Date,Weighted_bitcoin_price,Volume,Num_bitcoin_address,bitcoin_transactions,mining_difficulty,Weighted_litecoin_price,Weighted_gold_price,usd/euro,Num_Wiki_view,Num_tweets
2017-01-07,886.06,279550016,575818.0,281922,317688400354,3.85,1175.22,1.0532,17362,22717.0
2017-01-08,912.34,158715008,517117.0,259934,317688400354,3.97,1188.75,1.0574,16490,19595.0
2017-01-09,902.39,141876992,513475.0,269811,317688400354,4.15,1188.75,1.0574,17720,23277.0
2017-01-10,906.51,115808000,589739.0,323728,319489481520,4.46,1185.5,1.0554,16258,22918.0
2017-01-11,842.02,310928992,525287.0,302905,336899932796,4.22,1185.52,1.0582,17559,29228.0
2017-01-12,790.51,222326000,525778.0,294953,336899932796,3.9,1185.52,1.0613,18224,30387.0
2017-01-13,809.18,168968000,513655.0,272597,336899932796,3.9,1195.18,1.0643,16546,28785.0
2017-01-14,822.78,93063296,487220.0,242097,336899932796,3.9,1195.18,1.0643,15220,22367.0
2017-01-15,819.03,71013600,475729.0,235832,336899932796,3.91,1205.65,1.0601,12144,22232.0
2017-01-16,827.03,82755200,513070.0,267471,336899932796,3.91,1205.65,1.0601,13679,24103.0
2017-01-17,870.06,155095008,551064.0,292539,336899932796,3.91,1210.41,1.0713,16112,25648.0
2017-01-18,892.95,225676992,574624.0,296950,336899932796,3.88,1214.89,1.063,14637,26491.0
2017-01-19,894.09,105625000,620881.0,300431,336899932796,3.86,1207.34,1.0664,14435,27848.0
2017-01-20,894.9,86728400,587282.0,298188,336899932796,3.88,1207.34,1.0703,11860,23365.0
2017-01-21,910.06,111158000,552658.0,263381,336899932796,3.9,1193.35,1.0703,10255,20833.0
2017-01-22,920.49,116573000,495222.0,236712,339477557143,3.87,1193.35,1.0765,11029,20816.0
2017-01-23,922.88,73588600,550007.0,235392,392963262344,3.84,1214.91,1.0765,14272,24809.0
2017-01-24,904.95,111349000,603034.0,278028,392963262344,3.81,1215.28,1.0731,13062,28304.0
2017-01-25,897.1,120831000,614252.0,304578,392963262344,3.75,1204.14,1.0748,12050,27278.0
2017-01-26,910.38,131958000,627055.0,313600,392963262344,3.77,1191.22,1.0682,11932,24366.0
2017-01-27,919.3,125594000,605182.0,263162,392963262344,3.84,1188.33,1.0699,11747,23178.0
2017-01-28,921.28,68979600,555265.0,246243,392963262344,3.85,1188.33,1.0699,12571,21300.0
2017-01-29,921.04,60851700,566127.0,241460,392963262344,3.85,1191.18,1.0695,11690,20789.0
2017-01-30,920.76,78227296,545227.0,247264,392963262344,3.94,1194.58,1.0695,14073,27170.0
2017-01-31,946.08,164582000,569731.0,307538,392963262344,4.06,1205.15,1.0798,13225,23711.0
2017-02-01,979.95,150110000,675244.0,350368,392963262344,4.08,1209.69,1.0769,13278,22600.0
2017-02-02,999.64,145820992,583892.0,259402,392963262344,4.07,1216.75,1.0759,13524,23547.0
2017-02-03,1021.01,201278000,606928.0,323414,392963262344,4.08,1216.79,1.0783,12876,26694.0
2017-02-04,1033.82,155064000,592108.0,284634,393571747856,4.06,1216.79,1.0783,11078,27112.0
2017-02-05,1034.21,114208000,571232.0,291942,422170566884,4.05,1220.2,1.075,12070,23530.0
2017-02-06,1034.84,111762000,556820.0,229902,422170566884,4.06,1228.48,1.075,13166,29026.0
2017-02-07,1050.89,146007008,629062.0,325117,422170566884,4.05,1233.03,1.0683,13554,30138.0
2017-02-08,1060.46,201855008,594709.0,308170,422170566884,4.03,1237.83,1.0698,13313,26445.0
2017-02-09,1025.35,407220000,641833.0,346375,422170566884,3.9,1234.52,1.0655,13381,27886.0
2017-02-10,982.48,190452000,574235.0,301642,422170566884,3.77,1230.27,1.0643,12212,26096.0
2017-02-11,996.37,102261000,546267.0,262547,422170566884,3.78,1230.27,1.0643,10009,26759.0
2017-02-12,1001.1,67530000,476601.0,237604,422170566884,3.78,1233.58,1.0598,10944,27211.0
2017-02-13,991.91,100607000,557770.0,288127,422170566884,3.74,1227.44,1.0598,12472,24621.0
2017-02-14,998.56,137946000,591792.0,314915,422170566884,3.74,1227.78,1.0578,11624,27568.0
2017-02-15,1006.03,89759400,564627.0,294647,422170566884,3.79,1227.78,1.0601,12330,26945.0
2017-02-16,1019.03,122277000,556662.0,283052,422170566884,3.8,1236.94,1.0674,12923,24357.0
2017-02-17,1037.79,136474000,605463.0,319616,422170566884,3.8,1238.04,1.0616,14331,26355.0
2017-02-18,1052.92,99073504,611856.0,285992,432892501851,3.81,1238.04,1.0616,12842,21344.0
2017-02-19,1050.72,77423296,516961.0,251587,440779902287,3.77,1232.64,1.0614,10644,19946.0
2017-02-20,1062.71,109478000,569795.0,282580,440779902287,3.77,1242.08,1.0614,12193,26113.0
2017-02-21,1097.19,186868992,588449.0,278952,440779902287,3.78,1234.72,1.0536,13870,25187.0
2017-02-22,1114.54,136100000,557307.0,282056,440779902287,3.8,1236.57,1.0558,13371,26751.0
2017-02-23,1144.39,189454000,599019.0,325763,440779902287,3.82,1243.3,1.0582,14046,27929.0
2017-02-24,1169.69,330759008,667890.0,343642,440779902287,3.84,1253.57,1.0563,15834,37286.0
2017-02-25,1153.42,139960992,610532.0,326354,440779902287,3.84,1253.57,1.0563,17751,24005.0
2017-02-26,1151.79,116486000,592232.0,265025,440779902287,3.82,1256.98,1.0587,16385,27326.0
2017-02-27,1172.28,131570000,556794.0,284411,440779902287,3.81,1253.57,1.0587,15063,24703.0
2017-02-28,1181.44,184956000,604428.0,325261,440779902287,3.79,1251.84,1.0576,15679,23501.0
2017-03-01,1201.18,229056992,590693.0,315739,440779902287,3.78,1246.24,1.0547,17507,25248.0
2017-03-02,1238.36,368275008,610153.0,329271,440779902287,3.9,1240.87,1.0507,18929,28277.0
2017-03-03,1264.18,315739008,641410.0,337159,445545600359,3.94,1232.2,1.0622,40347,31848.0
2017-03-04,1260.62,183270000,529068.0,265648,460769358091,3.89,1232.2,1.0622,25835,24535.0
2017-03-05,1256.69,134127000,612220.0,280592,460769358091,3.88,1234.78,1.0582,17862,22507.0
2017-03-06,1270.22,153656992,563092.0,287589,460769358091,3.9,1230.91,1.0582,20274,29476.0
2017-03-07,1244.28,291256000,651489.0,327749,460769358091,3.86,1219.27,1.0566,17149,31214.0
2017-03-08,1188.37,332603008,626813.0,296966,460769358091,3.79,1211.25,1.0541,15721,28463.0
2017-03-09,1169.38,212283008,622875.0,303484,460769358091,3.8,1204.47,1.0577,15556,29362.0
2017-03-10,1163.45,563795968,649333.0,308326,460769358091,3.8,1201.8,1.0673,19093,36952.0
2017-03-11,1150.57,283320000,603874.0,280532,460769358091,3.79,1201.8,1.0673,15958,30193.0
2017-03-12,1200.08,227176000,507337.0,220955,460769358091,3.82,1205.75,1.0653,14093,26226.0
2017-03-13,1227.02,380276992,582164.0,272934,460769358091,4.03,1203.24,1.0653,16417,27414.0
2017-03-14,1234.42,245306000,669199.0,310239,460769358091,4.1,1201.57,1.0604,19528,27110.0
2017-03-15,1245.28,297804992,620597.0,292292,460769358091,4.1,1209.56,1.0734,17689,25560.0
2017-03-16,1212.39,638568000,410410.0,326881,460769358091,4.22,1224.48,1.0766,16895,26412.0
2017-03-17,1140.03,706598976,662121.0,292042,469886043904,4.14,1228.12,1.0738,15663,28612.0
2017-03-18,1036.31,621302016,647693.0,263373,475705205062,4.01,1228.12,1.0738,15288,25964.0
2017-03-19,1015.03,406648000,617858.0,269171,475705205062,3.96,1230.4,1.0739,14669,26859.0
2017-03-20,1047.8,286529984,250634.0,276897,475705205062,3.98,1232.54,1.0739,17922,30480.0
2017-03-21,1088.42,337391008,617255.0,287913,475705205062,4.02,1238.8,1.0811,16453,29659.0
2017-03-22,1076.16,380840992,676136.0,316434,475705205062,3.96,1247.18,1.0797,14885,32507.0
2017-03-23,1043.9,248540000,598006.0,287723,475705205062,3.96,1247.19,1.0783,14546,39969.0
2017-03-24,987.7,491038016,645206.0,289345,475705205062,4.03,1249.04,1.0798,13225,30279.0
2017-03-25,947.2,435803008,558708.0,242842,475705205062,4.06,1249.04,1.0798,11334,29728.0
2017-03-26,975.72,303668000,533165.0,219338,475705205062,4.06,1254.98,1.0864,12736,23985.0
2017-03-27,1009.05,372535008,513215.0,232159,475705205062,4.08,1253.87,1.0864,13370,25216.0
2017-03-28,1046.03,326332000,688370.0,293846,475705205062,4.12,1254.18,1.0814,13970,26462.0
2017-03-29,1039.27,298457984,599767.0,283793,475705205062,4.16,1251.5,1.0766,13533,24593.0
2017-03-30,1034.49,352968992,643514.0,288624,482855238677,5.59,1252.15,1.0674,13812,25723.0
2017-03-31,1050.0,447287008,564448.0,259268,499635929817,6.65,1246.02,1.0652,12980,24542.0
2017-04-01,1076.26,289633984,605586.0,255739,499635929817,6.7,1246.02,1.0652,11815,21680.0
2017-04-02,1091.46,514187008,599975.0,244045,499635929817,7.3,1249.13,1.067,11420,21011.0
2017-04-03,1125.36,580444032,669406.0,287965,499635929817,7.92,1252.68,1.067,14614,25315.0
2017-04-04,1138.93,436310016,587885.0,255890,499635929817,8.22,1255.77,1.0674,14537,26979.0
2017-04-05,1126.91,414784000,668462.0,316393,499635929817,9.68,1253.24,1.0663,13465,28967.0
2017-04-06,1155.67,511222016,635050.0,290318,499635929817,10.62,1254.7,1.0644,13169,28251.0
