Date,Weighted_bitcoin_price,Volume,Num_bitcoin_address,bitcoin_transactions,Mining_Difficulty,mine_a_block_min,Block_size,Weighted_litecoin_price,Weighted_gold_price,Oil_price,usd/euro,Num_Wiki_view,Num_tweets,3d MA,9d MA,15d MA
2016/1/18,383.42,54403900,414949,213732,1.13E+11,8.31,665509,3.03,1089.08,28.46,1.0892,11240,29308,378.06,419.62,427.29
2016/1/19,383.47,46819800,364949,186725,1.13E+11,10.85,773838,3.03,1087.1,28.46,1.0908,10285,24617,385.67,412.9,424.01
2016/1/20,400.46,121720000,570723,208919,1.13E+11,9.39,862095,3.2,1096.36,26.55,1.089,9594,29720,383.21,405.37,420.31
2016/1/21,414.77,68338000,435891,222606,1.13E+11,10.6,840199,3.3,1101.88,29.53,1.0874,9741,29595,395.85,402.23,419.67
2016/1/22,394.48,91546600,426162,213507,1.13E+11,8.19,661856,3.15,1099.05,32.19,1.0796,8986,27533,403.55,399.41,416.26
2016/1/23,386.61,56247400,431557,190221,1.13E+11,7.97,571502,3.1,1099.05,32.19,1.0796,6951,23029,404.33,393.86,411.21
2016/1/24,396.02,54824800,403929,201254,1.13E+11,8.49,619085,3.15,1097.68,30.34,1.0849,7644,22635,393.41,389.11,406.91
2016/1/25,396.23,59062400,443098,221988,1.13E+11,8.81,719356,3.16,1103.12,30.34,1.0849,8952,25172,390.98,393.4,403.7
2016/1/26,393.12,58147000,466663,230363,1.20E+11,9.04,742776,3.14,1114.7,31.45,1.087,8795,26057,394.06,393.87,399.65
2016/1/27,394.01,47424400,432690,229522,1.20E+11,9.32,744017,3.23,1122.4,32.3,1.0893,10330,28379,395.62,394.96,396.54
2016/1/28,387.67,59247900,464730,224879,1.20E+11,9.88,797069,3.2,1120.95,33.22,1.094,10867,26070,392.95,395.83,393.86
2016/1/29,377.35,86125296,453312,224225,1.20E+11,8.52,686997,3.11,1115.26,33.62,1.0831,9933,29331,389.14,395.84,390.29
2016/1/30,378.63,30284400,435739,194607,1.20E+11,7.7,567548,3.1,1115.26,33.62,1.0831,7305,25049,384.91,391.31,391.37
2016/1/31,373.81,37894300,394896,175864,1.20E+11,7.95,554537,3.08,1123.23,33.62,1.0888,6889,27728,379.34,387.76,390.71
2016/2/1,372.11,51656700,540454,222237,1.20E+11,8.69,776970,3.08,1123.23,29.88,1.0888,8159,29309,375.5,386.23,389.74
2016/2/2,374.04,40378700,600278,241542,1.20E+11,8.24,803891,3.08,1127.7,29.88,1.0919,8575,26458,373.36,384.63,388.74
2016/2/3,371.9,45933400,457590,191045,1.20E+11,8.03,645764,3.07,1135.18,34.66,1.1105,8334,27023,372.09,381.46,388.33
2016/2/4,380.34,69285504,406620,200493,1.20E+11,8.51,657827,3.12,1150.63,34.66,1.1209,8405,26103,372.49,379.04,384.74
2016/2/5,388.03,43825000,429973,225300,1.20E+11,7.71,646794,3.16,1162.33,44.78,1.1158,7286,26621,378,378.76,383.26
2016/2/6,380.53,49249300,429750,223956,1.20E+11,7.2,603150,3.12,1162.33,49.17,1.1158,6576,23929,382.03,377.82,383.55
2016/2/7,377.22,37076300,460561,212014,1.44E+11,8.18,700185,3.1,1180.69,49.17,1.1193,7257,24021,384.22,377.4,382.77
2016/2/8,375.86,47671100,410619,224607,1.44E+11,9.66,819056,3.08,1180.69,39.51,1.1193,7862,27363,379.9,377.09,380.88
2016/2/9,374.9,55318500,466938,231064,1.44E+11,7.97,696157,3.07,1191.16,44.44,1.1293,8240,25751,375.53,376.55,379.58
2016/2/10,379.76,85130896,422015,235363,1.44E+11,9.02,738433,3.1,1191.75,44.44,1.1292,8415,28230,375.37,377.36,378.43
2016/2/11,380.32,74375600,420891,220742,1.44E+11,7.52,639298,3.1,1225.56,45.34,1.1323,8508,29630,377.04,378.31,377.48
2016/2/12,382.12,67042800,406475,202356,1.44E+11,8.45,615091,3.1,1241.58,51.68,1.1256,8265,28064,379.11,378.89,377.43
2016/2/13,388.25,61911700,401895,184519,1.44E+11,9.18,630543,3.12,1241.58,51.68,1.1256,7304,25543,381.85,380.48,377.77
2016/2/14,400.08,74469800,425894,185922,1.44E+11,8.68,624712,3.18,1217.19,51.68,1.1156,8707,25283,385.26,380.73,378.74
2016/2/15,403.97,74070496,443684,220197,1.44E+11,9.46,762568,3.21,1217.19,29.04,1.1156,11516,27181,394.45,383.03,381.49
2016/2/16,404.83,73093104,405987,215802,1.44E+11,10.29,760435,3.2,1203.72,29.04,1.1144,11652,27923,399.76,385.66,383.43
2016/2/17,412.98,83193600,480013,227080,1.44E+11,9.46,773961,3.23,1216.53,30.66,1.1128,11247,29153,404.97,389.09,385.79
2016/2/18,420.14,76752600,419151,212810,1.44E+11,8.4,650895,3.25,1220.12,30.77,1.1107,22016,24986,408,393.85,389.1
2016/2/19,421.05,55711300,436520,217291,1.63E+11,10.07,767116,3.25,1228.46,29.64,1.113,15488,27889,415.39,399,391.44
2016/2/20,430.58,93992096,445276,215578,1.63E+11,9.6,737770,3.37,1228.46,29.64,1.113,11468,23050,419.83,403.35,393.89
2016/2/21,438.42,89820704,455324,206489,1.63E+11,11.22,845762,3.48,1224.1,31.48,1.103,11411,25424,426.77,409.74,398.22
2016/2/22,437.18,85385200,439234,237569,1.63E+11,11.36,898240,3.47,1215.15,31.48,1.103,11126,25239,432.25,415.8,402.66
2016/2/23,429.17,85244896,461062,244612,1.63E+11,10.55,883190,3.45,1217.88,31.87,1.102,10140,28499,437.9,420.9,407.25
2016/2/24,421.34,67743696,410824,224809,1.63E+11,12.25,918164,3.38,1232.95,32.15,1.1013,9726,27169,432.43,422.4,410.45
2016/2/25,424.43,70798000,475481,216135,1.63E+11,9.23,799025,3.37,1235.1,33.07,1.1018,9689,28753,427.81,425.15,413.54
2016/2/26,427.64,61486000,424471,203495,1.63E+11,10.27,765235,3.38,1226.93,32.78,1.0934,8563,30726,423.41,427.05,416.75
2016/2/27,431.92,41893600,415896,182030,1.63E+11,9.85,673899,3.42,1226.93,32.78,1.0934,7438,24902,427.21,428.81,420.17
2016/2/28,431.39,53033400,431474,233302,1.63E+11,10.77,776567,3.42,1222.75,33.75,1.0873,7501,28161,429.74,429.93,423.07
2016/2/29,436.08,60694700,491300,265187,1.63E+11,10.6,913299,3.45,1226.44,33.75,1.0873,8818,28270,432.72,431.35,424.95
2016/3/1,436.25,74895800,477531,276953,1.63E+11,10.38,905036,3.44,1233.64,33.75,1.0868,9774,25668,434.57,431.41,427.63
2016/3/2,429.76,74955296,498562,270049,1.63E+11,9.23,900280,3.4,1235.14,32.28,1.0868,9169,27957,435.44,431,429.6
2016/3/3,422.58,100484000,484425,221517,1.63E+11,10.53,920833,3.34,1254.93,34.57,1.0957,9718,31442,432.27,429.47,430.15
2016/3/4,417.22,90856096,467261,207330,1.63E+11,9.34,786572,3.29,1262.99,34.57,1.1005,8221,30294,426.92,429.57,430.1
2016/3/5,404.16,135384992,469348,234842,1.58E+11,9.61,780037,3.2,1262.99,43.65,1.1005,7319,28045,418.86,428.01,429.39
2016/3/6,403.98,91212496,353877,161591,1.58E+11,9.77,628856,3.21,1264.42,48.62,1.1014,7807,24747,411.05,425.35,426.78
2016/3/7,411.08,85762400,367988,183122,1.58E+11,10.59,708340,3.24,1264.42,48.62,1.1014,9903,29486,406.41,422.63,424.56
2016/3/8,413.94,70311696,416467,200144,1.58E+11,9.49,680367,3.26,1266.06,40.83,1.1011,9547,27850,407.53,420.61,422.89
2016/3/9,414.1,70012304,457651,190220,1.58E+11,8.64,744127,3.27,1255.9,40.83,1.0999,8667,28142,412,418.44,422.4
2016/3/10,415.66,81022896,385798,188571,1.58E+11,9.25,676987,3.28,1262.38,48.81,1.1177,8231,30719,414.38,415.9,421.68
2016/3/11,419.97,73969696,386404,189656,1.58E+11,8.93,614321,3.34,1261.2,44.66,1.1156,7550,29704,415.32,413.9,421.15
2016/3/12,416.28,92712896,341896,167869,1.58E+11,9.94,574049,3.34,1261.2,44.66,1.1156,6256,28068,417.89,413.65,420.41
2016/3/13,413.49,74322800,367421,149670,1.58E+11,11.03,637965,3.3,1249.53,37.18,1.1103,7127,28299,416.81,412.53,418.91
2016/3/14,415.38,95259400,402214,191189,1.58E+11,9.42,726220,3.31,1244.3,37.18,1.1103,10334,28751,415.79,412.88,417.52
2016/3/15,416.58,66781700,400044,202265,1.58E+11,9,664198,3.31,1233.18,36.34,1.1109,9939,30661,414.04,414.65,416.01
2016/3/16,416.88,65185800,388398,211840,1.58E+11,9.39,668880,3.31,1246.07,38.46,1.1224,8767,33113,415.78,415.66,414.7
2016/3/17,419.35,83528600,430484,208178,1.58E+11,10.29,746762,3.31,1261.26,40.2,1.1318,8000,30033,416.76,415.96,414.2
2016/3/18,414.2,104940000,390122,205886,1.65E+11,10.57,739599,3.24,1257.29,39.44,1.127,7261,25976,418.15,416.7,414.13
2016/3/19,409.48,58423000,359219,177342,1.65E+11,10.52,640091,3.18,1257.29,39.44,1.127,5803,27011,415.73,416.11,414.03
2016/3/20,412.3,45947900,358245,177997,1.65E+11,9.93,660703,3.2,1255.53,39.91,1.1241,6392,22064,413.54,415.36,414.73
2016/3/21,412.63,61655400,383988,198867,1.65E+11,10.32,754279,3.2,1248.74,39.91,1.1241,7624,25353,411.25,414.48,415.17
2016/3/22,415.53,66813300,415030,205060,1.65E+11,9.8,714048,3.22,1248.41,41.45,1.1217,8206,25184,412.5,414.67,415.09
2016/3/23,418.21,61444200,340578,186659,1.65E+11,9.65,674794,3.24,1233.84,39.79,1.1181,8114,23845,415.05,415.12,415.39
2016/3/24,417.24,68346704,383552,189947,1.65E+11,9.79,674120,3.24,1219.26,39.46,1.1174,8782,22710,416.48,415.29,415.61
2016/3/25,416.83,52560000,359481,172163,1.65E+11,9.87,624015,3.23,1219.26,39.46,1.1167,7324,22593,417.51,415.25,415.56
2016/3/26,417.64,44650400,418683,158896,1.65E+11,9.21,625294,3.23,1217.25,39.46,1.1167,6252,20187,417.2,415.26,415.24
2016/3/27,422.86,71229400,348069,160125,1.65E+11,10.31,629457,3.27,1217.25,39.39,1.1196,6509,19044,417.17,414.97,415.69
2016/3/28,425.23,68522800,458611,195910,1.65E+11,8.58,674533,3.28,1217.4,39.39,1.1196,7847,23045,420.63,416.88,416.6
2016/3/29,419.92,75411504,528452,197252,1.65E+11,9.17,836449,3.24,1231.09,38.28,1.1291,8713,31699,422.98,418.41,417.16
2016/3/30,415.24,66034100,436345,200881,1.65E+11,9.73,748907,3.23,1233.16,38.32,1.1338,8453,35672,422.51,418.72,417.13
2016/3/31,416.4,60215200,374089,206352,1.65E+11,11.59,845192,3.24,1230.88,38.34,1.138,8131,24191,418.52,418.89,416.98
2016/4/1,417.18,51235700,404832,211769,1.67E+11,9.46,768427,3.24,1224.65,36.76,1.1391,7467,24472,416.02,418.74,416.7
2016/4/2,419.95,45681200,417620,183364,1.67E+11,10.4,798859,3.26,1224.65,31.72,1.1391,6114,21507,416.5,418.73,417.3
2016/4/3,420.84,38053700,400279,178287,1.67E+11,10.12,727053,3.26,1222.45,35.92,1.1391,7076,21378,418.52,419.23,418.04
2016/4/4,421.17,50634300,417170,208763,1.67E+11,8.64,669686,3.25,1217.67,35.7,1.1391,8360,24516,419.91,419.64,418.55
2016/4/5,422.48,60718000,411003,216021,1.67E+11,9.3,741679,3.25,1222.18,43.78,1.1384,9526,26914,421.07,420.03,419.14
2016/4/6,423.74,59091000,418091,219133,1.67E+11,9.2,706437,3.26,1226.63,43.78,1.1399,8212,23270,422.12,419.72,419.56
2016/4/7,422.64,57858600,387867,218324,1.67E+11,10.23,758243,3.25,1232.55,48.76,1.1378,8289,23407,422.96,419.63,419.94
2016/4/8,422.06,63454700,374081,214047,1.67E+11,10.01,718056,3.23,1238.14,41.93,1.1399,8760,24554,423.39,420.32,420.4
2016/4/9,419.41,49792700,379848,196279,1.67E+11,8.78,635265,3.22,1238.14,41.93,1.1399,6351,19399,422.17,420.94,420.62
2016/4/10,420.71,73478600,348807,186781,1.67E+11,8.51,553300,3.23,1251.47,48.69,1.1408,6910,19193,420.83,421.23,420.73
2016/4/11,421.9,50747500,423078,229887,1.67E+11,9.42,770971,3.23,1251.47,44.07,1.1408,9268,23919,420.44,421.63,420.36
2016/4/12,424.54,70728800,467842,240058,1.67E+11,9.68,835680,3.25,1255.97,44.07,1.1386,8641,23252,421.15,421.81,420.23
2016/4/13,424.74,69060400,432307,223342,1.67E+11,8.8,707265,3.25,1247.93,41.76,1.1274,9055,23243,423.08,422.29,420.85
2016/4/14,424.15,45281000,421428,227764,1.79E+11,8.8,714272,3.24,1232.95,41.5,1.1268,8202,24938,423.8,422.54,421.49
2016/4/15,427.12,54801500,379338,212039,1.79E+11,10.29,792579,3.26,1231.87,40.36,1.1284,7162,27593,424.4,422.57,422.03
2016/4/16,430.44,39392800,377708,181866,1.79E+11,10.3,674732,3.28,1231.87,40.36,1.1284,5785,20857,425.91,423.27,422.86
2016/4/17,428.87,52125900,402557,192270,1.79E+11,9.28,659291,3.27,1237.35,39.78,1.1313,6340,19395,428.19,424.14,423.56
2016/4/18,428.14,55670900,426792,220261,1.79E+11,10.71,837629,3.25,1234.8,39.78,1.1313,7743,21989,429.23,424.93,424.02
2016/4/19,432.08,52810500,416218,226361,1.79E+11,9.63,749867,3.27,1241.79,41.08,1.1358,9076,22642,428.85,425.95,424.53
2016/4/20,438.54,72890096,411908,216615,1.79E+11,8.7,696926,3.28,1248.64,42.63,1.1297,8403,22973,430.5,427.5,425.35
2016/4/21,445.58,68204704,415543,212644,1.79E+11,9.54,731790,3.31,1251.67,43.18,1.1288,11381,23282,435.16,429.6,426.64
2016/4/22,447.35,58804400,391327,210833,1.79E+11,10.12,774912,3.33,1238.83,43.73,1.1222,9665,24241,442.11,432.29,428.54
2016/4/23,447.69,50485400,399410,185072,1.79E+11,9.97,654661,3.32,1238.83,43.73,1.1222,7170,25236,445.52,434.73,430.36
2016/4/24,454.55,68198400,402357,183023,1.79E+11,10.95,728040,3.5,1227.5,43.15,1.1268,8433,30727,448.48,437.62,432.56
2016/4/25,460.19,87091800,444197,217437,1.79E+11,11.21,874485,3.71,1234.9,42.64,1.1268,9045,28861,451.52,440.83,435.2
2016/4/26,464.33,78971904,446772,250593,1.79E+11,9.66,813180,3.94,1239.14,44.04,1.1297,9250,26206,456.75,444.26,437.99
2016/4/27,455.54,93564896,424650,239306,1.79E+11,10.92,875343,4.01,1245.26,45.33,1.1322,8777,28009,462.02,448.56,440.91
2016/4/28,445.06,74064704,418528,247822,1.79E+11,10.62,897480,3.81,1255.02,46.03,1.1352,9540,26142,457.4,450.34,442.4
2016/4/29,451.48,49258500,464315,261726,1.79E+11,9.34,812847,3.79,1276.73,45.92,1.1451,7765,26067,453.26,451.84,444.17
2016/4/30,451.7,69322600,382726,215566,1.79E+11,9.72,757549,3.73,1276.73,45.92,1.1451,6176,22785,449.6,453.37,445.98
2016/5/1,450.19,40660100,375655,191275,1.79E+11,9.28,625718,3.68,1279.5,35.97,1.1534,6593,22113,450.81,453.25,447.25
2016/5/2,447.71,92127000,423025,223628,1.79E+11,9.32,751085,3.7,1295.78,30.89,1.1534,88391,44092,451.77,453.93,449
2016/5/3,447.19,59366400,421903,235458,1.79E+11,9.54,778230,3.71,1290.77,30.89,1.1496,43326,34902,448.29,453.3,450.15
2016/5/4,448.23,50407300,412465,233524,1.79E+11,8.61,707049,3.75,1278.83,35.89,1.1487,20101,28567,448.95,452.39,451.21
2016/5/5,447.27,50440800,396794,229418,1.79E+11,9.26,704525,3.73,1278.44,44.32,1.1405,25386,27508,447.23,450.75,451.59
2016/5/6,454,72796800,392060,233070,1.79E+11,8.87,685889,3.77,1284.1,44.32,1.1404,17048,24738,448.33,448.74,451.48
2016/5/7,459.04,38364500,371632,201912,1.79E+11,9.63,646523,3.9,1284.1,46.6,1.1404,11166,21334,451.43,450.4,452.47
2016/5/8,458.1,40315000,357682,188857,1.79E+11,8.6,578155,3.93,1288.7,41.8,1.1383,11207,20478,455.37,451.46,453.06
2016/5/9,459.42,55493100,416018,226278,1.79E+11,8.43,638243,4,1274.41,45.17,1.1383,13087,23092,458.9,451.84,453.06
2016/5/10,455.57,58956100,425757,245563,1.79E+11,9.1,726909,3.95,1264.51,49.83,1.1372,12193,23402,459.19,453.19,453
2016/5/11,452.26,50605200,409881,234279,1.94E+11,10.83,813016,3.86,1270.71,49.83,1.1426,10845,21597,456.64,453.08,451.91
2016/5/12,452.86,59849300,413347,228270,1.94E+11,10.18,779994,3.86,1274.91,51.79,1.1377,11455,22343,454.7,453.98,452.48
2016/5/13,455.26,60845000,393696,231994,1.94E+11,9.64,762694,3.9,1271.32,46.21,1.1309,9489,23638,452.8,454.47,452.9
2016/5/14,455.78,37209000,401833,211136,1.94E+11,9.96,812343,3.98,1271.32,46.21,1.1309,12031,19355,454.39,455.47,452.94
2016/5/15,456.87,28514000,379361,200032,1.94E+11,10.38,777697,4.04,1278,46.8,1.1321,11799,19527,455.37,456.32,453.46
2016/5/16,455.72,59171500,447210,239668,1.94E+11,10.22,906764,4.05,1277.44,47.72,1.1321,11516,21419,456.3,456.1,453.87
2016/5/17,454.12,64100300,435799,238485,1.94E+11,10.13,867933,4,1276.6,48.31,1.1313,8974,21242,455.8,455.61,454.55
2016/5/18,454.4,86850096,459724,234930,1.94E+11,9.38,873732,4,1268.88,48.19,1.1216,9947,21130,455.17,455.08,454.79
2016/5/19,446.64,96027400,400946,219025,1.94E+11,12.05,955482,3.92,1255.3,48.16,1.1203,12168,21055,454.19,454.43,455.36
2016/5/20,440.48,81987904,397298,209247,1.94E+11,9.61,781658,3.86,1254.19,47.75,1.1224,8393,21015,449.04,453.08,454.7
2016/5/21,442.91,42762300,415312,191320,1.94E+11,10.35,891297,3.92,1254.19,47.75,1.1224,6660,18208,445.34,451.96,453.49
2016/5/22,441.25,39657600,393300,184164,1.94E+11,7.82,603582,3.94,1252.15,48.14,1.122,7085,20846,441.53,450.67,452.39
2016/5/23,441.67,50582500,437689,222574,1.94E+11,7.98,646270,3.94,1250.23,48.08,1.122,8706,25025,441.73,448.86,451.02
2016/5/24,445.32,65783100,462383,246370,1.99E+11,9.74,849967,3.96,1238.57,48.62,1.1141,8943,25558,442.22,447.58,449.85
2016/5/25,448,65231000,450438,247703,1.99E+11,10.46,870538,4,1224.78,49.56,1.1155,8226,25514,443.15,446.29,449.5
2016/5/26,451.15,65203800,413798,219956,1.99E+11,10.75,820479,4.06,1223.32,49.48,1.1194,8012,25096,446.58,445.78,449.28
2016/5/27,464.66,164780992,456557,215157,1.99E+11,10.31,948131,4.34,1214.4,49.33,1.1115,7843,22418,449.65,445.74,449.18
2016/5/28,502.31,181199008,436334,192921,1.99E+11,10.88,863365,4.64,1214.4,49.33,1.1115,7516,20785,458.81,447.83,450.45
2016/5/29,529.96,148736992,369009,178595,1.99E+11,9.74,680078,4.69,1207.05,49.6,1.1138,7165,21179,485.63,457.98,455.76
2016/5/30,532.41,87958704,492783,211224,1.99E+11,10.05,891743,4.65,1207.99,49.6,1.1138,12745,23116,509.91,467.26,460.66
2016/5/31,533.21,138450000,435775,215122,1.99E+11,11.3,867020,4.67,1212.21,49.1,1.1132,13783,22168,530.04,477.34,466.36
2016/6/1,534.19,86061800,450917,234241,1.99E+11,10.06,839312,4.7,1214.24,33.97,1.1188,10917,24322,530.49,487.57,471.9
2016/6/2,536.98,60378200,439406,230961,1.99E+11,10.37,826838,4.72,1213.17,33.97,1.1151,9668,25664,534.06,497.87,477.78
2016/6/3,554.61,122020000,443089,234527,1.99E+11,10.21,832558,4.79,1226.83,37.75,1.1367,9507,25989,535.43,508.09,484.87
2016/6/4,574.2,94925296,410980,196546,1.99E+11,12.09,840556,4.84,1226.83,37.75,1.1367,7824,22507,548.03,521.38,493.91
2016/6/5,575.07,68874096,410251,189632,1.99E+11,8.52,611226,4.81,1244.55,44.66,1.1355,11299,24256,559.96,534.64,503.16
2016/6/6,580.3,72138896,446221,221001,1.99E+11,8.45,705457,4.89,1245.29,49.69,1.1355,10305,25168,572.3,545.92,512.85
2016/6/7,579.96,107770000,442725,230876,1.99E+11,10.28,803603,4.85,1243.59,47.43,1.1358,9828,25479,577.75,552.09,522.95
2016/6/8,578.7,80265800,432718,229789,1.99E+11,9.61,802240,4.75,1254.85,47.43,1.1395,9526,25213,579.04,557.69,532.28
2016/6/9,577.5,71301000,464860,236188,1.96E+11,8.99,720621,4.73,1264.97,44.83,1.1316,9328,23455,581.26,563,541.71
2016/6/10,576.44,66991900,456051,228223,1.96E+11,10.1,822653,4.79,1271.48,50.44,1.1251,8527,23436,577.63,567.8,550.37
2016/6/11,592.8,82357000,414577,213003,1.96E+11,9.18,696121,4.94,1271.48,50.44,1.1251,7960,20546,577.92,572.31,557.8
2016/6/12,643.58,277084992,443702,210565,1.96E+11,9.92,830048,5.23,1274.05,50.93,1.1292,8817,25917,586.28,579.95,563.28
2016/6/13,689.13,243295008,501460,251193,1.96E+11,8.92,915603,5.35,1282.08,48.88,1.1292,12454,27242,618.99,591.46,573.75
2016/6/14,689.34,186694000,474058,246697,1.96E+11,10.94,955200,5.23,1287.28,48.49,1.1207,10859,23970,661.3,606.08,585.93
2016/6/15,687.25,99223800,497380,259050,1.96E+11,9.41,917150,5.2,1287.92,48.01,1.126,10005,24561,687.57,618.37,596.94
2016/6/16,733.27,271633984,503551,267721,1.96E+11,9.59,957704,5.46,1290.74,46.21,1.1225,10618,26795,694.8,630.47,608.19
2016/6/17,752.33,363320992,509363,253603,1.96E+11,9.78,930754,5.62,1290.03,47.98,1.1277,10851,26724,715.45,651.55,624.5
2016/6/18,754.23,252718000,495933,235159,1.96E+11,9.14,867728,5.59,1290.03,47.98,1.1277,8859,20862,736.56,670.14,637.34
2016/6/19,758.18,136184992,443893,218121,1.96E+11,8.14,723108,5.57,1301.35,49.37,1.1314,9315,20799,757.15,690.32,650.45
2016/6/20,749.49,174511008,469212,249170,1.96E+11,8.79,780293,5.46,1286.64,49.37,1.1314,11896,27198,756.31,711.02,663.93
2016/6/21,694.37,309944000,518259,248015,2.09E+11,9.59,914910,5.02,1277.96,48.85,1.1242,11977,27064,752.41,725.52,674.77
2016/6/22,632.04,266392992,461509,235512,2.09E+11,11.22,945644,4.38,1267.13,49.13,1.1296,9837,25119,722.55,724.84,681.2
2016/6/23,602.22,253462000,496189,241160,2.09E+11,10.33,919796,3.8,1251.78,50.11,1.1385,9912,24183,666.67,712.81,682.23
2016/6/24,649.47,224316992,469900,237496,2.09E+11,11.15,942677,4.08,1299.11,47.64,1.1117,19135,26403,628.92,705.96,685.76
2016/6/25,667.17,126656000,491143,206757,2.09E+11,8.89,792598,4.22,1299.11,47.64,1.1117,12669,20205,628.47,702.72,692.03
2016/6/26,644.55,109225000,453212,181202,2.09E+11,9.77,762232,4.13,1319.5,46.33,1.1025,8292,20500,651.47,691.48,696.2
2016/6/27,640.11,122134000,404257,216882,2.09E+11,9.86,777207,4.09,1326.18,46.33,1.1025,11629,23913,653.26,678.2,693.1
2016/6/28,650.53,138384992,431494,212459,2.09E+11,9.72,760032,4.12,1318.56,47.85,1.1065,10003,23816,649.92,666.98,689.59
2016/6/29,639.24,142456000,410086,223966,2.09E+11,9.83,764559,4.07,1320.34,49.88,1.1125,10158,23872,643.88,654.01,686.84
2016/6/30,656.48,138980000,442083,231810,2.09E+11,9.66,797510,4.13,1319.35,48.33,1.1106,9599,23132,647.39,643.19,682.94
2016/7/1,676.14,134431008,449855,205646,2.09E+11,9.21,749351,4.24,1332.79,33.27,1.1136,8764,23027,653.41,643.93,676.3
2016/7/2,690.13,112354000,408449,198726,2.09E+11,9.73,694817,4.43,1332.79,33.27,1.1136,7717,23595,663.18,652.84,671.11
2016/7/3,679.4,129512000,383963,176973,2.09E+11,9.21,614649,4.44,1342.65,37.9,1.1154,8615,20287,684.45,661.7,667.36
2016/7/4,669.16,92008400,441260,213749,2.13E+11,9.71,739326,4.39,1347.21,37.26,1.1154,9364,21181,679.55,660.96,659.85
2016/7/5,675.6,130476000,426264,214814,2.13E+11,9.9,789159,4.48,1351.91,37.26,1.1076,9447,22046,682.01,663.02,656.03
2016/7/6,675.02,134960992,391335,214551,2.13E+11,10.26,797548,4.46,1363.08,50.36,1.11,9129,23770,670.98,667.61,656.31
2016/7/7,653.23,258091008,390884,215411,2.13E+11,10.56,821500,4.27,1361.89,45.14,1.1063,9574,23909,677.21,670.06,662.11
2016/7/8,652.6,141970000,398382,210556,2.13E+11,9.91,779845,4.16,1357.44,45.14,1.1051,8771,23469,662.84,669.34,663.3
2016/7/9,654.28,180536000,396352,185256,2.13E+11,9.69,658053,4.15,1357.44,45.5,1.1051,8843,25041,661.47,672.3,663.38
2016/7/10,648.38,102532000,348927,162452,2.13E+11,9.21,585814,4.11,1362.62,49.81,1.1058,10305,20364,652.68,669.81,662.37
2016/7/11,650.19,107910000,429180,217946,2.13E+11,10.09,793287,4.12,1362.62,44.89,1.1058,10443,22699,655.61,666.82,663.8
2016/7/12,658.72,138172992,392187,218891,2.13E+11,10.04,775826,4.14,1344.24,49.77,1.1061,10146,22223,649.33,660.59,663.26
2016/7/13,660.61,131449000,362818,216374,2.13E+11,11.2,820023,4.15,1338.81,44.75,1.109,10027,22998,653.86,661.25,664.51
2016/7/14,656.7,98511400,398175,217554,2.13E+11,10.2,798437,4.15,1336.56,45.68,1.112,9109,21544,655.56,658,665.55
2016/7/15,662.14,81673104,391889,215946,2.13E+11,10.63,790217,4.16,1333.84,45.95,1.1035,8596,20434,659.03,656.61,664.46
2016/7/16,662.58,50330200,410103,182035,2.13E+11,9.19,688478,4.14,1333.84,45.95,1.1035,7157,18987,658.6,655.05,663.53
2016/7/17,671.45,74407904,371105,170864,2.13E+11,9.52,709356,4.17,1337.85,45.24,1.1075,8148,19456,660.7,657.29,660.46
2016/7/18,675.78,69465000,424993,222687,2.13E+11,9.9,819096,4.17,1329.54,45.24,1.1075,8920,21330,667.83,658.73,661.95
2016/7/19,671.63,61203300,395388,222018,2.13E+11,11.19,860789,4.15,1331.06,44.65,1.1021,8270,23226,671.11,661.19,661.19
2016/7/20,668.7,94636400,397145,227279,2.13E+11,9.56,798784,4.14,1322.27,44.94,1.1015,8357,22621,675.14,663.8,661.35
2016/7/21,664.22,60491800,413155,217473,2.13E+11,10.77,809273,4.12,1325.7,44.75,1.1026,8658,20837,670.55,665.8,660.52
2016/7/22,657.21,134169000,406649,221275,2.13E+11,11.18,863989,4.08,1327.02,44.19,1.0977,9800,20712,667.85,665.86,662.27
2016/7/23,652.79,69532200,395233,195665,2.13E+11,11.12,826302,4.05,1327.02,44.19,1.0977,6549,18351,660.44,665.43,661.13
2016/7/24,658.15,118184000,373150,183766,2.13E+11,11.37,791551,4.06,1323.18,43.13,1.0995,7274,18766,657.06,665.15,661.46
2016/7/25,657.65,78176496,442602,239584,2.13E+11,11.2,909995,4.05,1318.63,43.13,1.0995,9280,22664,655.82,664.93,662.31
2016/7/26,652.03,225135008,445910,237544,2.13E+11,11.15,923046,4,1317.4,42.92,1.0986,10095,23499,656.98,664.19,662.77
2016/7/27,652.97,147460992,427092,235475,2.13E+11,11.25,921787,3.96,1332.82,41.92,1.1058,10107,21902,655.72,661.11,661.86
2016/7/28,655.4,86428400,422943,234727,2.13E+11,10.62,875244,3.97,1338,41.14,1.1077,9118,23727,653.41,659.03,661.85
2016/7/29,656.17,60703500,113337,231267,2.13E+11,9.78,822372,4.03,1342.68,41.6,1.1174,8102,20354,653.72,657.05,661.63
2016/7/30,656.12,38456100,306460,199365,2.13E+11,12.11,870160,4.07,1342.68,41.6,1.1174,7619,17310,655.46,656.08,661.19
2016/7/31,639.86,110818000,420832,192100,2.13E+11,9.29,794572,4.04,1351.1,33.16,1.1163,68433,17590,655.69,654.97,660.78
