Date,Open,High,Low,Close,Volume%,Volume,Weighted_bitcoin_price,Address,generatedCoin,Mining_Difficulty,Weighted_litecoin_price,Volume_litecoin,Weighted_gold_price,Oil_price,usd/euro,Num_Wiki_view,Num_tweets,3d MA,9d MA,15d MA,Lable
21/08/2015,235.35,236.43,231.72,232.57,0.02,99024.86967,234.02,282522,4125,52699842409,3.59,479284.1226,1157.67,40.45,1.1386,9526,39012,231.53,230.38,254.69,232.57
22/08/2015,232.66,234.96,222.7,230.39,-0.2,100816.3177,230.18,297783,3950,54256630328,3.53,542130.3116,1157.67,40.45,1.1386,7411,34967,232.77,223.02,251.41,230.39
23/08/2015,230.38,232.71,225.58,228.17,2.36,80304.52424,229.21,288022,3350,54256630328,3.45,598846.3768,1159.2,38.24,1.1619,8932,27692,230.38,220.09,249.22,228.17
24/08/2015,228.11,228.14,210.44,210.49,0.06,270044.2316,219.3,307879,3875,54256630328,3.19,2281702.194,1159.2,38.24,1.1619,11436,34342,223.02,219.31,245.58,210.49
25/08/2015,210.07,226.32,199.57,221.61,-0.5,284944.2605,214.39,288411,3375,54256630328,2.88,3959826.389,1146.39,39.31,1.1517,9503,37941,220.09,224.07,242.73,221.61
26/08/2015,222.08,231.18,220.2,225.83,-0.31,141482.0745,224.82,285266,4025,54256630328,2.94,1548173.469,1132.57,38.6,1.1314,10627,33987,219.31,227.33,239.76,225.83
27/08/2015,226.05,228.64,223.68,224.77,0.42,97016.69693,225.79,277794,3425,54256630328,2.91,665336.7698,1125.05,42.56,1.1246,8331,34558,224.07,228.65,236.98,224.77
28/08/2015,224.7,235.22,220.93,231.4,-0.46,137405.0688,228.06,297477,3875,54256630328,2.86,1463825.175,1131.18,45.22,1.1185,7371,39945,227.33,229.98,234.80,231.4
29/08/2015,231.55,233.22,227.33,229.78,0.14,74380.61353,230.47,287960,4000,54256630328,2.89,590332.1799,1131.18,45.22,1.1185,8043,14768,228.65,229.53,232.41,229.78
30/08/2015,229.9,232.07,226.25,228.76,0.07,84682.4289,229.24,284866,3750,54256630328,2.85,525431.5789,1132.78,49.2,1.1211,9233,32134,229.98,228.98,230.22,228.76
31/08/2015,229.11,231.96,225.91,230.06,-0.01,90337.17177,229.26,304796,3925,54256630328,2.84,617225.3521,1132.78,49.2,1.1211,8710,35949,229.53,229.15,228.33,230.06
1/09/2015,230.26,231.22,226.86,228.12,-0.09,89800.97765,229.12,307795,3850,54256630328,2.84,484521.1268,1140.52,48.35,1.1315,9295,37021,228.98,228.19,226.34,228.12
2/09/2015,228.03,230.58,226.48,229.28,-0.07,82070.08181,228.59,290567,4000,54256630328,2.8,865360.7143,1137.22,52.99,1.1227,8402,39013,229.15,228.92,227.55,229.28
3/09/2015,229.32,229.6,226.67,227.18,0.2,76611.5956,228.19,303103,3650,54256630328,2.7,818737.037,1127.81,49.95,1.1123,7967,42474,228.19,230.83,227.58,227.18
4/09/2015,227.21,230.9,227.05,230.3,-0.03,91594.86149,228.86,265574,3900,56957648455,2.67,539898.8764,1124.08,50.79,1.1149,6925,36321,228.92,235.05,227.25,230.3
5/09/2015,230.2,236.14,229.44,235.02,0.2,88832.83197,232.7,318521,3675,56957648455,2.8,952435.7143,1124.08,50.79,1.1149,5814,29023,230.83,238.24,227.41,235.02
6/09/2015,234.87,242.91,234.68,239.84,-0.18,106996.3878,238.08,294414,3600,56957648455,3,1427120,1121.25,60.14,1.117,6183,35583,235.05,241.10,228.04,239.84
7/09/2015,239.93,242.11,238.72,239.85,0.26,88245.67978,240.15,317821,3800,56957648455,3.04,741621.7105,1121.25,52.78,1.117,7366,38792,238.24,240.54,228.82,239.85
8/09/2015,239.85,245.78,239.68,243.61,-0.12,110965.6112,242.23,334615,3400,56957648455,3.06,838660.1307,1121.86,52.78,1.1203,8373,46889,241.10,240.09,231.03,243.61
9/09/2015,243.41,244.42,237.82,238.17,-0.09,98089.72444,240.96,303151,3725,56957648455,2.98,771298.6577,1113.77,44.15,1.1207,7966,16909,240.54,238.92,232.13,238.17
10/09/2015,238.34,241.29,235.79,238.48,-0.1,88961.33848,238.48,286880,4275,56957648455,2.93,484750.8532,1109.46,49.63,1.128,8087,37882,240.09,237.94,232.97,238.48
11/09/2015,238.33,241.17,238.33,240.11,-0.06,80276.84984,239.48,317309,3950,56957648455,2.96,422790.5405,1107.64,43.87,1.1338,7807,38518,238.92,235.28,234.00,240.11
12/09/2015,239.85,240.12,234.75,235.23,0.05,75635.18464,237.49,274687,3375,56957648455,2.9,523255.1724,1107.64,37.16,1.1338,6732,32205,237.94,232.13,234.25,235.23
13/09/2015,235.24,235.93,229.33,230.51,0.15,79393.34049,232.75,322602,3775,56957648455,2.82,470950.3546,1107.9,37.16,1.1317,6759,40350,235.28,230.48,234.30,230.51
14/09/2015,230.61,232.44,227.96,230.64,-0.11,91132.32933,230.41,307697,3800,56957648455,2.82,402741.1348,1107.63,44,1.1317,9968,16262,232.13,230.01,234.43,230.64
15/09/2015,230.49,259.18,229.82,230.3,0.09,80765.63487,237.45,326856,4000,56957648455,2.85,322143.5088,1106.87,44.59,1.1269,8844,20470,230.48,229.73,234.44,230.3
16/09/2015,230.25,231.21,227.4,229.09,-0.06,87778.11669,229.49,299221,3550,56957648455,2.81,424505.3381,1113.36,47.15,1.129,8529,45085,230.01,230.63,234.51,229.09
17/09/2015,229.08,230.29,228.93,229.81,0.05,82496.4057,229.53,316949,3600,59335351234,2.86,568783.2168,1125.02,46.9,1.1435,8761,33180,229.73,231.43,234.54,229.81
18/09/2015,233.52,234.35,232.18,232.98,-0.37,86779.55929,233.26,314363,3675,59335351234,2.94,534945.5782,1134.93,44.68,1.1298,9291,31747,230.63,231.89,234.93,232.98
19/09/2015,232.86,233.21,231.09,231.49,0.14,54757.92557,232.16,271138,3125,59335351234,2.91,308522.6804,1134.93,44.68,1.1298,7344,39778,231.43,229.93,235.01,231.49
20/09/2015,231.4,232.37,230.91,231.21,0.38,62404.19925,231.47,341423,3200,59335351234,2.86,345940.2098,1135.9,46.68,1.119,7185,65535,231.89,229.64,234.75,231.21
21/09/2015,231.22,231.22,226.52,227.09,0.27,85929.87206,229.01,350680,3300,59335351234,2.83,362978.7986,1135.9,46.68,1.119,8482,59563,229.93,229.33,233.90,227.09
22/09/2015,226.97,232.39,225.12,230.62,-0.32,109315.9367,228.78,355943,3925,59335351234,2.83,509660.7774,1128.8,45.83,1.112,9391,82378,229.64,231.81,233.29,230.62
23/09/2015,230.94,231.84,229.59,230.28,0.44,74803.1735,230.66,294921,3950,59335351234,2.87,314258.1882,1128.17,44.48,1.1186,40016,42946,229.33,233.32,232.40,230.28
24/09/2015,230.36,235.65,230.29,234.53,-0.12,107850.1139,232.71,295738,3500,59335351234,2.9,458086.2069,1143.4,44.91,1.123,7567,46527,231.81,234.67,232.16,234.53
25/09/2015,234.36,237.43,233.68,235.14,-0.38,95103.55092,235.15,295114,4100,59335351234,2.92,328754.1096,1147.1,45.7,1.1195,9114,41322,233.32,234.08,231.94,235.14
26/09/2015,235.08,235.4,233.36,234.34,0.04,58514.96546,234.54,310240,3675,59335351234,2.89,183950.519,1147.1,45.7,1.1195,5945,41039,234.67,235.41,231.55,234.34
27/09/2015,234.14,234.53,232.48,232.76,0.72,60732.82508,233.48,326824,3725,59335351234,2.88,259722.5694,1138.51,44.43,1.1244,6308,30532,234.08,236.20,231.39,232.76
28/09/2015,232.84,239.34,232.47,239.14,-0.09,104738.292,235.95,302930,3575,59335351234,2.98,873916.1074,1138.51,44.43,1.1244,7258,35355,235.41,237.30,231.96,239.14
29/09/2015,239.02,239.8,235.93,236.69,-0.12,95397.71294,237.86,353417,4350,59335351234,3.05,949547.541,1129.62,45.23,1.1249,7439,40135,236.20,236.77,232.36,236.69
30/09/2015,236.64,237.73,235.63,236.06,0.04,83474.9704,236.52,329484,3700,59335351234,3,457030,1120.7,45.09,1.1177,7521,43080,237.30,236.97,232.75,236.06
1/10/2015,236,238.45,235.62,237.55,-0.04,86487.12537,236.9,298058,3725,60813224039,3,548003.3333,1115.03,45.09,1.1195,6915,41189,236.77,237.86,233.31,237.55
2/10/2015,237.26,238.54,236.6,237.29,-0.16,82882.23402,237.42,311843,3450,60813224039,3,377393.3333,1124.72,50.06,1.1216,6633,35561,236.97,238.09,233.81,237.29
3/10/2015,237.2,239.32,236.94,238.73,-0.21,69240.49569,238.05,259753,3625,60813224039,3.02,348264.9007,1124.72,48.42,1.1216,5799,49494,237.86,239.12,234.19,238.73
4/10/2015,238.53,238.97,237.94,238.26,0.79,54521.43277,238.42,306296,3825,60813224039,3.02,325311.5894,1138.13,51.63,1.1188,6556,33909,238.09,241.57,234.65,238.26
5/10/2015,238.15,240.38,237.04,240.38,0.16,97643.83447,238.99,290693,3825,60813224039,3.02,422867.5497,1136.23,51.63,1.1188,7937,32712,239.12,243.14,235.26,240.38
6/10/2015,240.36,246.93,240.14,246.06,-0.17,113140.8966,243.37,325572,3550,60813224039,3.08,640487.013,1144.75,61.43,1.1272,10580,39541,241.57,243.78,236.52,246.06
7/10/2015,246.17,246.68,242.59,242.97,-0.19,94027.80049,244.6,308697,3325,60813224039,3.11,545102.8939,1149.92,52.74,1.1237,9002,38773,243.14,243.07,237.35,242.97
8/10/2015,243.07,244.25,242.18,242.3,-0.06,76210.33134,242.95,314037,3500,60813224039,3.06,371875.817,1147.17,44.96,1.1276,7988,35461,243.78,243.72,238.15,242.3
9/10/2015,242.5,244.23,242.12,243.93,-0.09,71353.20724,243.2,265620,3150,60813224039,3.09,316530.4207,1148.95,45.92,1.1358,6977,30426,243.07,245.31,238.77,243.93
10/10/2015,243.74,245.32,243.07,244.94,0.05,65143.89815,244.27,323737,4000,60813224039,3.11,321816.7203,1148.95,45.92,1.1358,5760,29433,243.72,245.77,239.43,244.94
11/10/2015,244.74,247.24,244.15,247.05,0.03,68459.31652,245.8,294439,3650,60813224039,3.12,391891.0256,1162.61,44.21,1.1358,6282,27940,245.31,247.29,240.27,247.05
12/10/2015,246.88,247.45,245.18,245.31,0.62,70626.72624,246.2,309767,3550,60813224039,3.15,397463.4921,1162.61,36.76,1.1358,7768,34146,245.77,248.94,241.11,245.31
13/10/2015,245.2,250.24,243.76,249.51,-0.04,114080.8318,247.18,306238,3425,60813224039,3.16,508218.3544,1168.9,46.66,1.1379,7733,31813,247.29,251.94,241.80,249.51
14/10/2015,249.49,254.27,248.9,251.99,-0.09,109343.0483,251.16,309792,3800,60813224039,3.16,563851.2658,1177.07,46.64,1.1474,9130,28030,248.94,256.39,242.82,251.99
15/10/2015,252.11,255.96,252.05,254.32,0.39,99457.82895,253.61,365671,4150,60883825480,3.13,456322.6837,1183.43,46.38,1.1386,7470,37296,251.94,262.61,244.04,254.32
16/10/2015,254.3,266.14,253.93,262.87,0.17,138450.1176,259.31,335835,3600,60883825480,3.11,473569.1318,1179.85,47.26,1.1348,6956,36070,256.39,265.05,245.73,262.87
17/10/2015,262.75,273.58,262.37,270.64,-0.48,161590.484,267.34,370216,3400,60883825480,3.1,791864.5161,1179.85,47.26,1.1348,5901,31701,262.61,265.24,247.95,270.64
18/10/2015,270.91,271.67,260.78,261.64,0.14,84260.28169,266.25,334791,3625,60883825480,3.04,400585.5263,1173.58,45.89,1.1327,6319,25220,265.05,264.85,249.48,261.64
19/10/2015,261.86,264.82,260.95,263.44,0.2,96125.12844,262.77,349102,4125,60883825480,3.03,409099.0099,1173.58,45.89,1.1327,8297,35703,265.24,266.39,251.16,263.44
20/10/2015,263.57,270.83,263.23,269.46,-0.17,115791.8806,266.77,400900,3200,60883825480,3.07,378938.1107,1172.87,45.55,1.1346,8665,42914,264.85,269.92,253.10,269.46
21/10/2015,269.31,270.77,263.84,266.27,0.46,95822.46309,267.55,356706,3600,60883825480,3.09,319897.0874,1171.79,45.2,1.1339,8204,38896,266.39,272.26,254.44,266.27
22/10/2015,266.5,276.51,266.14,274.02,-0.23,139623.3243,270.79,344306,3700,60883825480,3.1,392029.0323,1167.8,45.38,1.1109,8587,44027,269.92,277.39,256.51,274.02
23/10/2015,273.65,278.68,273.54,276.5,-0.13,106834.428,275.59,370420,3725,60883825480,3.11,384758.8424,1167.47,44.6,1.1018,8024,37326,272.26,280.61,258.79,276.5
24/10/2015,276.5,281.71,276.5,281.65,0.72,92953.52754,279.09,377017,3625,60883825480,3.1,308100.3226,1167.47,44.6,1.1018,6160,36013,277.39,283.54,261.31,281.65
25/10/2015,281.45,294.06,281.45,283.68,-0.29,160320.8725,285.16,372966,3875,60883825480,3.1,534429.0323,1163.36,43.98,1.1058,6783,30139,280.61,287.59,263.89,283.68
26/10/2015,283.63,285.3,280.51,285.3,0.41,113186.6892,283.68,375812,4100,60883825480,3.09,362401.2945,1164.56,43.98,1.1058,8519,37096,283.54,294.57,266.44,285.3
27/10/2015,285.18,296.21,285.01,293.79,0.06,159737.2867,290.05,355490,3675,60883825480,3.1,355641.9355,1165.26,43.2,1.1051,9033,50484,287.59,304.09,269.67,293.79
28/10/2015,293.7,306.33,293.7,304.62,0.23,169592.1092,299.59,350477,3475,60883825480,3.1,462322.5806,1165.2,45.94,1.0923,9695,45782,294.57,315.50,273.35,304.62
29/10/2015,304.32,318.17,301.82,313.86,0.17,208360.4704,309.54,382999,3775,62253982450,3.47,3301412.104,1152.96,46.06,1.0977,10211,45960,304.09,318.68,277.47,313.86
30/10/2015,313.94,334.17,313.94,328.02,-0.38,242791.1447,322.52,378895,4275,62253982450,3.94,3098020.305,1144.39,46.59,1.1006,9029,32577,315.50,322.54,282.38,328.02
31/10/2015,328.51,332.78,309.25,314.17,-0.24,151311.1028,321.18,367606,3675,62253982450,3.94,1376939.086,1144.39,46.59,1.1006,6855,35257,318.68,333.60,285.80,314.17
1/11/2015,315.01,327.47,311.88,325.43,1.56,115646.5073,319.95,392575,3825,62253982450,3.88,979762.8866,1142.05,48.8,1.1016,8294,31402,322.54,363.35,289.46,325.43
2/11/2015,325.94,365.36,323.21,361.19,0.81,296342.1726,343.92,397127,3825,62253982450,4.07,1548498.771,1137.78,48.8,1.1016,10020,35962,333.60,392.06,296.09,361.19
3/11/2015,361.87,417.9,357.65,403.42,0.17,535193.7904,385.21,448868,3875,62253982450,4.41,4217709.751,1125.18,48.06,1.0964,11545,42652,363.35,400.44,305.43,403.42
4/11/2015,403.66,495.56,380.55,411.56,-0.4,624127.9001,422.83,497257,3875,62253982450,4.54,4967797.357,1111.28,48.06,1.0866,14390,54768,392.06,390.79,314.90,411.56
5/11/2015,408.08,447.56,374.58,386.35,-0.14,375674.2515,404.14,445547,3650,62253982450,4.08,3190514.706,1106.68,59.23,1.0884,16294,51405,400.44,382.43,322.90,386.35
6/11/2015,388.05,395.84,354.02,374.47,-0.54,324482.941,378.1,431450,3625,62253982450,3.73,2349034.853,1098.24,60.77,1.0741,11448,43351,390.79,378.11,329.60,374.47
7/11/2015,374.27,390.59,372.43,386.48,-0.08,148645.7185,380.94,366087,3800,62253982450,3.6,732916.6667,1098.24,60.77,1.0741,8075,36433,382.43,380.04,336.93,386.48
8/11/2015,384.28,389.89,368.7,373.37,0.33,136700.2585,379.06,377659,3475,62253982450,3.53,679756.3739,1091.72,43.08,1.0752,7956,39567,378.11,363.48,343.05,373.37
9/11/2015,374.32,385.28,362.89,380.26,0.48,181597.5938,375.69,418274,3725,62253982450,3.38,1241402.367,1091.72,44.63,1.0752,11166,45103,380.04,342.72,349.49,380.26
10/11/2015,379.98,381.39,329.11,336.82,0.23,268469.3103,356.83,394737,3650,62253982450,3.26,1707214.724,1090.59,44.63,1.0724,10928,43853,363.48,328.68,352.92,336.82
11/11/2015,339.82,340.58,301,311.08,-0.28,331362.9611,323.12,375284,4200,65848255180,3.04,1200167.763,1088.51,42.93,1.0743,9358,34774,342.72,328.66,354.07,311.08
12/11/2015,314.08,345.08,313.36,338.15,-0.35,239502.5483,327.67,370346,4025,65848255180,3.13,1320504.792,1084.78,35.62,1.0814,9258,38371,328.68,335.94,356.31,338.15
13/11/2015,338.5,340.91,326.08,336.75,-0.25,154973.7752,335.56,358038,4000,65848255180,3.24,693669.7531,1083.99,40.74,1.0773,8749,35364,328.66,329.94,357.83,336.75
14/11/2015,336.62,338.18,329.97,332.91,0.17,115459.6017,334.42,386718,3550,65848255180,3.21,403034.2679,1083.99,40.74,1.0773,6794,30226,335.94,327.94,358.16,332.91
15/11/2015,333.05,334.66,317.49,320.17,0.09,135481.7062,326.34,418112,4000,65848255180,3.14,557398.0892,1087.72,41.74,1.0686,7023,32216,329.94,328.67,358.56,320.17
16/11/2015,319.73,331.63,315.9,330.75,0.03,147858.5516,324.5,402214,4325,65848255180,3.12,505772.4359,1087.72,41.74,1.0686,8825,35757,327.94,333.48,358.92,330.75
17/11/2015,330.36,338.35,329.61,335.09,-0.14,152997.1501,333.35,380647,3725,65848255180,3.2,502193.75,1076.2,40.67,1.0642,9949,36957,328.67,331.94,357.18,335.09
18/11/2015,334.59,336.53,330.64,334.59,0.04,131053.9076,334.09,413132,3825,65848255180,3.19,446996.8652,1070.83,40.75,1.066,9285,40387,333.48,327.59,352.59,334.59
19/11/2015,334.68,335.33,325.27,326.15,0.21,136248.6378,330.36,357979,3400,65848255180,3.16,458534.8101,1077.58,40.54,1.0734,8819,32915,331.94,325.03,346.89,326.15
20/11/2015,326.41,326.47,312.22,322.02,-0.47,165183.9766,321.78,358006,4175,65848255180,3.12,544307.6923,1081.1,40.39,1.0646,8254,33652,327.59,324.50,342.60,322.02
21/11/2015,322.09,328.16,319.6,326.93,-0.17,86984.88587,324.2,374521,4350,65848255180,3.14,336643.3121,1081.1,40.39,1.0646,7416,25295,325.03,324.84,339.43,326.93
22/11/2015,326.98,327.01,321.26,324.54,0.18,72132.32805,324.95,376446,4300,65848255180,3.14,341009.5541,1070.34,41.75,1.0636,7287,17983,324.50,322.55,335.31,324.54
23/11/2015,324.35,325.12,321.29,323.05,0.08,84955.63456,323.45,342182,4075,65848255180,3.13,443853.0351,1070.34,41.75,1.0636,8246,21268,324.84,323.77,331.95,323.05
24/11/2015,323.01,323.06,318.12,320.05,0.41,91455.17972,321.06,384100,3900,72722780643,3.12,483993.5897,1073.83,42.87,1.0643,7454,20427,322.55,333.65,327.94,320.05
25/11/2015,320.05,329.13,316.77,328.21,1.4,128784.3852,323.54,364227,3700,72722780643,3.22,893571.4286,1076.15,43.04,1.0624,7164,27288,323.77,346.31,327.36,328.21
26/11/2015,328.3,366.76,328.23,352.68,-0.5,308453.7341,343.99,387024,4400,72722780643,3.51,2478632.479,1072.4,43.04,1.061,9513,24681,333.65,356.03,330.14,352.68
27/11/2015,351.86,363.59,347.87,358.04,-0.34,155285.3605,355.34,359600,3325,72722780643,3.58,776717.8771,1064.23,41.71,1.0593,7169,25861,346.31,362.24,331.46,358.04
28/11/2015,357.14,359.54,352.17,357.38,0.07,103254.9921,356.56,414002,3850,72722780643,3.54,477906.7797,1064.23,41.71,1.0593,6462,25749,356.03,368.66,332.84,357.38
29/11/2015,357.47,371.94,355.67,371.29,0.72,110987.1186,364.09,321393,3725,72722780643,3.6,755663.8889,1061.55,41.65,1.0565,7059,24219,362.24,370.37,335.40,371.29
30/11/2015,371.44,382.36,370.38,377.32,-0.14,191010.7091,375.38,489674,4050,72722780643,3.65,914882.1918,1061.55,41.65,1.0565,9143,26261,368.66,366.33,339.21,377.32
1/12/2015,377.41,378.93,356.56,362.49,-0.08,163893.7237,368.85,413030,4175,72722780643,3.53,804994.3343,1067.97,46.06,1.0633,9392,25143,370.37,360.91,341.32,362.49
2/12/2015,361.85,362.23,349.46,359.19,-0.07,151210.2853,358.18,427478,4025,72722780643,3.38,725591.716,1063.88,51.17,1.0615,8799,23887,366.33,361.14,342.93,359.19
3/12/2015,359.33,370.27,357.41,361.05,-0.29,140088.6691,362.02,361065,3550,72722780643,3.38,574979.2899,1054.98,47.12,1.094,8288,23460,360.91,371.06,344.69,361.05
4/12/2015,361.26,363.52,355.76,363.18,0.78,99144.15538,360.93,418070,3825,72722780643,3.37,395599.4065,1074.5,47.12,1.0881,8029,22066,361.14,380.30,347.16,363.18
5/12/2015,363.72,389.79,363.23,388.95,0.13,176085.7553,376.42,456577,4375,72722780643,3.45,772333.3333,1074.5,60.72,1.0881,7077,22531,371.06,391.09,351.62,388.95
6/12/2015,389.55,402.81,387.09,388.78,-0.19,198342.0905,392.06,430043,3975,79102380900,3.51,1157598.291,1077.66,59.96,1.0837,7456,22728,380.30,399.96,355.75,388.78
7/12/2015,389.98,399.97,385.41,395.54,-0.11,161580.2607,392.72,435598,3675,79102380900,3.56,1182837.079,1077.66,59.96,1.0837,8731,25413,391.09,409.55,360.48,395.54
8/12/2015,395.75,415.56,389.95,415.56,0.53,143001.9792,404.2,455232,4375,79102380900,3.64,754087.9121,1073.17,43.3,1.0892,15178,24716,399.96,416.20,366.65,415.56
9/12/2015,414.44,423.12,406.29,417.56,-0.43,218892.9818,415.35,490303,4200,79102380900,3.68,1224673.913,1075.89,43.3,1.1025,63357,33862,409.55,428.33,373.15,417.56
10/12/2015,417.99,419.51,411.55,415.48,1.04,125294.7396,416.13,493281,5400,79102380900,3.65,695394.5205,1072.64,47.1,1.0941,28831,25232,416.20,434.14,378.97,415.48
11/12/2015,415.28,451.94,415.28,451.94,0.17,255861.2578,433.61,460519,4000,79102380900,3.76,1352781.915,1072.09,41.75,1.0986,15030,26210,428.33,440.23,385.58,451.94
12/12/2015,452.33,469.1,410.74,435,-0.57,298714.3213,441.79,531936,4050,79102380900,3.73,1662600.536,1072.09,41.75,1.0986,10109,23062,434.14,437.65,390.71,435
13/12/2015,431.66,441.68,426.27,433.76,1.34,127037.8917,433.34,478113,3550,79102380900,3.62,889107.7348,1068.02,36.31,1.0992,9965,21459,440.23,447.75,395.81,433.76
14/12/2015,433.27,447.14,430.46,444.18,-0.39,297420.0018,438.76,528953,4875,79102380900,3.63,829608.8154,1068.02,36.31,1.0992,10789,32070,437.65,454.81,400.67,444.18
15/12/2015,443.88,465.32,443.88,465.32,0.29,182844.4875,454.6,494618,4575,79102380900,3.72,1377626.344,1061.33,37.35,1.0931,13363,28842,447.75,458.78,406.53,465.32
16/12/2015,465.21,465.21,443.85,454.93,-0.55,236046.3591,457.3,483265,4075,79102380900,3.76,965077.1277,1067.5,35.52,1.0912,12503,27652,454.81,458.21,412.69,454.93
17/12/2015,454.78,457.86,448.86,456.08,0.24,105586.2676,454.4,457030,3875,79102380900,3.73,601790.8847,1060.18,34.95,1.0826,10082,23729,458.78,460.67,419.15,456.08
18/12/2015,455.85,465.18,454.94,463.62,-0.21,130941.7265,459.9,452097,4225,93448670796,3.76,702816.4894,1059.78,34.73,1.0868,8657,24189,458.21,456.21,425.99,463.62
19/12/2015,463.55,465.58,456.77,462.32,0.62,103650.3917,462.06,505082,3925,93448670796,3.74,395890.3743,1059.78,34.73,1.0868,7633,21372,460.67,447.88,432.60,462.32
20/12/2015,462.23,462.64,434.34,442.68,0.06,167401.6028,450.47,474385,4125,93448670796,3.63,785986.2259,1070.3,34.74,1.0915,7718,19855,456.21,439.30,436.18,442.68
21/12/2015,442.84,444.73,427.31,438.64,-0.35,177105.9264,438.38,502101,3725,93448670796,3.5,641274.2857,1072.85,34.74,1.0915,9199,24803,447.88,439.20,439.51,438.64
22/12/2015,437.44,443.69,435.52,436.57,-0.08,115994.5243,438.3,486000,3750,93448670796,3.44,397116.2791,1075.83,36.14,1.0957,8303,25707,439.30,444.65,442.24,436.57
23/12/2015,436.72,444.53,436.62,442.4,0.19,107167.9506,440.07,472140,3925,93448670796,3.51,648002.849,1071.05,37.5,1.0912,8266,26011,439.20,451.01,444.03,442.4
24/12/2015,443.09,458.46,443.08,454.98,-0.32,127044.2321,449.9,448474,3450,93448670796,3.62,699113.2597,1073.53,38.1,1.0963,7148,23679,444.65,442.63,446.53,454.98
25/12/2015,454.86,458.3,452.08,455.65,2.12,85845.30557,455.22,377620,4050,93448670796,3.64,447489.011,1073.53,38.1,1.096,6632,21240,451.01,431.91,449.20,455.65
26/12/2015,455.76,457.49,405.76,417.27,-0.52,267620.4299,434.07,419932,4275,93448670796,3.52,1102286.932,1073.53,38.1,1.096,8664,21795,442.63,420.79,446.89,417.27
27/12/2015,416.51,424.01,408.88,422.82,-0.09,128193.2783,418.05,406454,5125,93448670796,3.44,595581.3953,1071.28,36.81,1.0968,13392,32284,431.91,426.03,446.08,422.82
28/12/2015,423.34,429.77,418.48,422.28,0.03,117218.6932,423.47,411519,3775,93448670796,3.49,471968.4814,1071.28,36.81,1.0968,9782,31890,420.79,427.29,445.32,422.28
29/12/2015,422.1,432.98,420.63,432.98,-0.1,120786.8062,427.17,415368,3975,93448670796,3.48,621109.1954,1069.68,37.87,1.092,8690,24417,426.03,430.06,444.57,432.98
30/12/2015,433.3,434.39,422.08,426.62,-0.01,109273.8289,429.1,405574,4125,93448670796,3.48,632890.8046,1066.02,36.6,1.0933,8638,26654,427.29,430.51,441.99,426.62
31/12/2015,425.88,432.92,418.73,430.57,-0.22,107715.3295,427.02,355266,3550,1.04E+11,3.46,770988.4393,1061.16,37.04,1.0862,7240,24012,430.06,432.78,440.37,430.57
1/01/2016,430.72,436.25,427.52,434.33,-0.17,83940.07404,432.2,316727,3375,1.04E+11,3.5,797477.1429,1061.16,37.04,1.0856,6245,20122,430.51,432.59,438.92,434.33
2/01/2016,434.62,436.06,431.87,433.44,0.33,69347.00461,434,419640,3625,1.04E+11,3.51,860472.9345,1061.16,31.62,1.0856,7707,19715,432.78,432.18,436.90,433.44
3/01/2016,433.58,433.74,424.71,430.01,-0.03,92062.43757,430.51,394144,3625,1.04E+11,3.49,689441.2607,1071.14,34.4,1.0831,9635,19638,432.59,431.69,434.75,430.01
4/01/2016,430.06,434.52,429.08,433.09,-0.1,89132.24768,431.69,418266,4525,1.04E+11,3.49,948349.5702,1071.14,36.79,1.0831,9914,23308,432.18,431.39,434.11,433.09
5/01/2016,433.07,434.18,429.68,431.96,-0.01,79872.74999,432.22,435329,3925,1.04E+11,3.48,604784.4828,1076.54,45.48,1.0748,9817,27207,431.69,439.71,433.66,431.96
6/01/2016,431.86,431.86,426.34,429.11,1.49,79207.28728,429.79,379421,3525,1.04E+11,3.46,638398.8439,1085.55,49.01,1.0781,8812,24615,431.39,446.80,433.17,429.11
7/01/2016,430.01,458.77,429.08,458.05,-0.37,197221.046,443.98,430305,3675,1.04E+11,3.52,1295647.727,1101.02,48.99,1.0932,10472,24700,439.71,452.96,434.21,458.05
8/01/2016,457.54,462.93,447.94,453.23,-0.43,125146.5712,455.41,413787,4325,1.04E+11,3.58,915639.6648,1104.77,40.06,1.0922,8982,26040,446.80,449.61,434.09,453.23
9/01/2016,453.38,454.64,446.89,447.61,0.13,71628.60884,450.63,450627,3775,1.04E+11,3.56,824359.5506,1104.77,43.16,1.0922,7506,20585,452.96,448.01,433.56,447.61
10/01/2016,448.24,448.31,440.35,447.99,0.12,80668.50433,446.22,432753,4375,1.04E+11,3.54,695480.226,1100.47,43.16,1.0859,7441,20755,449.61,444.04,435.61,447.99
11/01/2016,448.7,450.66,443.86,448.43,1.9,90308.32087,447.91,448116,4250,1.04E+11,3.55,825642.2535,1100.47,46.67,1.0859,9126,23867,448.01,438.83,437.31,448.43
12/01/2016,448.18,448.18,435.69,435.69,0.54,261589.8086,441.94,456763,4250,1.04E+11,3.52,1297173.295,1091.26,51.06,1.0858,8556,27110,444.04,432.79,438.21,435.69
13/01/2016,434.67,435.19,424.44,432.37,-0.75,402826.233,431.67,425792,3700,1.13E+11,3.47,1943985.591,1090.09,30.48,1.0877,8535,27094,438.83,409.00,438.17,432.37
