Date,Open,High,Low,Close,Volume,Weighted_bitcoin_price,bitcoin_sent,Address,generatedCoin,bitcoin_transactions,Mining_Difficulty,mine_a_block_min,Block_size,Weighted_litecoin_price,Volume_litecoin,Weighted_gold_price,Oil_price,usd/euro,Num_Wiki_view,Num_tweets,bitcoin_sent_inNum,Lable
24/10/2016,657.16,657.25,652.59,653.76,94962.07207,655.19,2429929423,581792,1788,226837,2.54E+11,10.11,886370,3.9,769076.9231,1262.24,50.52,1.0882,8868,18801,3708740.095,653.76
25/10/2016,654,664.42,653.7,657.59,137472.8868,657.43,2033488385,617973,1738,236891,2.54E+11,10.32,943928,3.89,811046.2725,1270.15,49.96,1.0889,9923,15756,3093087.302,657.59
26/10/2016,657.68,679.73,657.68,678.3,132979.8818,668.35,1436172255,613898,1725,223178,2.54E+11,10.52,974398,3.94,1375137.056,1270.28,49.18,1.0908,8501,17995,2148832.58,678.3
27/10/2016,678.21,688.59,678.04,688.31,140650.8159,683.29,2381219933,721678,2025,326226,2.54E+11,8.55,977626,4,1554017.5,1267.6,49.72,1.0897,8667,19247,3484933.093,688.31
28/10/2016,688,690.44,684.16,689.65,117933.7616,688.06,1071166195,570194,1900,250724,2.54E+11,9.75,816514,4,1065057.5,1274.81,48.7,1.0985,14518,19798,1556791.842,689.65
29/10/2016,690.29,720.4,690.05,714.48,191476.2603,703.8,1058963861,541665,1863,229540,2.54E+11,9.77,773040,4.04,1418955.446,1274.81,48.7,1.0985,10900,18463,1504637.484,714.48
30/10/2016,714.12,714.12,696.47,701.86,142455.8474,706.64,944508090,472384,2100,207814,2.54E+11,8.56,626404,4.06,1074980.296,1277.89,46.86,1.0981,8571,19812,1336618.49,701.86
31/10/2016,702.64,709.29,691.68,700.97,138437.9724,701.14,1260940522,579849,1838,241631,2.54E+11,9.73,810984,4.02,968495.0249,1275.72,46.86,1.0981,12082,23052,1798414.756,700.97
1/11/2016,701.34,736.45,701.34,729.79,181987.6469,717.23,1328370564,602670,1800,246506,2.54E+11,10,857052,4.06,1161302.956,1283.43,31.41,1.1055,10272,21499,1852084.497,729.79
2/11/2016,730.07,740.83,722.35,740.83,115695.8229,733.52,3464538502,585172,1663,268285,2.54E+11,10.82,903709,4.09,891466.9927,1295.38,26.21,1.1098,10374,20959,4723168.423,740.83
3/11/2016,742.35,745.77,678.16,688.7,242116.1768,713.74,4935142022,593610,1938,271843,2.54E+11,9.3,832613,3.99,1474558.897,1298.48,38.5,1.1105,9857,20253,6914481.495,688.7
4/11/2016,689.12,706.93,685.56,703.23,143502.2421,696.21,4115492786,547623,1450,247927,2.54E+11,12.44,956108,3.86,901924.8705,1302.42,40.36,1.1141,9168,18517,5911280.772,703.23
5/11/2016,703.53,707.51,697.74,703.42,76455.87085,703.05,4076797927,555971,1838,238068,2.55E+11,9.8,792454,3.88,597634.0206,1302.42,46.23,1.1141,12204,17653,5798731.139,703.42
6/11/2016,703.81,714.26,699.56,711.52,84692.55892,707.29,3824593196,519672,1913,225633,2.55E+11,9.32,730789,3.88,565175.2577,1273.25,46.23,1.1041,10908,20121,5407390.457,711.52
7/11/2016,710.74,710.74,699.9,703.13,92117.74036,706.13,3145350792,628572,1825,274135,2.55E+11,10.01,886719,3.85,728942.8571,1286.45,44.76,1.1041,11614,22734,4454350.887,703.13
8/11/2016,703.09,712.99,702.39,709.85,112661.6507,707.08,2467080845,662890,2113,295891,2.55E+11,8.5,866266,3.84,649307.2917,1271.25,43.49,1.1026,11807,22954,3489111.338,709.85
9/11/2016,709.83,740.05,708.61,723.27,183816.8342,720.44,1950426225,614664,1838,269948,2.55E+11,9.64,891799,3.86,749945.5959,1287.6,43.49,1.091,12959,24370,2707270.869,723.27
10/11/2016,722.84,723.02,711.21,715.53,95812.57397,718.15,1255489187,611576,2100,271206,2.55E+11,8.72,804537,3.84,608026.0417,1266.08,50.79,1.0893,11493,20972,1748226.954,715.53
11/11/2016,715.55,718.32,714.41,716.41,88135.07966,716.17,995621287,557455,2038,254456,2.55E+11,8.77,754813,3.82,556115.1832,1243.06,43.41,1.0855,10046,19923,1390202.448,716.41
12/11/2016,716.75,717.15,704.03,705.05,90922.84098,710.74,671676958,572164,2100,228718,2.55E+11,8.48,710403,3.79,684018.4697,1243.06,43.41,1.0855,8957,17540,945038.9144,705.05
13/11/2016,705.2,705.26,687.32,702.03,114748.3335,699.95,778000342,539464,1775,219515,2.55E+11,10.24,773399,3.81,877787.4016,1219.42,43.32,1.0737,9805,19573,1111508.453,702.03
14/11/2016,702,706.28,699.81,705.02,89570.29917,703.28,1084159940,633190,2150,270334,2.55E+11,8.44,790228,3.88,650981.9588,1221.16,43.32,1.0737,21607,22700,1541576.527,705.02
15/11/2016,705.79,715.72,705.26,711.62,101519.8647,709.6,1247814038,653384,1950,280196,2.55E+11,9.21,854412,3.9,777510.2564,1225.29,45.81,1.0722,11771,23129,1758475.251,711.62
16/11/2016,711.17,747.61,709.04,744.2,194085.1648,728,1410347376,616360,2138,289618,2.55E+11,8.39,791348,3.96,1068878.788,1226.8,45.57,1.0691,12522,23016,1937290.352,744.2
17/11/2016,744.88,755.65,739.51,740.98,145692.7784,745.26,1189673916,627629,1988,277301,2.55E+11,9.11,898399,4,780040,1223.36,45.42,1.0626,11377,22943,1596320.634,740.98
18/11/2016,740.71,752.88,736.89,751.59,117184.1185,745.52,1191059048,625829,1850,275777,2.82E+11,9.73,932393,3.96,669434.3434,1211.86,45.69,1.0588,10650,22105,1597621.859,751.59
19/11/2016,751.83,756.24,744.47,751.62,147273.1146,751.04,835574589,579057,1775,249618,2.82E+11,10.14,852874,3.96,517353.5354,1211.86,45.69,1.0588,8894,20995,1112556.707,751.62
20/11/2016,751.88,755.48,717.94,731.03,208524.1111,739.08,858784187,579558,1600,243463,2.82E+11,10.92,902306,3.94,680279.1878,1200.85,47.49,1.063,10466,17894,1161963.775,731.03
21/11/2016,731.27,741.72,730.51,739.25,82646.76698,735.69,1144615887,609893,1738,285654,2.82E+11,10.54,922493,3.94,507573.6041,1209.57,47.49,1.063,11120,22770,1555839.942,739.25
22/11/2016,739.64,753.87,736.53,751.35,174288.5893,745.35,1268703973,609321,1675,285501,2.82E+11,10.85,958885,3.94,595908.6294,1213.46,48.03,1.0627,11421,22500,1702158.681,751.35
23/11/2016,751.74,752.25,738.92,744.59,102484.7365,746.88,1278197283,646475,1838,276777,2.82E+11,9.71,951077,3.95,552962.0253,1200.88,47.96,1.0553,10960,21827,1711382.395,744.59
24/11/2016,744.62,746.83,733.49,740.29,115901.9789,741.31,1379893321,735177,2025,328376,2.82E+11,8.96,951714,3.92,533109.6939,1186.29,47.98,1.0554,11876,21061,1861425.478,740.29
25/11/2016,740.44,741.65,734.59,741.65,91683.92872,739.58,1075403073,682916,1900,315235,2.82E+11,9.51,942783,3.91,565675.1918,1183.14,46.06,1.0589,10238,20433,1454072.68,741.65
26/11/2016,741.51,742.21,729.63,735.38,74558.04552,737.18,883419386,664484,1913,277455,2.82E+11,9.41,944998,3.9,457010.2564,1183.14,46.06,1.0589,8430,19734,1198376.768,735.38
27/11/2016,735.44,739.02,731.09,732.03,71625.54466,734.4,695206760,572082,1800,237245,2.82E+11,9.93,821504,3.9,418446.1538,1182.25,47.08,1.0614,9523,19864,946632.2985,732.03
28/11/2016,732.48,738.01,732.48,735.81,84236.55914,734.7,1108272500,709141,2050,298366,2.82E+11,8.84,909111,3.89,443807.1979,1190.75,47.08,1.0614,12311,22289,1508469.443,735.81
29/11/2016,736.33,737.47,734.56,735.6,93087.0039,735.99,1031345562,650263,1863,289501,2.82E+11,9.66,906176,3.88,628082.4742,1189.49,45.23,1.065,14544,21602,1401303.77,735.6
30/11/2016,736.28,747.93,736.27,745.69,113373.2503,741.54,1006956342,637060,1775,292512,2.82E+11,10.08,912247,3.89,477449.8715,1180.16,49.44,1.0589,12018,21457,1357925.86,745.69
1/12/2016,746.05,758.28,746.05,756.77,107027.1007,751.79,1129949533,596125,1825,239536,2.82E+11,9.85,899509,3.91,507826.087,1168.18,30.44,1.0661,10921,21117,1503012.188,756.77
2/12/2016,757.54,781.3,757.54,777.94,166026.9588,768.58,1368519677,732676,1788,315335,2.87E+11,10.12,976569,3.94,649510.1523,1173.89,29.44,1.0664,11564,20335,1780581.952,777.94
3/12/2016,778.25,778.25,764.86,771.16,89955.50037,773.13,942617093,703995,2150,287816,2.87E+11,8.38,880862,3.93,459486.0051,1173.89,29.44,1.0664,8544,16186,1219221.985,771.16
4/12/2016,771.64,773.87,768.16,773.87,78455.07074,771.88,698681779,644845,1850,245502,2.87E+11,9.67,856999,3.92,486757.6531,1177.59,42.17,1.0764,8833,16345,905168.911,773.87
5/12/2016,773.39,773.47,751.71,758.7,139160.2994,764.32,1297970041,670364,1900,277849,2.87E+11,9.48,882688,3.66,3034480.874,1177.59,46.7,1.0764,10512,18558,1698202.377,758.7
6/12/2016,758.72,765.62,758.72,764.22,152553.0965,761.82,1246560014,748679,1875,319612,2.87E+11,9.57,962761,3.52,854357.9545,1173.74,46.7,1.0718,11527,20236,1636292.056,764.22
7/12/2016,764.21,771.54,759.75,768.13,125897.424,765.91,1175617571,768077,2175,310580,2.87E+11,8.36,884193,3.58,708726.257,1172.5,46.8,1.0753,10847,21592,1534929.131,768.13
8/12/2016,768.08,774.7,765.95,770.81,104057.6505,769.88,1091155742,651835,1963,282554,2.87E+11,8.95,850178,3.66,733084.6995,1173.34,44.49,1.0615,10893,21302,1417306.258,770.81
9/12/2016,769.94,774.53,769.65,772.79,89027.63402,771.73,1171437623,616032,1688,268680,2.87E+11,10.7,930324,3.69,476460.7046,1164.91,46.29,1.0561,9588,19749,1517937.132,772.79
10/12/2016,773.02,777.09,772.91,774.65,69527.00085,774.42,902530907,594520,1650,250109,2.87E+11,11.12,898482,3.68,568970.1087,1164.91,50.18,1.0561,8835,18331,1165428.2,774.65
11/12/2016,774.75,774.8,765.41,769.73,74320.05913,771.17,812057554,568515,2338,229746,2.87E+11,7.72,684040,3.66,532286.8852,1159.78,50.18,1.0635,8676,16070,1053020.156,769.73
12/12/2016,770.04,781.92,770.04,780.09,98735.04229,775.52,1309220697,637404,1950,268506,2.87E+11,9.2,806015,3.65,675523.2877,1159.78,52.83,1.0635,10465,18775,1688184.311,780.09
13/12/2016,780.65,788.46,777.96,780.56,104418.1555,781.91,1216247288,663897,2225,291579,2.87E+11,8.06,814901,3.67,534809.2643,1160.33,52.98,1.0626,11745,20749,1555482.457,780.56
14/12/2016,780.01,782.03,776.84,781.48,97397.73616,780.09,1284759988,619913,1738,286189,2.87E+11,10.09,901628,3.63,721366.3912,1151.03,51.04,1.0536,11373,21101,1646938.158,781.48
15/12/2016,780.07,781.43,777.8,778.09,104677.0976,779.35,1588831968,611935,1588,282558,3.10E+11,11.71,955426,3.62,740149.1713,1134.49,50.9,1.0414,10924,19341,2038662.947,778.09
16/12/2016,778.96,785.03,778.96,784.91,106921.3259,781.96,1466310616,638084,1663,279228,3.10E+11,10.48,966617,3.63,447873.2782,1131.99,51.9,1.0451,10416,19242,1875173.431,784.91
17/12/2016,785.17,792.51,784.86,790.83,100197.6305,788.34,1037981311,585323,1800,237986,3.10E+11,10.18,817034,3.66,699237.7049,1131.99,51.9,1.0451,8770,18364,1316667.061,790.83
18/12/2016,791.01,794.74,788.03,790.53,76508.57056,791.08,1110532381,565086,1763,235648,3.10E+11,10.36,861416,3.69,528859.0786,1139.95,52.12,1.0402,9127,18930,1403818.047,790.53
19/12/2016,790.69,793.61,790.32,792.71,94573.83529,791.83,1452408723,659635,1888,281978,3.10E+11,9.46,914775,3.67,619637.6022,1139.95,52.12,1.0402,11821,25718,1834243.112,792.71
20/12/2016,792.25,801.34,791.5,800.88,125085.4323,796.49,1530429946,651525,1725,296335,3.10E+11,10.46,970380,3.66,638117.4863,1134.12,52.23,1.0388,11646,22945,1921467.873,800.88
21/12/2016,800.64,834.28,799.41,834.28,190388.5456,817.15,2311041472,704306,1988,325518,3.10E+11,9.01,963966,3.66,795969.9454,1132.6,52.49,1.0424,12246,25531,2828172.884,834.28
22/12/2016,834.18,875.78,834.15,864.54,234729.4029,852.16,2094475724,683218,1988,314485,3.10E+11,9.12,919836,3.7,988578.3784,1130.59,52.95,1.0437,13374,27288,2457843.274,864.54
23/12/2016,864.89,925.12,864.68,921.98,308178.5343,894.17,2354775440,659622,1900,304845,3.10E+11,9.5,887990,4.19,3708615.752,1131.68,53.02,1.0456,14116,29448,2633476.229,921.98
24/12/2016,922.18,923.48,886.34,898.82,151731.8585,907.7,1369020785,550962,1713,240683,3.10E+11,10.47,854890,4.6,4298608.696,1131.68,53.02,1.0456,11547,22045,1508230.456,898.82
25/12/2016,899.65,899.65,862.42,896.18,161515.7081,889.48,952391937,470730,2063,197199,3.10E+11,8.74,648126,4.42,2570837.104,1142,53.02,1.0455,10882,17925,1070728.894,896.18
26/12/2016,896.91,913.18,896.9,907.61,136967.8526,903.65,1355375745,590003,1775,244772,3.10E+11,10.12,855863,4.36,1743830.275,1142,53.9,1.0455,12433,19894,1499890.162,907.61
27/12/2016,908.35,940.05,904.26,933.2,181566.4102,921.47,2040754641,647978,1950,296390,3.10E+11,9.23,876639,4.44,2093344.595,1138.39,53.9,1.0457,13454,22525,2214672.904,933.2
28/12/2016,934.83,975.92,934.83,975.92,247681.5508,955.38,1959161993,660743,2050,305230,3.18E+11,8.73,868480,4.56,2263004.386,1140.54,54.06,1.0413,14314,24151,2050662.556,975.92
29/12/2016,975.13,979.4,954.5,973.5,205351.1637,970.63,1718778875,654659,1875,304455,3.18E+11,9.68,940398,4.57,2046575.492,1150.4,53.77,1.049,15813,22502,1770786.886,973.5
30/12/2016,972.53,972.53,934.83,961.24,195228.475,960.28,2097496437,642264,1963,286661,3.18E+11,9.14,871708,4.45,2677033.708,1150.94,53.72,1.0517,16270,18971,2184255.047,961.24
31/12/2016,960.63,963.74,947.24,963.74,103390.6637,958.84,1312412472,571945,1850,250125,3.18E+11,9.67,803916,4.35,2117406.897,1150.94,53.72,1.0517,10295,18483,1368750.232,963.74
1/01/2017,963.66,1003.08,958.7,998.33,150646.327,980.94,1050988395,463524,1950,180346,3.18E+11,9.29,698540,4.42,2565045.249,1133.75,53.88,1.0455,9554,21071,1071409.459,998.33
2/01/2017,998.62,1031.39,996.7,1021.75,219524.3568,1012.12,1587359528,703956,1988,290792,3.18E+11,9.07,944878,4.6,3172891.304,1152.15,53.88,1.0455,22579,26461,1568351.113,1021.75
3/01/2017,1021.6,1044.08,1021.6,1043.84,179290.8461,1032.78,1981844812,654614,2050,301500,3.18E+11,8.77,906574,4.64,2167176.724,1155.07,53.83,1.0405,25183,27269,1918941.897,1043.84
4/01/2017,1044.4,1159.42,1044.4,1154.73,313376.4413,1100.74,2665385089,696386,1913,328489,3.18E+11,9.38,986063,4.73,2909598.309,1163.29,53.83,1.0489,22281,31611,2421448.379,1154.73
5/01/2017,1156.73,1191.1,910.42,1013.38,477754.6872,1067.91,3130483456,651157,1750,288361,3.18E+11,10.33,984197,4.6,4173043.478,1172.88,48.84,1.0607,24655,33407,2931411.314,1013.38
6/01/2017,1014.24,1046.81,883.94,902.2,365851.5284,961.8,2875489022,717134,2013,346244,3.18E+11,8.96,984331,4.09,2705061.125,1175.22,48.36,1.0532,21964,29065,2989695.386,902.2
7/01/2017,903.49,908.59,823.56,908.59,315497.8399,886.06,1861640313,645716,1725,281922,3.18E+11,10.33,987246,3.85,3799584.416,1175.22,48.36,1.0532,17362,22717,2101031.886,908.59
8/01/2017,908.17,942.72,887.25,911.2,173964.7588,912.34,1524856558,597145,2088,259934,3.18E+11,8.7,810419,3.97,2954307.305,1188.75,49.16,1.0574,16490,19595,1671368.742,911.2
9/01/2017,913.24,913.69,879.81,902.83,157223.5863,902.39,1864898724,611419,1700,269811,3.18E+11,10.58,923003,4.15,2690409.639,1188.75,47.29,1.0574,17720,23277,2066621.665,902.83
10/01/2017,902.44,914.87,901.06,907.68,127751.4865,906.51,2119444781,701527,2000,323728,3.37E+11,8.97,959720,4.46,3398632.287,1185.5,47.29,1.0554,16258,22918,2338026.918,907.68
11/01/2017,908.11,919.45,762.77,777.76,369265.5661,842.02,3355231110,638259,1913,302905,3.37E+11,9.46,923016,4.22,5180876.777,1185.52,54.3,1.0582,17559,29228,3984740.398,777.76
12/01/2017,775.18,826.25,755.76,804.83,281243.754,790.51,2749814409,623555,2150,294953,3.37E+11,8.34,801678,3.9,3510487.179,1185.52,58.36,1.0613,18224,30387,3478532.098,804.83
13/01/2017,803.74,829,780,823.98,208813.8609,809.18,1900156509,591030,1875,272597,3.37E+11,9.65,840488,3.9,1979646.154,1195.18,52.37,1.0643,16546,28785,2348249.474,823.98
14/01/2017,825.14,835.09,812.46,818.41,113108.3595,822.78,1236862491,592806,2150,242097,3.37E+11,8.35,742767,3.9,1025430.769,1195.18,52.37,1.0643,15220,22367,1503272.431,818.41
15/01/2017,818.14,823.31,812.87,821.8,86704.51632,819.03,1406243872,551772,2088,235832,3.37E+11,8.63,677068,3.91,2389094.629,1205.65,52.64,1.0601,12144,22232,1716962.592,821.8
16/01/2017,821.78,834.53,820.27,831.53,100063.1174,827.03,1722603291,632449,2113,267471,3.37E+11,8.54,758335,3.91,2086767.263,1205.65,52.64,1.0601,13679,24103,2082878.845,831.53
17/01/2017,830.95,910.56,830.8,907.94,178257.8305,870.06,2015926931,657197,1975,292539,3.37E+11,9.12,900242,3.91,1231836.317,1210.41,52.48,1.0713,16112,25648,2316997.599,907.94
18/01/2017,909.37,917.5,858.3,886.62,252731.9469,892.95,1707025393,649975,1875,296950,3.37E+11,9.6,893843,3.88,1113664.948,1214.89,51.08,1.063,14637,26491,1911669.627,886.62
19/01/2017,888.34,904.61,884.34,899.07,118136.8766,894.09,2316145606,685645,2175,300431,3.37E+11,8.28,834369,3.86,1059753.886,1207.34,51.37,1.0664,14435,27848,2590506.108,899.07
20/01/2017,898.17,899.4,887.01,895.03,96914.06861,894.9,2307613811,663085,2363,298188,3.37E+11,7.6,722273,3.88,883293.8144,1207.34,52.42,1.0703,11860,23365,2578627.568,895.03
21/01/2017,895.55,927.37,895.53,921.79,122143.5949,910.06,1400820726,637023,2263,263381,3.37E+11,7.97,693089,3.9,696846.1538,1193.35,52.42,1.0703,10255,20833,1539261.945,921.79
22/01/2017,922.21,937.53,897.56,924.67,126642.3318,920.49,1043864281,564645,2175,236712,3.93E+11,8.17,674560,3.87,679801.0336,1193.35,52.75,1.0765,11029,20816,1134031.093,924.67
23/01/2017,925.5,928.27,916.74,921.01,79737.99411,922.88,1396488287,620376,1725,235392,3.93E+11,10.48,908684,3.84,709664.0625,1214.91,52.75,1.0765,14272,24809,1513185.124,921.01
24/01/2017,910.68,924.15,892.29,892.69,123044.3671,904.95,1770864417,723324,1863,278028,3.93E+11,9.73,973658,3.81,690083.9895,1215.28,53.18,1.0731,13062,28304,1956864.376,892.69
25/01/2017,891.92,903.25,891.69,901.54,134690.6699,897.1,1724662585,711276,1863,304578,3.93E+11,9.58,987840,3.75,1830277.333,1204.14,52.75,1.0748,12050,27278,1922486.44,901.54
26/01/2017,902.4,919.33,902.22,917.59,144948.2634,910.38,1908551252,721023,1938,313600,3.93E+11,9.36,993138,3.77,1543029.178,1191.22,53.78,1.0682,11932,24366,2096433.634,917.59
27/01/2017,918.36,923.22,915.85,919.75,136619.1668,919.3,1644651083,662445,2125,263162,3.93E+11,8.34,837680,3.84,1315020.833,1188.33,53.17,1.0699,11747,23178,1789025.436,919.75
28/01/2017,919.81,923.91,919.81,921.59,74873.65405,921.28,1143754351,661095,1900,246243,3.93E+11,9.59,877466,3.85,858511.6883,1188.33,53.17,1.0699,12571,21300,1241483.969,921.59
29/01/2017,922.07,923.42,919.15,919.5,66068.46608,921.04,1257757094,644559,2088,241460,3.93E+11,8.68,862492,3.85,728420.7792,1191.18,52.63,1.0695,11690,20789,1365583.573,919.5
30/01/2017,920.15,923.05,919.47,920.38,84959.48564,920.76,1337275407,644885,1800,247264,3.93E+11,9.94,955112,3.94,2586979.695,1194.58,52.63,1.0695,14073,27170,1452360.449,920.38
31/01/2017,920.96,972.02,920.96,970.4,173962.0328,946.08,1678215556,677356,1813,307538,3.93E+11,9.96,959546,4.06,3891576.355,1205.15,52.81,1.0798,13225,23711,1773862.206,970.4
1/02/2017,970.94,989.11,970.74,989.02,153181.2848,979.95,2012301272,790453,2400,350368,3.93E+11,7.49,962289,4.08,1900473.039,1209.69,52.81,1.0769,13278,22600,2053473.414,989.02
2/02/2017,990,1013.52,983.22,1011.8,145873.5065,999.64,1829443427,639858,1963,259402,3.93E+11,9.16,913957,4.07,1271609.337,1216.75,53.54,1.0759,13524,23547,1830102.264,1011.8
3/02/2017,1011.46,1033.87,1008.79,1029.91,197136.1691,1021.01,2458046200,715695,1863,323414,3.93E+11,9.68,970819,4.08,2095213.235,1216.79,52.61,1.0783,12876,26694,2407465.353,1029.91
4/02/2017,1031.33,1045.9,1015.16,1042.9,149991.2944,1033.82,2145925568,655219,1800,284634,4.22E+11,10.03,952156,4.06,1705985.222,1216.79,52.61,1.0783,11078,27112,2075724.563,1042.9
5/02/2017,1043.52,1043.63,1022.37,1027.34,110430.1834,1034.21,1827815638,689329,1988,291942,4.22E+11,9.04,957945,4.05,1144543.21,1220.2,47.66,1.075,12070,23530,1767354.443,1027.34
6/02/2017,1028.4,1044.64,1028.16,1038.15,107999.3042,1034.84,1706425092,619108,1563,229902,4.22E+11,11.48,979201,4.06,1224704.433,1228.48,47.66,1.075,13166,29026,1648974.81,1038.15
7/02/2017,1040.14,1061.93,1040.14,1061.35,138936.5281,1050.89,2113920193,717417,1888,325117,4.22E+11,9.4,945681,4.05,1622382.716,1233.03,47.66,1.0683,13554,30138,2011552.297,1061.35
8/02/2017,1062.32,1078.97,1037.49,1063.07,190346.6496,1060.46,2054235459,665656,1825,308170,4.22E+11,9.98,961129,4.03,1741186.104,1237.83,49.59,1.0698,13313,26445,1937117.344,1063.07
9/02/2017,1064.7,1088.99,953.34,994.38,397152.1919,1025.35,3257418564,758515,2113,346375,4.22E+11,8.59,956030,3.9,5460846.154,1234.52,49.59,1.0655,13381,27886,3176884.541,994.38
10/02/2017,995.63,998.91,946.69,988.67,193848.2208,982.48,2668866812,658325,1838,301642,4.22E+11,9.73,967545,3.77,2100339.523,1230.27,50.58,1.0643,12212,26096,2716459.177,988.67
11/02/2017,988.9,1009.29,982.83,1004.45,102633.5598,996.37,1420954987,628956,1738,262547,4.22E+11,10.35,963661,3.78,883820.1058,1230.27,54.54,1.0643,10009,26759,1426131.846,1004.45
12/02/2017,1003.52,1004.76,996.92,999.18,67455.79862,1001.1,953167116,568401,1750,237604,4.22E+11,10.31,872459,3.78,715957.672,1233.58,54.54,1.0598,10944,27211,952119.7842,999.18
13/02/2017,998.89,1002.1,976,990.64,101427.5489,991.91,1580541928,669492,2038,288127,4.22E+11,8.76,910462,3.74,1262473.262,1227.44,52.93,1.0598,12472,24621,1593432.799,990.64
14/02/2017,991.73,1011.51,986.47,1004.55,138144.9287,998.56,1928076132,675342,2113,314915,4.22E+11,8.54,884733,3.74,1068021.39,1227.78,53.2,1.0578,11624,27568,1930856.565,1004.55
15/02/2017,1006.21,1008.84,1001.58,1007.48,89221.39499,1006.03,1759433734,630944,1738,294647,4.22E+11,10.16,940088,3.79,708071.2401,1227.78,53.11,1.0601,12330,26945,1748887.94,1007.48
16/02/2017,1007.65,1033.37,1007.65,1027.44,119993.5233,1019.03,3053259624,670733,1888,283052,4.22E+11,9.82,973948,3.8,1050415.789,1236.94,53.36,1.0674,12923,24357,2996241.155,1027.44
17/02/2017,1026.12,1053.17,1025.64,1046.21,131504.4469,1037.79,2607719966,695647,1888,319616,4.22E+11,9.53,969075,3.8,1052986.842,1238.04,53.4,1.0616,14331,26355,2512762.665,1046.21
18/02/2017,1049.21,1061.1,1046.96,1054.42,94094.04703,1052.92,1316727294,689424,1888,285992,4.41E+11,9.54,961979,3.81,842328.084,1238.04,53.4,1.0616,12842,21344,1250548.279,1054.42
