Date,Open,High,Low,Close,Weighted_bitcoin_price,Volume,Address,Mining_Difficulty,Weighted_litecoin_price,Oil_price,usd/euro,Num_Wiki_view,Num_tweets,3d MA,Lable
15/08/2018,6221.42,6588.49,6221.42,6308.52,6334.96,772767.3103,680561,6.39E+12,55.61,65.01,1.1343,14295,35084,6268.6,6334.73
16/08/2018,6294.23,6473.5,6276.41,6334.73,6344.72,682208.1983,620660,6.39E+12,55.46,65.344,1.1374,13302,33037,6280.99,6580.63
17/08/2018,6340.91,6582.5,6324.97,6580.63,6457.25,773237.8334,652818,6.39E+12,58.38,65.63,1.1449,12333,32168,6407.96,6423.76
18/08/2018,6583.43,6617.35,6353.73,6423.76,6494.57,613515.5984,502019,6.39E+12,59.17,65.63,1.1449,12274,27953,6446.37,6506.07
19/08/2018,6422.57,6537.98,6361.55,6506.07,6457.04,512799.9827,514313,6.39E+12,57.61,65.824,1.1438,12762,26854,6503.49,6308.53
20/08/2018,6500.51,6536.92,6297.93,6308.53,6410.97,571691.9593,623598,6.39E+12,56.11,65.824,1.1489,12594,33467,6412.79,6488.76
21/08/2018,6301.07,6500.87,6298.24,6488.76,6397.24,527912.0371,589708,6.39E+12,55.17,66.142,1.1574,13082,33425,6434.45,6376.71
22/08/2018,6486.25,6816.79,6310.11,6376.71,6497.46,718451.518,638156,6.39E+12,56.34,67.86,1.1588,13567,32026,6391.33,6534.88
23/08/2018,6371.34,6546.54,6371.34,6534.88,6456.02,530695.382,569277,6.39E+12,56.23,67.83,1.1542,13000,33815,6466.78,6719.96
24/08/2018,6551.52,6719.96,6498.64,6719.96,6622.52,618770.4982,632142,6.73E+12,57.44,68.72,1.1633,12695,29804,6543.85,6763.19
25/08/2018,6719.95,6789.63,6700.96,6763.19,6743.43,491233.6897,548608,6.73E+12,57.85,68.72,1.1633,12273,26122,6672.68,6707.26
26/08/2018,6754.64,6774.75,6620.75,6707.26,6714.35,490814.4496,502611,6.73E+12,57.43,68.87,1.1649,11746,23840,6730.14,6884.64
27/08/2018,6710.8,6884.64,6689.71,6884.64,6792.45,591686.3576,664869,6.73E+12,58.72,68.87,1.1683,14017,28754,6785.03,7096.28
28/08/2018,6891.08,7109.56,6882.34,7096.28,6994.82,666198.7013,663743,6.73E+12,61.57,68.53,1.1691,13410,33359,6896.06,7047.16
29/08/2018,7091.71,7113.3,6970.82,7047.16,7055.75,587588.846,669404,6.73E+12,62.23,69.51,1.1709,13519,31756,7009.36,6978.23
30/08/2018,7043.76,7072.69,6834.69,6978.23,6982.34,639219.8031,621242,6.73E+12,60.76,70.25,1.1664,14620,31447,7040.56,7037.58
31/08/2018,6973.97,7057.17,6920.16,7037.58,6997.22,642490.8749,651131,6.73E+12,60.98,69.8,1.1621,12449,32099,7020.99,7193.25
1/09/2018,7044.81,7242.29,7038.05,7193.25,7129.6,577318.5031,564630,6.73E+12,64.17,62.96,1.1621,11241,30166,7069.69,7272.72
2/09/2018,7189.58,7306.31,7132.16,7272.72,7225.19,599228.5324,495998,6.73E+12,65.72,59.2,1.16,13102,29111,7167.85,7260.06
3/09/2018,7279.03,7317.94,7208.15,7260.06,7266.3,562564.1661,613352,6.73E+12,65.43,62.04,1.1615,13705,34835,7242.01,7361.66
4/09/2018,7263,7388.26,7255.44,7361.66,7317.09,584062.79,629625,6.73E+12,66.81,63.42,1.1586,13342,35005,7298.15,6792.83
5/09/2018,7361.46,7388.43,6792.83,6792.83,7083.89,818824.1206,664157,6.73E+12,63.17,71.14,1.1635,14156,35456,7138.18,6529.17
6/09/2018,6755.14,6755.14,6404.72,6529.17,6611.04,835491.8439,666558,6.73E+12,57.26,71.14,1.162,14088,37078,6894.55,6467.07
7/09/2018,6528.92,6555.29,6396.87,6467.07,6487.04,657415.4006,689985,7.02E+12,56.79,73.85,1.1572,12664,33033,6596.36,6225.98
8/09/2018,6460.17,6534.25,6197.52,6225.98,6354.48,603520.6657,546144,7.02E+12,54.89,66.81,1.1572,11549,28446,6407.41,6300.86
9/09/2018,6223.38,6446.26,6201.22,6300.86,6292.93,583494.493,506835,7.02E+12,54.33,66.81,1.1561,12560,30519,6331.3,6329.7
10/09/2018,6301.57,6374.98,6292.76,6329.7,6324.75,587232.6969,614057,7.02E+12,54.79,74.96,1.1594,14374,33868,6285.51,6321.2
11/09/2018,6331.88,6398.92,6260.21,6321.2,6328.05,608388.05,651098,7.02E+12,53.21,60.19,1.1596,10880,32809,6317.25,6351.8
12/09/2018,6317.01,6363.87,6265.09,6351.8,6324.44,642622.9042,599503,7.02E+12,51.03,60.19,1.1627,10741,29716,6334.23,6517.31
13/09/2018,6354.24,6535.41,6354.24,6517.31,6440.3,653837.5542,608107,7.02E+12,53.31,68.59,1.1693,11889,32269,6396.77,6512.71
14/09/2018,6515.41,6596.1,6456.17,6512.71,6520.1,625177.528,620772,7.02E+12,55.75,68.99,1.1635,11699,31041,6460.61,6543.2
15/09/2018,6509.4,6561.72,6493.55,6543.2,6526.97,492770.765,558339,7.02E+12,56.91,68.99,1.1635,11171,27319,6524.41,6517.18
16/09/2018,6536.68,6544.33,6460.1,6517.18,6514.57,502524.3416,470139,7.02E+12,56.5,68.864,1.1635,12184,26995,6524.36,6281.2
17/09/2018,6514.06,6540.21,6257.52,6281.2,6398.25,611226.5072,631067,7.02E+12,54.79,68.864,1.1673,18135,31037,6447.19,6371.3
18/09/2018,6280.91,6384.18,6265.71,6371.3,6325.52,660829.4654,638235,7.02E+12,53.12,69.746,1.1679,15263,30885,6389.89,6398.54
19/09/2018,6371.85,6448.46,6208.34,6398.54,6356.8,697102.3156,631546,7.02E+12,53.88,70.91,1.1671,13421,31000,6350.35,6519.67
20/09/2018,6398.85,6529.26,6395.95,6519.67,6460.93,672985.1585,628587,7.15E+12,55.45,70.416,1.1779,12915,32268,6429.84,6734.95
21/09/2018,6513.87,6794.33,6496.36,6734.95,6634.88,984485.0246,715507,7.15E+12,59,70.78,1.1769,12747,34302,6551.05,6721.98
22/09/2018,6735.05,6814.56,6616.8,6721.98,6722.1,670870.71,562522,7.15E+12,60.18,70.78,1.1769,11768,27695,6658.87,6710.63
23/09/2018,6715.32,6766.15,6679.42,6710.63,6717.88,624825.0936,507621,7.15E+12,61.28,72.08,1.1769,13893,29057,6722.52,6595.41
24/09/2018,6704.77,6713.56,6580.9,6595.41,6648.66,628293.5208,614679,7.15E+12,59.49,72.08,1.1749,16198,32186,6676.01,6446.47
25/09/2018,6603.64,6603.64,6381.86,6446.47,6508.9,726110.4027,648244,7.15E+12,57.11,72.28,1.1766,13497,33771,6584.17,6495
26/09/2018,6452.79,6585.91,6397.89,6495,6482.9,684462.2006,628119,7.15E+12,57.79,71.57,1.1751,11888,32810,6512.29,6676.75
27/09/2018,6495.29,6712.1,6464.95,6676.75,6587.27,699350.4138,633994,7.15E+12,60.41,72.12,1.1638,11109,31898,6539.41,6644.13
28/09/2018,6678.75,6785.03,6598.32,6644.13,6676.56,751049.9419,673177,7.15E+12,62.58,73.25,1.1621,10102,29550,6605.29,6601.96
29/09/2018,6643.1,6643.1,6511.65,6601.96,6599.95,661170.1604,552202,7.15E+12,61.19,73.25,1.1621,9828,28728,6640.95,6625.56
30/09/2018,6604.71,6643.78,6566.54,6625.56,6610.15,605474.9136,532067,7.15E+12,61.33,63.57,1.1621,9861,27646,6623.88,6589.62
1/10/2018,6619.85,6653.3,6549.08,6589.62,6602.96,605935.8227,672475,7.15E+12,60.7,63.57,1.1577,9908,31878,6605.71,6556.1
2/10/2018,6593.24,6611.84,6537.9,6556.1,6574.77,605231.818,678543,7.15E+12,60.17,63.57,1.155,10702,31648,6590.43,6502.59
3/10/2018,6553.86,6571.46,6454.03,6502.59,6520.48,596169.3004,694010,7.15E+12,58.43,65.51,1.1487,9672,31711,6549.44,6576.69
4/10/2018,6497.91,6603.31,6497.91,6576.69,6543.96,586557.6807,642395,7.45E+12,58.07,65.51,1.1516,9361,34224,6545.13,6622.48
5/10/2018,6574.15,6623.62,6557.41,6622.48,6594.42,556758.5929,688115,7.45E+12,58.47,71.36,1.1534,8776,34221,6567.25,6588.31
6/10/2018,6622.45,6628.54,6577.8,6588.31,6604.28,493579.9209,588478,7.45E+12,58.23,71.36,1.1534,7699,29246,6595.83,6602.95
7/10/2018,6590.68,6641.49,6557.04,6602.95,6598.04,501153.3728,598361,7.45E+12,57.92,74.11,1.1534,7645,28503,6604.58,6652.23
8/10/2018,6600.19,6675.06,6576.04,6652.23,6625.88,600593.4306,646076,7.45E+12,58.73,67.63,1.1493,10673,37692,6614.5,6642.64
9/10/2018,6653.08,6661.41,6606.94,6642.64,6641.02,539195.7862,621386,7.45E+12,58.98,67.54,1.1496,12687,35538,6632.61,6585.53
10/10/2018,6640.29,6640.29,6538.96,6585.53,6601.27,573775.9552,642600,7.45E+12,58.18,73.17,1.1533,9488,33842,6626.8,6256.24
11/10/2018,6586.74,6586.74,6243.74,6256.24,6418.36,807315.2643,686810,7.45E+12,54.54,73.17,1.1593,9063,32278,6494.8,6274.58
12/10/2018,6239.25,6328.5,6236.47,6274.58,6269.7,603457.9007,693363,7.45E+12,52.28,51,1.1575,8846,28937,6372.12,6285.99
13/10/2018,6278.08,6308.51,6259.81,6285.99,6283.1,487662.1413,573912,7.45E+12,53.6,51,1.1575,7582,27760,6272.27,6290.93
14/10/2018,6288.49,6363.21,6280.15,6290.93,6305.7,489290.6418,524084,7.45E+12,52.89,71.78,1.1575,7860,28150,6283.83,6596.54
15/10/2018,6292.64,6965.06,6258.68,6596.54,6528.23,1129061.017,699171,7.45E+12,54.1,71.78,1.1584,10030,35275,6391.15,6596.11
16/10/2018,6601.41,6673.59,6571.37,6596.11,6610.62,616402.0924,678723,7.45E+12,54.55,71.92,1.1575,9497,35006,6494.53,6544.43
17/10/2018,6590.52,6601.21,6517.45,6544.43,6563.4,622911.9054,673361,7.45E+12,53.82,69.74,1.1501,8716,33145,6579.03,6476.71
18/10/2018,6542.33,6567.54,6450.04,6476.71,6509.16,602855.0535,654573,7.45E+12,53.09,68.674,1.1455,8855,30155,6539.08,6465.41
19/10/2018,6478.07,6493.68,6445.31,6465.41,6470.62,553095.3757,685201,7.18E+12,52.85,69.216,1.1531,9439,28097,6495.52,6489.19
20/10/2018,6460.92,6497.72,6449,6489.19,6474.21,521937.0394,593963,7.18E+12,53.17,69.216,1.1531,8003,23204,6477.1,6482.35
21/10/2018,6490.09,6556.38,6476,6482.35,6501.2,500462.9914,554355,7.18E+12,53.21,69.322,1.1531,8058,22298,6478.98,6487.16
22/10/2018,6486.05,6543.8,6462.98,6487.16,6495,565490.3772,676895,7.18E+12,52.52,69.322,1.1467,11136,30300,6486.23,6475.74
23/10/2018,6472.36,6506.01,6451.27,6475.74,6476.34,573804.0313,683587,7.18E+12,52.4,66.43,1.1472,9588,30702,6481.75,6495.84
24/10/2018,6478.89,6521.99,6468.86,6495.84,6491.4,527570.3238,637741,7.18E+12,52.57,66.82,1.1399,10140,29969,6486.25,6476.29
25/10/2018,6484.65,6504.65,6447.03,6476.29,6478.15,498684.0379,659220,7.18E+12,52.32,67.33,1.1375,9440,25693,6482.62,6474.75
26/10/2018,6468.44,6498.29,6449.61,6474.75,6472.77,510762.7801,691997,7.18E+12,52.13,67.59,1.1424,8798,25493,6482.29,6480.38
27/10/2018,6480.84,6507.41,6453.53,6480.38,6480.54,523606.0575,580054,7.18E+12,52.05,67.59,1.1424,7501,20631,6477.14,6486.39
28/10/2018,6482.66,6502.28,6447.91,6486.39,6479.81,531680.7129,560480,7.18E+12,51.91,67.04,1.1424,7981,20711,6480.51,6332.63
29/10/2018,6492.35,6503.6,6306.99,6332.63,6408.89,655325.6492,708285,7.18E+12,50.4,67.04,1.1373,9804,26541,6433.13,6334.27
30/10/2018,6337.04,6364.99,6310.14,6334.27,6336.61,596707.0721,697601,7.18E+12,49.13,66.18,1.1343,11438,25290,6384.43,6317.61
31/10/2018,6336.99,6349.16,6316.88,6317.61,6330.16,662106.487,707291,7.18E+12,49.26,65.31,1.1317,12280,33944,6328.17,6377.78
1/11/2018,6318.14,6547.14,6311.83,6377.78,6388.72,593139.1578,692504,7.18E+12,50.07,63.8,1.1405,12175,31618,6343.22,6388.44
2/11/2018,6378.92,6396.86,6327.38,6388.44,6372.9,664512.2315,769117,7.18E+12,50.91,63.8,1.1389,11582,22288,6361.28,6361.26
3/11/2018,6387.24,6400.07,6342.37,6361.26,6372.74,574107.8406,641974,7.18E+12,51.1,66.82,1.1389,9899,18645,6375.83,6376.13
4/11/2018,6365.47,6388.63,6294.57,6376.13,6356.2,690667.3799,619063,7.18E+12,52.64,66.82,1.1389,9425,24207,6375.28,6419.66
5/11/2018,6363.62,6480.59,6363.62,6419.66,6406.87,651613.0341,712976,7.18E+12,53.74,70.7,1.1411,10250,23158,6385.68,6461.01
6/11/2018,6433.38,6463.55,6408.16,6461.01,6441.52,729647.6608,694055,7.18E+12,54.77,66.1,1.142,10350,25550,6418.93,6530.14
7/11/2018,6468.5,6552.16,6468.31,6530.14,6504.78,759635.2221,705209,7.18E+12,55.02,70.38,1.1431,9657,24951,6470.27,6453.72
8/11/2018,6522.27,6536.92,6438.53,6453.72,6487.86,719075.3191,700117,7.18E+12,53.35,70.38,1.1365,12575,24614,6481.62,6385.62
9/11/2018,6442.6,6456.46,6373.37,6385.62,6414.51,677654.2557,704879,7.18E+12,52.16,69.25,1.1337,12319,25018,6456.49,6409.22
10/11/2018,6386.13,6437.28,6385.31,6409.22,6404.48,578551.2641,595444,7.18E+12,52.22,70.97,1.1337,9244,20709,6416.19,6411.27
11/11/2018,6413.63,6423.25,6350.17,6411.27,6399.58,615518.5184,590387,7.18E+12,51.6,70.97,1.1337,12704,18630,6402.04,6371.27
12/11/2018,6411.76,6434.21,6360.47,6371.27,6394.43,671798.7373,683388,7.18E+12,51.07,51.65,1.1223,11375,23212,6397.25,6359.49
13/11/2018,6373.19,6395.27,6342.67,6359.49,6367.66,707292.7889,650640,7.18E+12,50.14,55.69,1.1295,10957,25340,6380.68,5738.35
14/11/2018,6351.24,6371.55,5544.09,5738.35,6001.31,1232887.486,727949,7.18E+12,46.36,56.288,1.1313,10530,34169,6156.37,5648.03
15/11/2018,5736.15,5774.82,5358.38,5648.03,5629.34,1249194.399,720036,7.18E+12,43.18,56.548,1.1329,11302,30694,5915.29,5575.55
16/11/2018,5645.32,5657.02,5498.94,5575.55,5594.21,943711.4445,713931,7.18E+12,43.12,56.592,1.1421,9741,28077,5653.98,5554.33
17/11/2018,5578.58,5578.58,5519.56,5554.33,5557.76,774259.7737,594727,6.65E+12,42.14,56.592,1.1421,9209,23964,5592.64,5623.54
18/11/2018,5559.74,5653.61,5559.74,5623.54,5599.16,742911.4367,549212,6.65E+12,42.35,57.112,1.1421,9096,21832,5584.47,4871.49
19/11/2018,5620.78,5620.78,4842.91,4871.49,5238.99,1343686.474,674503,6.65E+12,39.32,57.112,1.1453,12711,39010,5349.79,4451.87
20/11/2018,4863.93,4951.61,4272.11,4451.87,4634.88,1818448.374,768696,6.65E+12,34.73,53.43,1.1367,13398,36659,4982.3,4602.17
21/11/2018,4465.54,4675.73,4343.98,4602.17,4521.85,1353454.891,628177,6.65E+12,33.58,54.63,1.1383,12924,30984,4641.84,4365.94
22/11/2018,4611.57,4629.64,4365.64,4365.94,4493.2,1016952.283,656428,6.65E+12,33.5,54.63,1.1405,11126,27754,4473.33,4347.11
23/11/2018,4360.7,4396.42,4195.68,4347.11,4324.98,1126361.278,639963,6.65E+12,32.09,50.42,1.1342,10881,26345,4438.41,3880.76
24/11/2018,4347.69,4413.09,3795.16,3880.76,4109.18,1138791.681,579240,6.65E+12,30.85,50.42,1.1342,9525,22902,4197.94,4009.97
25/11/2018,3880.78,4120.87,3585.06,4009.97,3899.17,1750536.653,569057,6.65E+12,29.78,51.63,1.1342,10776,26859,4079.28,3779.13
26/11/2018,4015.07,4107.14,3643.92,3779.13,3886.32,1666589.473,633479,6.65E+12,30.19,51.63,1.1331,13317,29115,3889.95,3820.72
27/11/2018,3765.95,3862.96,3661.01,3820.72,3777.66,1587945.977,643313,6.65E+12,30.16,51.56,1.1294,13557,29976,3869.94,4257.42
28/11/2018,3822.47,4385.9,3822.47,4257.42,4072.06,1787861.672,617804,6.65E+12,33.17,50.29,1.1368,12004,29142,3952.42,4278.85
29/11/2018,4269,4413.02,4145.77,4278.85,4276.66,1520660.461,614248,6.65E+12,34.32,51.45,1.1388,12139,28709,4119,4017.27
30/11/2018,4289.09,4322.98,3942.82,4017.27,4143.04,1459801.671,596009,6.65E+12,32.88,50.93,1.1318,13904,25626,4184.51,4214.67
1/12/2018,4024.46,4309.38,3969.71,4214.67,4129.56,1301667.513,591455,6.65E+12,33.28,64.3,1.1318,9536,26347,4170.26,4139.88
2/12/2018,4200.73,4301.52,4110.98,4139.88,4188.28,1256529.624,507845,6.65E+12,34.14,59.29,1.1318,9852,21596,4123.94,3894.13
3/12/2018,4147.32,4155.98,3840.45,3894.13,4009.47,1269387.474,576356,6.65E+12,32.3,61.36,1.1353,11454,27894,4082.89,3956.89
4/12/2018,3886.29,4075.63,3832.75,3956.89,3937.89,1276843.497,679714,5.65E+12,31.18,67.07,1.1341,12522,25332,3996.97,3753.99
5/12/2018,3958.89,3969.54,3753.99,3753.99,3859.1,1374020.257,602413,5.65E+12,30.3,67.07,1.1347,11530,27357,3868.34,3521.1
6/12/2018,3754.07,3874.97,3521.1,3521.1,3667.81,1602682.012,655308,5.65E+12,28.38,66.36,1.1377,11346,27357,3743.99,3419.94
7/12/2018,3512.59,3512.59,3280.23,3419.94,3431.34,1992112.541,663554,5.65E+12,25.52,70.33,1.1382,11338,28638,3565.01,3476.11
8/12/2018,3421.91,3506.04,3350.65,3476.11,3438.68,1542750.27,533720,5.65E+12,25.06,70.33,1.1382,9620,22270,3472.38,3614.23
9/12/2018,3473.23,3685.31,3469.09,3614.23,3560.46,1389531.928,516282,5.65E+12,25.62,70.37,1.1382,9739,23363,3503.43,3502.66
10/12/2018,3612.05,3647.33,3470.14,3502.66,3558.04,1411161.409,620290,5.65E+12,25.29,71.34,1.1353,10642,22818,3531,3424.59
11/12/2018,3497.55,3513.18,3392.25,3424.59,3456.89,1358667.816,622451,5.65E+12,24.22,59.93,1.1319,10253,22603,3513.83,3486.95
12/12/2018,3421.46,3534.23,3413.48,3486.95,3464.03,1194956.403,626588,5.65E+12,24.31,51.15,1.1371,10443,21876,3471.4,3313.68
13/12/2018,3487.88,3489.74,3298.13,3313.68,3397.36,1278455.17,642768,5.65E+12,24.12,52.58,1.1358,12133,21792,3408.41,3242.48
14/12/2018,3311.75,3329.56,3206.54,3242.48,3272.58,1336182.359,696397,5.65E+12,23.42,51.254,1.1309,12899,24445,3347.7,3236.76
15/12/2018,3244,3275.38,3191.3,3236.76,3236.86,1097286.741,598790,5.65E+12,23.68,51.254,1.1309,8117,18577,3264.31,3252.84
16/12/2018,3236.27,3305.75,3233.82,3252.84,3257.17,1149540.55,536378,5.65E+12,24.98,50.008,1.1309,8681,19526,3244.03,3545.86
17/12/2018,3253.12,3597.92,3253.12,3545.86,3412.5,1585127.595,696316,5.65E+12,27.76,50.008,1.1348,11485,24940,3345.15,3696.06
18/12/2018,3544.76,3701.35,3487.17,3696.06,3607.34,1638693.739,649674,5.65E+12,29.45,46.456,1.1369,9942,25600,3498.25,3745.95
19/12/2018,3706.82,3949.32,3687.23,3745.95,3772.33,1805433.013,708715,5.11E+12,30.31,47.976,1.138,9503,26446,3662.62,4134.44
20/12/2018,3742.2,4191.23,3728.97,4134.44,3949.21,2260484.826,649999,5.11E+12,31.27,45.88,1.1451,8891,24630,3858.82,3896.54
21/12/2018,4133.7,4198.43,3850.95,3896.54,4019.9,1792585.812,660851,5.11E+12,32.03,45.59,1.1383,8657,22143,3925.64,4014.18
22/12/2018,3898.08,4014.18,3855.74,4014.18,3945.54,1420800,552671,5.11E+12,31.22,45.59,1.1383,8439,17737,4015.05,3998.98
23/12/2018,4020.99,4085.72,3976.41,3998.98,4020.52,1529970.126,522611,5.11E+12,32.85,42.53,1.1383,8644,17701,3969.9,4078.6
24/12/2018,4000.33,4271.79,4000.33,4078.6,4087.76,1771378.09,582356,5.11E+12,34.11,42.53,1.1399,8932,21198,4030.59,3815.49
25/12/2018,4081.03,4089.56,3760.02,3815.49,3936.52,1564378.51,489964,5.11E+12,32.1,42.53,1.1402,8628,18394,3964.36,3857.3
26/12/2018,3819.67,3893.36,3769.86,3857.3,3835.05,1388912.248,544465,5.11E+12,31.01,46.22,1.1356,10158,19107,3917.13,3654.83
27/12/2018,3854.69,3874.42,3645.45,3654.83,3757.35,1365383.147,617822,5.11E+12,29.68,44.61,1.1429,11005,19522,3775.87,3923.92
28/12/2018,3653.13,3956.14,3642.63,3923.92,3793.96,1484347.317,639459,5.11E+12,30.62,45.33,1.1438,10357,20589,3812.02,3820.41
29/12/2018,3932.49,3963.76,3820.41,3820.41,3884.27,1285094.99,569958,5.11E+12,32.25,45.33,1.1438,11028,19252,3799.72,3865.95
30/12/2018,3822.38,3901.91,3797.22,3865.95,3846.86,1240122.743,535621,5.11E+12,31.74,45.41,1.1438,8590,18295,3870.09,3742.7
31/12/2018,3866.84,3868.74,3725.87,3742.7,3801.04,1226464.548,554009,5.62E+12,31.15,45.41,1.1482,9274,18611,3809.69,3843.52
1/01/2019,3746.71,3850.91,3707.23,3843.52,3787.09,1141826.835,430431,5.62E+12,31.2,45.41,1.1465,9185,17069,3817.39,3943.41
2/01/2019,3849.22,3947.98,3817.41,3943.41,3889.5,1348465.57,585895,5.62E+12,32.75,55.26,1.1338,10582,18830,3843.21,3836.74
3/01/2019,3931.05,3935.69,3826.22,3836.74,3882.42,1166853.462,602499,5.62E+12,32.6,55.8,1.1394,19383,26754,3874.56,3857.72
4/01/2019,3832.04,3865.93,3783.85,3857.72,3834.88,1264176.576,588155,5.62E+12,32.22,55.8,1.1396,11683,21139,3879.29,3845.19
5/01/2019,3851.97,3904.9,3836.9,3845.19,3859.74,1331076.659,510116,5.62E+12,33.94,55.8,1.1396,9746,20096,3846.55,4076.63
6/01/2019,3836.52,4093.3,3826.51,4076.63,3958.24,1414019.221,513105,5.62E+12,37.22,55.8,1.1396,10195,18883,3926.51,4025.25
7/01/2019,4078.59,4092.61,4020.89,4025.25,4054.34,1289636.695,605732,5.62E+12,38.59,55.8,1.1476,11036,20476,3982.36,4030.85
8/01/2019,4028.47,4109.02,3996.96,4030.85,4041.32,1313084.167,618872,5.62E+12,39.07,55.8,1.144,10505,19387,4044.24,4035.3
9/01/2019,4031.55,4068.4,4022.66,4035.3,4039.48,1266476.186,615701,5.62E+12,39.4,50.51,1.1546,10967,21237,4030.47,3678.92
10/01/2019,4034.41,4064.07,3659.17,3678.92,3859.14,1781263.13,646794,5.62E+12,36.35,50.51,1.1499,10846,20948,3915.02,3687.37
11/01/2019,3674.02,3713.88,3653.07,3687.37,3682.08,1504234.798,623737,5.62E+12,33.04,50.51,1.147,10687,19317,3800.53,3661.3
12/01/2019,3686.97,3698.98,3653.81,3661.3,3675.26,1300090.574,511636,5.62E+12,32.45,50.51,1.147,9350,16138,3675.86,3552.95
13/01/2019,3658.87,3674.76,3544.93,3552.95,3607.88,1297521.665,485001,5.62E+12,31.5,50.51,1.147,9853,16041,3633.87,3706.05
14/01/2019,3557.31,3727.84,3552.29,3706.05,3635.87,1554341.737,599656,5.88E+12,31.44,50.51,1.1468,9565,19018,3640.1,3630.68
15/01/2019,3704.22,3720.15,3619.95,3630.68,3668.75,1509285.806,618216,5.88E+12,31.92,52.11,1.1406,8308,18363,3629.89,3655.01
16/01/2019,3631.51,3685.78,3624.67,3655.01,3649.24,1478241.263,653019,5.88E+12,31.7,52.37,1.1396,8099,18790,3663.91,3678.56
17/01/2019,3651.87,3680.14,3621.96,3678.56,3658.13,1493774.246,610163,5.88E+12,31.59,52.186,1.1388,7906,21544,3654.75,3657.84
18/01/2019,3677.99,3682.52,3637.08,3657.84,3663.86,1365489.327,625357,5.88E+12,31.53,53.944,1.1372,8506,19125,3663.8,3728.57
19/01/2019,3652.38,3758.53,3652.38,3728.57,3697.96,1610534.289,526853,5.88E+12,32.13,53.944,1.1372,6539,16923,3688.32,3601.01
20/01/2019,3725.45,3743.39,3583.02,3601.01,3663.22,1523929.647,514507,5.88E+12,31.99,53.944,1.1372,6521,17285,3662.47,3576.03
21/01/2019,3600.37,3608.84,3558.54,3576.03,3585.94,1395546.791,596521,5.88E+12,31.19,52.922,1.137,7453,18571,3635.2,3604.58
22/01/2019,3575.08,3620.75,3539.72,3604.58,3585.03,1482169.9,598611,5.88E+12,31.31,52.922,1.1362,7464,18601,3593.87,3585.12
23/01/2019,3605.56,3623.07,3565.31,3585.12,3594.76,1511576.753,681839,5.88E+12,31.9,52.62,1.1379,7664,19434,3588.58,3600.87
24/01/2019,3584.5,3616.09,3569.09,3600.87,3592.64,1464902.981,631403,5.88E+12,32.32,53.13,1.1307,8975,19994,3596.86,3599.77
25/01/2019,3607.39,3612.93,3575.6,3599.77,3598.92,1463174.38,627186,5.88E+12,32.82,53.69,1.14,7981,17787,3595.25,3602.46
26/01/2019,3599.72,3654.93,3593.35,3602.46,3612.62,1411214.917,585767,5.88E+12,33.24,53.69,1.14,7659,16307,3601.03,3583.97
27/01/2019,3604.69,3612.67,3567.25,3583.97,3592.14,1550817.331,496688,5.88E+12,32.78,51.99,1.14,7671,14794,3595.4,3470.45
28/01/2019,3584.28,3586.75,3439.23,3470.45,3520.18,1962663.978,636805,5.88E+12,31.74,51.99,1.1428,8200,19069,3552.29,3448.12
29/01/2019,3468.87,3476.07,3400.82,3448.12,3448.47,1710079.975,626793,5.81E+12,31.06,53.31,1.1435,8277,19242,3500.85,3486.18
30/01/2019,3443.9,3495.17,3429.39,3486.18,3463.66,1719312.123,609610,5.81E+12,31.49,54.23,1.1482,8699,19785,3468.25,3457.79
31/01/2019,3485.41,3504.8,3447.92,3457.79,3473.98,1678535.36,640465,5.81E+12,31.84,53.79,1.1446,8288,20616,3464.03,3487.95
1/02/2019,3460.55,3501.95,3431.59,3487.95,3470.51,1562573.428,665426,5.81E+12,32.28,46.54,1.1457,8423,14658,3477.31,3521.06
2/02/2019,3484.63,3523.29,3467.57,3521.06,3499.14,1449391.451,554281,5.81E+12,33.62,46.54,1.1457,7523,15728,3488.93,3464.01
3/02/2019,3516.14,3521.39,3447.92,3464.01,3487.36,1446348.408,521485,5.81E+12,33.89,46.54,1.1457,7115,15208,3491.01,3459.15
4/02/2019,3467.21,3476.22,3442.59,3459.15,3461.29,1540673.82,616383,5.81E+12,33.86,46.54,1.1436,8795,18658,3481.41,3466.36
5/02/2019,3454.95,3478.15,3451.94,3466.36,3462.85,1509609.006,650507,5.81E+12,34.11,46.54,1.1406,13112,19792,3463.17,3413.77
6/02/2019,3469.09,3469.09,3398.57,3413.77,3437.63,1594760.355,687624,5.81E+12,33.54,46.54,1.1364,11068,20673,3446.43,3399.47
7/02/2019,3414.93,3427.95,3394.22,3399.47,3409.14,1468101.246,647026,5.81E+12,33.15,46.54,1.1343,10044,18834,3426.53,3666.78
8/02/2019,3401.38,3695.61,3391.02,3666.78,3538.7,2186007.037,694288,5.81E+12,38.4,53.9,1.1335,8619,20304,3493.34,3671.2
9/02/2019,3671.59,3679.94,3646.56,3671.2,3667.32,1679382.668,564093,5.81E+12,43.99,53.9,1.1335,7622,18400,3579.15,3690.19
10/02/2019,3673.2,3695.04,3640.98,3690.19,3674.85,1709527.437,495946,6.06E+12,45.4,53.9,1.1335,7550,15294,3676.06,3648.43
11/02/2019,3695.61,3695.61,3642.29,3648.43,3670.48,1710145.93,692074,6.06E+12,44.84,53.9,1.1276,8698,17137,3669.94,3653.53
