Date,Volume,Volume(%),Weighted_bitcoin_price,Weighted_bitcoin_price(%),Address,Address(%),generatedCoin,generatedCoin(%),Mining_Difficulty,Mining_Difficulty(%),Weighted_gold_price,Weighted_gold_price(%),Oil_price,Oil_price(%),usd/euro,usd/euro(%),Num_Wiki_view,Num_Wiki_view(%),Num_tweets,Num_tweets(%),Lable,Lable(%)
20/10/2015,"115,791.88",-0.17,266.77,0.00,"400,900.00",-0.11,"3,200.00",0.13,"60,883,825,480.00",0.00,"1,172.87",0.00,45.55,-0.01,1.13,0.00,"8,665.00",-0.05,"42,914.00",-0.09,269.46,-0.01
21/10/2015,"95,822.46",0.46,267.55,0.01,"356,706.00",-0.03,"3,600.00",0.03,"60,883,825,480.00",0.00,"1,171.79",0.00,45.20,0.00,1.13,-0.02,"8,204.00",0.05,"38,896.00",0.13,266.27,0.03
22/10/2015,"139,623.32",-0.23,270.79,0.02,"344,306.00",0.08,"3,700.00",0.01,"60,883,825,480.00",0.00,"1,167.80",0.00,45.38,-0.02,1.11,-0.01,"8,587.00",-0.07,"44,027.00",-0.15,274.02,0.01
23/10/2015,"106,834.43",-0.13,275.59,0.01,"370,420.00",0.02,"3,725.00",-0.03,"60,883,825,480.00",0.00,"1,167.47",0.00,44.60,0.00,1.10,0.00,"8,024.00",-0.23,"37,326.00",-0.04,276.50,0.02
24/10/2015,"92,953.53",0.72,279.09,0.02,"377,017.00",-0.01,"3,625.00",0.07,"60,883,825,480.00",0.00,"1,167.47",0.00,44.60,-0.01,1.10,0.00,"6,160.00",0.10,"36,013.00",-0.16,281.65,0.01
25/10/2015,"160,320.87",-0.29,285.16,-0.01,"372,966.00",0.01,"3,875.00",0.06,"60,883,825,480.00",0.00,"1,163.36",0.00,43.98,0.00,1.11,0.00,"6,783.00",0.26,"30,139.00",0.23,283.68,0.01
26/10/2015,"113,186.69",0.41,283.68,0.02,"375,812.00",-0.05,"4,100.00",-0.10,"60,883,825,480.00",0.00,"1,164.56",0.00,43.98,-0.02,1.11,0.00,"8,519.00",0.06,"37,096.00",0.36,285.30,0.03
27/10/2015,"159,737.29",0.06,290.05,0.03,"355,490.00",-0.01,"3,675.00",-0.05,"60,883,825,480.00",0.00,"1,165.26",0.00,43.20,0.06,1.11,-0.01,"9,033.00",0.07,"50,484.00",-0.09,293.79,0.04
28/10/2015,"169,592.11",0.23,299.59,0.03,"350,477.00",0.09,"3,475.00",0.09,"60,883,825,480.00",0.02,"1,165.20",-0.01,45.94,0.00,1.09,0.00,"9,695.00",0.05,"45,782.00",0.00,304.62,0.03
29/10/2015,"208,360.47",0.17,309.54,0.04,"382,999.00",-0.01,"3,775.00",0.13,"62,253,982,450.00",0.00,"1,152.96",-0.01,46.06,0.01,1.10,0.00,"10,211.00",-0.12,"45,960.00",-0.29,313.86,0.05
30/10/2015,"242,791.14",-0.38,322.52,0.00,"378,895.00",-0.03,"4,275.00",-0.14,"62,253,982,450.00",0.00,"1,144.39",0.00,46.59,0.00,1.10,0.00,"9,029.00",-0.24,"32,577.00",0.08,328.02,-0.04
31/10/2015,"151,311.10",-0.24,321.18,0.00,"367,606.00",0.07,"3,675.00",0.04,"62,253,982,450.00",0.00,"1,144.39",0.00,46.59,0.05,1.10,0.00,"6,855.00",0.21,"35,257.00",-0.11,314.17,0.04
1/11/2015,"115,646.51",1.56,319.95,0.07,"392,575.00",0.01,"3,825.00",0.00,"62,253,982,450.00",0.00,"1,142.05",0.00,48.80,0.00,1.10,0.00,"8,294.00",0.21,"31,402.00",0.15,325.43,0.11
2/11/2015,"296,342.17",0.81,343.92,0.12,"397,127.00",0.13,"3,825.00",0.01,"62,253,982,450.00",0.00,"1,137.78",-0.01,48.80,-0.02,1.10,0.00,"10,020.00",0.15,"35,962.00",0.19,361.19,0.12
3/11/2015,"535,193.79",0.17,385.21,0.10,"448,868.00",0.11,"3,875.00",0.00,"62,253,982,450.00",0.00,"1,125.18",-0.01,48.06,0.00,1.10,-0.01,"11,545.00",0.25,"42,652.00",0.28,403.42,0.02
4/11/2015,"624,127.90",-0.40,422.83,-0.04,"497,257.00",-0.10,"3,875.00",-0.06,"62,253,982,450.00",0.00,"1,111.28",0.00,48.06,0.23,1.09,0.00,"14,390.00",0.13,"54,768.00",-0.06,411.56,-0.06
5/11/2015,"375,674.25",-0.14,404.14,-0.06,"445,547.00",-0.03,"3,650.00",-0.01,"62,253,982,450.00",0.00,"1,106.68",-0.01,59.23,0.03,1.09,-0.01,"16,294.00",-0.30,"51,405.00",-0.16,386.35,-0.03
6/11/2015,"324,482.94",-0.54,378.10,0.01,"431,450.00",-0.15,"3,625.00",0.05,"62,253,982,450.00",0.00,"1,098.24",0.00,60.77,0.00,1.07,0.00,"11,448.00",-0.29,"43,351.00",-0.16,374.47,0.03
7/11/2015,"148,645.72",-0.08,380.94,0.00,"366,087.00",0.03,"3,800.00",-0.09,"62,253,982,450.00",0.00,"1,098.24",-0.01,60.77,-0.29,1.07,0.00,"8,075.00",-0.01,"36,433.00",0.09,386.48,-0.03
8/11/2015,"136,700.26",0.33,379.06,-0.01,"377,659.00",0.11,"3,475.00",0.07,"62,253,982,450.00",0.00,"1,091.72",0.00,43.08,0.04,1.08,0.00,"7,956.00",0.40,"39,567.00",0.14,373.37,0.02
9/11/2015,"181,597.59",0.48,375.69,-0.05,"418,274.00",-0.06,"3,725.00",-0.02,"62,253,982,450.00",0.00,"1,091.72",0.00,44.63,0.00,1.08,0.00,"11,166.00",-0.02,"45,103.00",-0.03,380.26,-0.11
10/11/2015,"268,469.31",0.23,356.83,-0.09,"394,737.00",-0.05,"3,650.00",0.15,"62,253,982,450.00",0.06,"1,090.59",0.00,44.63,-0.04,1.07,0.00,"10,928.00",-0.14,"43,853.00",-0.21,336.82,-0.08
11/11/2015,"331,362.96",-0.28,323.12,0.01,"375,284.00",-0.01,"4,200.00",-0.04,"65,848,255,180.00",0.00,"1,088.51",0.00,42.93,-0.17,1.07,0.01,"9,358.00",-0.01,"34,774.00",0.10,311.08,0.09
12/11/2015,"239,502.55",-0.35,327.67,0.02,"370,346.00",-0.03,"4,025.00",-0.01,"65,848,255,180.00",0.00,"1,084.78",0.00,35.62,0.14,1.08,0.00,"9,258.00",-0.05,"38,371.00",-0.08,338.15,0.00
13/11/2015,"154,973.78",-0.25,335.56,0.00,"358,038.00",0.08,"4,000.00",-0.11,"65,848,255,180.00",0.00,"1,083.99",0.00,40.74,0.00,1.08,0.00,"8,749.00",-0.22,"35,364.00",-0.15,336.75,-0.01
14/11/2015,"115,459.60",0.17,334.42,-0.02,"386,718.00",0.08,"3,550.00",0.13,"65,848,255,180.00",0.00,"1,083.99",0.00,40.74,0.02,1.08,-0.01,"6,794.00",0.03,"30,226.00",0.07,332.91,-0.04
15/11/2015,"135,481.71",0.09,326.34,-0.01,"418,112.00",-0.04,"4,000.00",0.08,"65,848,255,180.00",0.00,"1,087.72",0.00,41.74,0.00,1.07,0.00,"7,023.00",0.26,"32,216.00",0.11,320.17,0.03
16/11/2015,"147,858.55",0.03,324.50,0.03,"402,214.00",-0.05,"4,325.00",-0.14,"65,848,255,180.00",0.00,"1,087.72",-0.01,41.74,-0.03,1.07,0.00,"8,825.00",0.13,"35,757.00",0.03,330.75,0.01
17/11/2015,"152,997.15",-0.14,333.35,0.00,"380,647.00",0.09,"3,725.00",0.03,"65,848,255,180.00",0.00,"1,076.20",0.00,40.67,0.00,1.06,0.00,"9,949.00",-0.07,"36,957.00",0.09,335.09,0.00
18/11/2015,"131,053.91",0.04,334.09,-0.01,"413,132.00",-0.13,"3,825.00",-0.11,"65,848,255,180.00",0.00,"1,070.83",0.01,40.75,-0.01,1.07,0.01,"9,285.00",-0.05,"40,387.00",-0.19,334.59,-0.03
19/11/2015,"136,248.64",0.21,330.36,-0.03,"357,979.00",0.00,"3,400.00",0.23,"65,848,255,180.00",0.00,"1,077.58",0.00,40.54,0.00,1.07,-0.01,"8,819.00",-0.06,"32,915.00",0.02,326.15,-0.01
20/11/2015,"165,183.98",-0.47,321.78,0.01,"358,006.00",0.05,"4,175.00",0.04,"65,848,255,180.00",0.00,"1,081.10",0.00,40.39,0.00,1.06,0.00,"8,254.00",-0.10,"33,652.00",-0.25,322.02,0.02
21/11/2015,"86,984.89",-0.17,324.20,0.00,"374,521.00",0.01,"4,350.00",-0.01,"65,848,255,180.00",0.00,"1,081.10",-0.01,40.39,0.03,1.06,0.00,"7,416.00",-0.02,"25,295.00",-0.29,326.93,-0.01
22/11/2015,"72,132.33",0.18,324.95,0.00,"376,446.00",-0.09,"4,300.00",-0.05,"65,848,255,180.00",0.00,"1,070.34",0.00,41.75,0.00,1.06,0.00,"7,287.00",0.13,"17,983.00",0.18,324.54,0.00
23/11/2015,"84,955.63",0.08,323.45,-0.01,"342,182.00",0.12,"4,075.00",-0.04,"65,848,255,180.00",0.10,"1,070.34",0.00,41.75,0.03,1.06,0.00,"8,246.00",-0.10,"21,268.00",-0.04,323.05,-0.01
24/11/2015,"91,455.18",0.41,321.06,0.01,"384,100.00",-0.05,"3,900.00",-0.05,"72,722,780,643.00",0.00,"1,073.83",0.00,42.87,0.00,1.06,0.00,"7,454.00",-0.04,"20,427.00",0.34,320.05,0.03
25/11/2015,"128,784.39",1.40,323.54,0.06,"364,227.00",0.06,"3,700.00",0.19,"72,722,780,643.00",0.00,"1,076.15",0.00,43.04,0.00,1.06,0.00,"7,164.00",0.33,"27,288.00",-0.10,328.21,0.07
26/11/2015,"308,453.73",-0.50,343.99,0.03,"387,024.00",-0.07,"4,400.00",-0.24,"72,722,780,643.00",0.00,"1,072.40",-0.01,43.04,-0.03,1.06,0.00,"9,513.00",-0.25,"24,681.00",0.05,352.68,0.02
27/11/2015,"155,285.36",-0.34,355.34,0.00,"359,600.00",0.15,"3,325.00",0.16,"72,722,780,643.00",0.00,"1,064.23",0.00,41.71,0.00,1.06,0.00,"7,169.00",-0.10,"25,861.00",0.00,358.04,0.00
28/11/2015,"103,254.99",0.07,356.56,0.02,"414,002.00",-0.22,"3,850.00",-0.03,"72,722,780,643.00",0.00,"1,064.23",0.00,41.71,0.00,1.06,0.00,"6,462.00",0.09,"25,749.00",-0.06,357.38,0.04
29/11/2015,"110,987.12",0.72,364.09,0.03,"321,393.00",0.52,"3,725.00",0.09,"72,722,780,643.00",0.00,"1,061.55",0.00,41.65,0.00,1.06,0.00,"7,059.00",0.30,"24,219.00",0.08,371.29,0.02
30/11/2015,"191,010.71",-0.14,375.38,-0.02,"489,674.00",-0.16,"4,050.00",0.03,"72,722,780,643.00",0.00,"1,061.55",0.01,41.65,0.11,1.06,0.01,"9,143.00",0.03,"26,261.00",-0.04,377.32,-0.04
1/12/2015,"163,893.72",-0.08,368.85,-0.03,"413,030.00",0.03,"4,175.00",-0.04,"72,722,780,643.00",0.00,"1,067.97",0.00,46.06,0.11,1.06,0.00,"9,392.00",-0.06,"25,143.00",-0.05,362.49,-0.01
2/12/2015,"151,210.29",-0.07,358.18,0.01,"427,478.00",-0.16,"4,025.00",-0.12,"72,722,780,643.00",0.00,"1,063.88",-0.01,51.17,-0.08,1.06,0.03,"8,799.00",-0.06,"23,887.00",-0.02,359.19,0.01
3/12/2015,"140,088.67",-0.29,362.02,0.00,"361,065.00",0.16,"3,550.00",0.08,"72,722,780,643.00",0.00,"1,054.98",0.02,47.12,0.00,1.09,-0.01,"8,288.00",-0.03,"23,460.00",-0.06,361.05,0.01
4/12/2015,"99,144.16",0.78,360.93,0.04,"418,070.00",0.09,"3,825.00",0.14,"72,722,780,643.00",0.00,"1,074.50",0.00,47.12,0.29,1.09,0.00,"8,029.00",-0.12,"22,066.00",0.02,363.18,0.07
5/12/2015,"176,085.76",0.13,376.42,0.04,"456,577.00",-0.06,"4,375.00",-0.09,"72,722,780,643.00",0.09,"1,074.50",0.00,60.72,-0.01,1.09,0.00,"7,077.00",0.05,"22,531.00",0.01,388.95,0.00
6/12/2015,"198,342.09",-0.19,392.06,0.00,"430,043.00",0.01,"3,975.00",-0.08,"79,102,380,900.00",0.00,"1,077.66",0.00,59.96,0.00,1.08,0.00,"7,456.00",0.17,"22,728.00",0.12,388.78,0.02
7/12/2015,"161,580.26",-0.11,392.72,0.03,"435,598.00",0.05,"3,675.00",0.19,"79,102,380,900.00",0.00,"1,077.66",0.00,59.96,-0.28,1.08,0.01,"8,731.00",0.74,"25,413.00",-0.03,395.54,0.05
8/12/2015,"143,001.98",0.53,404.20,0.03,"455,232.00",0.08,"4,375.00",-0.04,"79,102,380,900.00",0.00,"1,073.17",0.00,43.30,0.00,1.09,0.01,"15,178.00",3.17,"24,716.00",0.37,415.56,0.00
9/12/2015,"218,892.98",-0.43,415.35,0.00,"490,303.00",0.01,"4,200.00",0.29,"79,102,380,900.00",0.00,"1,075.89",0.00,43.30,0.09,1.10,-0.01,"63,357.00",-0.54,"33,862.00",-0.25,417.56,0.00
10/12/2015,"125,294.74",1.04,416.13,0.04,"493,281.00",-0.07,"5,400.00",-0.26,"79,102,380,900.00",0.00,"1,072.64",0.00,47.10,-0.11,1.09,0.00,"28,831.00",-0.48,"25,232.00",0.04,415.48,0.09
11/12/2015,"255,861.26",0.17,433.61,0.02,"460,519.00",0.16,"4,000.00",0.01,"79,102,380,900.00",0.00,"1,072.09",0.00,41.75,0.00,1.10,0.00,"15,030.00",-0.33,"26,210.00",-0.12,451.94,-0.04
12/12/2015,"298,714.32",-0.57,441.79,-0.02,"531,936.00",-0.10,"4,050.00",-0.12,"79,102,380,900.00",0.00,"1,072.09",0.00,41.75,-0.13,1.10,0.00,"10,109.00",-0.01,"23,062.00",-0.07,435.00,0.00
13/12/2015,"127,037.89",1.34,433.34,0.01,"478,113.00",0.11,"3,550.00",0.37,"79,102,380,900.00",0.00,"1,068.02",0.00,36.31,0.00,1.10,0.00,"9,965.00",0.08,"21,459.00",0.49,433.76,0.02
14/12/2015,"297,420.00",-0.39,438.76,0.04,"528,953.00",-0.06,"4,875.00",-0.06,"79,102,380,900.00",0.00,"1,068.02",-0.01,36.31,0.03,1.10,-0.01,"10,789.00",0.24,"32,070.00",-0.10,444.18,0.05
15/12/2015,"182,844.49",0.29,454.60,0.01,"494,618.00",-0.02,"4,575.00",-0.11,"79,102,380,900.00",0.00,"1,061.33",0.01,37.35,-0.05,1.09,0.00,"13,363.00",-0.06,"28,842.00",-0.04,465.32,-0.02
16/12/2015,"236,046.36",-0.55,457.30,-0.01,"483,265.00",-0.05,"4,075.00",-0.05,"79,102,380,900.00",0.00,"1,067.50",-0.01,35.52,-0.02,1.09,-0.01,"12,503.00",-0.19,"27,652.00",-0.14,454.93,0.00
17/12/2015,"105,586.27",0.24,454.40,0.01,"457,030.00",-0.01,"3,875.00",0.09,"79,102,380,900.00",0.18,"1,060.18",0.00,34.95,-0.01,1.08,0.00,"10,082.00",-0.14,"23,729.00",0.02,456.08,0.02
18/12/2015,"130,941.73",-0.21,459.90,0.00,"452,097.00",0.12,"4,225.00",-0.07,"93,448,670,796.00",0.00,"1,059.78",0.00,34.73,0.00,1.09,0.00,"8,657.00",-0.12,"24,189.00",-0.12,463.62,0.00
19/12/2015,"103,650.39",0.62,462.06,-0.03,"505,082.00",-0.06,"3,925.00",0.05,"93,448,670,796.00",0.00,"1,059.78",0.01,34.73,0.00,1.09,0.00,"7,633.00",0.01,"21,372.00",-0.07,462.32,-0.04
20/12/2015,"167,401.60",0.06,450.47,-0.03,"474,385.00",0.06,"4,125.00",-0.10,"93,448,670,796.00",0.00,"1,070.30",0.00,34.74,0.00,1.09,0.00,"7,718.00",0.19,"19,855.00",0.25,442.68,-0.01
21/12/2015,"177,105.93",-0.35,438.38,0.00,"502,101.00",-0.03,"3,725.00",0.01,"93,448,670,796.00",0.00,"1,072.85",0.00,34.74,0.04,1.09,0.00,"9,199.00",-0.10,"24,803.00",0.04,438.64,0.00
22/12/2015,"115,994.52",-0.08,438.30,0.00,"486,000.00",-0.03,"3,750.00",0.05,"93,448,670,796.00",0.00,"1,075.83",0.00,36.14,0.04,1.10,0.00,"8,303.00",0.00,"25,707.00",0.01,436.57,0.01
23/12/2015,"107,167.95",0.19,440.07,0.02,"472,140.00",-0.05,"3,925.00",-0.12,"93,448,670,796.00",0.00,"1,071.05",0.00,37.50,0.02,1.09,0.00,"8,266.00",-0.14,"26,011.00",-0.09,442.40,0.03
24/12/2015,"127,044.23",-0.32,449.90,0.01,"448,474.00",-0.16,"3,450.00",0.17,"93,448,670,796.00",0.00,"1,073.53",0.00,38.10,0.00,1.10,0.00,"7,148.00",-0.07,"23,679.00",-0.10,454.98,0.00
25/12/2015,"85,845.31",2.12,455.22,-0.05,"377,620.00",0.11,"4,050.00",0.06,"93,448,670,796.00",0.00,"1,073.53",0.00,38.10,0.00,1.10,0.00,"6,632.00",0.31,"21,240.00",0.03,455.65,-0.08
26/12/2015,"267,620.43",-0.52,434.07,-0.04,"419,932.00",-0.03,"4,275.00",0.20,"93,448,670,796.00",0.00,"1,073.53",0.00,38.10,-0.03,1.10,0.00,"8,664.00",0.55,"21,795.00",0.48,417.27,0.01
27/12/2015,"128,193.28",-0.09,418.05,0.01,"406,454.00",0.01,"5,125.00",-0.26,"93,448,670,796.00",0.00,"1,071.28",0.00,36.81,0.00,1.10,0.00,"13,392.00",-0.27,"32,284.00",-0.01,422.82,0.00
28/12/2015,"117,218.69",0.03,423.47,0.01,"411,519.00",0.01,"3,775.00",0.05,"93,448,670,796.00",0.00,"1,071.28",0.00,36.81,0.03,1.10,0.00,"9,782.00",-0.11,"31,890.00",-0.23,422.28,0.03
29/12/2015,"120,786.81",-0.10,427.17,0.00,"415,368.00",-0.02,"3,975.00",0.04,"93,448,670,796.00",0.00,"1,069.68",0.00,37.87,-0.03,1.09,0.00,"8,690.00",-0.01,"24,417.00",0.09,432.98,-0.01
30/12/2015,"109,273.83",-0.01,429.10,0.00,"405,574.00",-0.12,"4,125.00",-0.14,"93,448,670,796.00",0.11,"1,066.02",0.00,36.60,0.01,1.09,-0.01,"8,638.00",-0.16,"26,654.00",-0.10,426.62,0.01
31/12/2015,"107,715.33",-0.22,427.02,0.01,"355,266.00",-0.11,"3,550.00",-0.05,"104,000,000,000.00",0.00,"1,061.16",0.00,37.04,0.00,1.09,0.00,"7,240.00",-0.14,"24,012.00",-0.16,430.57,0.01
01/01/2016,"83,940.07",-0.17,432.20,0.00,"316,727.00",0.32,"3,375.00",0.07,"104,000,000,000.00",0.00,"1,061.16",0.00,37.04,-0.15,1.09,0.00,"6,245.00",0.23,"20,122.00",-0.02,434.33,0.00
02/01/2016,"69,347.00",0.33,434.00,-0.01,"419,640.00",-0.06,"3,625.00",0.00,"104,000,000,000.00",0.00,"1,061.16",0.01,31.62,0.09,1.09,0.00,"7,707.00",0.25,"19,715.00",0.00,433.44,-0.01
03/01/2016,"92,062.44",-0.03,430.51,0.00,"394,144.00",0.06,"3,625.00",0.25,"104,000,000,000.00",0.00,"1,071.14",0.00,34.40,0.07,1.08,0.00,"9,635.00",0.03,"19,638.00",0.19,430.01,0.01
04/01/2016,"89,132.25",-0.10,431.69,0.00,"418,266.00",0.04,"4,525.00",-0.13,"104,000,000,000.00",0.00,"1,071.14",0.01,36.79,0.24,1.08,-0.01,"9,914.00",-0.01,"23,308.00",0.17,433.09,0.00
05/01/2016,"79,872.75",-0.01,432.22,-0.01,"435,329.00",-0.13,"3,925.00",-0.10,"104,000,000,000.00",0.00,"1,076.54",0.01,45.48,0.08,1.07,0.00,"9,817.00",-0.10,"27,207.00",-0.10,431.96,-0.01
06/01/2016,"79,207.29",1.49,429.79,0.03,"379,421.00",0.13,"3,525.00",0.04,"104,000,000,000.00",0.00,"1,085.55",0.01,49.01,0.00,1.08,0.01,"8,812.00",0.19,"24,615.00",0.00,429.11,0.07
07/01/2016,"197,221.05",-0.37,443.98,0.03,"430,305.00",-0.04,"3,675.00",0.18,"104,000,000,000.00",0.00,"1,101.02",0.00,48.99,-0.18,1.09,0.00,"10,472.00",-0.14,"24,700.00",0.05,458.05,-0.01
08/01/2016,"125,146.57",-0.43,455.41,-0.01,"413,787.00",0.09,"4,325.00",-0.13,"104,000,000,000.00",0.00,"1,104.77",0.00,40.06,0.08,1.09,0.00,"8,982.00",-0.16,"26,040.00",-0.21,453.23,-0.01
09/01/2016,"71,628.61",0.13,450.63,-0.01,"450,627.00",-0.04,"3,775.00",0.16,"104,000,000,000.00",0.00,"1,104.77",0.00,43.16,0.00,1.09,-0.01,"7,506.00",-0.01,"20,585.00",0.01,447.61,0.00
10/01/2016,"80,668.50",0.12,446.22,0.00,"432,753.00",0.04,"4,375.00",-0.03,"104,000,000,000.00",0.00,"1,100.47",0.00,43.16,0.08,1.09,0.00,"7,441.00",0.23,"20,755.00",0.15,447.99,0.00
11/01/2016,"90,308.32",1.90,447.91,-0.01,"448,116.00",0.02,"4,250.00",0.00,"104,000,000,000.00",0.00,"1,100.47",-0.01,46.67,0.09,1.09,0.00,"9,126.00",-0.06,"23,867.00",0.14,448.43,-0.03
12/01/2016,"261,589.81",0.54,441.94,-0.02,"456,763.00",-0.07,"4,250.00",-0.13,"104,000,000,000.00",0.09,"1,091.26",0.00,51.06,-0.40,1.09,0.00,"8,556.00",0.00,"27,110.00",0.00,435.69,-0.01
13/01/2016,"402,826.23",-0.75,431.67,0.00,"425,792.00",0.00,"3,700.00",-0.10,"113,000,000,000.00",0.00,"1,090.09",0.00,30.48,0.02,1.09,0.00,"8,535.00",0.00,"27,094.00",-0.06,432.37,0.00
14/01/2016,"101,975.91",2.79,430.94,-0.08,"427,601.00",-0.03,"3,325.00",-0.08,"113,000,000,000.00",0.00,"1,084.69",0.00,31.20,-0.06,1.09,0.00,"8,500.00",0.22,"25,568.00",0.21,430.31,-0.15
15/01/2016,"385,992.62",-0.17,397.29,-0.06,"415,708.00",0.21,"3,050.00",0.16,"113,000,000,000.00",0.00,"1,085.31",0.00,29.42,0.00,1.09,0.00,"10,379.00",-0.06,"31,035.00",-0.09,364.33,0.06
16/01/2016,"321,349.99",-0.63,374.52,0.03,"501,450.00",0.07,"3,550.00",0.06,"113,000,000,000.00",0.00,"1,085.31",0.00,29.42,0.00,1.09,0.00,"9,734.00",0.04,"28,097.00",-0.10,387.54,-0.01
17/01/2016,"117,676.57",0.21,385.12,0.00,"536,461.00",-0.12,"3,775.00",0.15,"113,000,000,000.00",0.00,"1,089.08",0.00,29.42,-0.03,1.09,0.00,"10,163.00",0.11,"25,408.00",0.15,382.30,0.01
18/01/2016,"141,891.14",-0.14,383.42,0.00,"472,936.00",-0.11,"4,325.00",-0.23,"113,000,000,000.00",0.00,"1,089.08",0.00,28.46,0.00,1.09,0.00,"11,240.00",-0.08,"29,308.00",-0.16,387.17,-0.02
19/01/2016,"122,095.08",1.49,383.47,0.04,"419,190.00",0.49,"3,325.00",0.14,"113,000,000,000.00",0.00,"1,087.10",0.01,28.46,-0.07,1.09,0.00,"10,285.00",-0.07,"24,617.00",0.21,380.15,0.11
20/01/2016,"303,950.46",-0.46,400.46,0.04,"625,563.00",-0.17,"3,800.00",-0.10,"113,000,000,000.00",0.00,"1,096.36",0.01,26.55,0.11,1.09,0.00,"9,594.00",0.02,"29,720.00",0.00,420.23,-0.02
21/01/2016,"164,761.19",0.41,414.77,-0.05,"516,771.00",-0.03,"3,425.00",0.28,"113,000,000,000.00",0.00,"1,101.88",0.00,29.53,0.09,1.09,-0.01,"9,741.00",-0.08,"29,595.00",-0.07,410.26,-0.07
22/01/2016,"232,069.05",-0.37,394.48,-0.02,"501,601.00",-0.06,"4,400.00",0.02,"113,000,000,000.00",0.00,"1,099.05",0.00,32.19,0.00,1.08,0.00,"8,986.00",-0.23,"27,533.00",-0.16,382.49,0.01
23/01/2016,"145,488.74",-0.05,386.61,0.02,"473,146.00",0.03,"4,475.00",-0.04,"113,000,000,000.00",0.00,"1,099.05",0.00,32.19,-0.06,1.08,0.00,"6,951.00",0.10,"23,029.00",-0.02,387.49,0.04
24/01/2016,"138,439.47",0.08,396.02,0.00,"487,622.00",0.06,"4,275.00",-0.05,"113,000,000,000.00",0.00,"1,097.68",0.00,30.34,0.00,1.08,0.00,"7,644.00",0.17,"22,635.00",0.11,402.97,-0.03
25/01/2016,"149,060.90",-0.01,396.23,-0.01,"517,175.00",0.03,"4,050.00",-0.01,"113,000,000,000.00",0.06,"1,103.12",0.01,30.34,0.04,1.08,0.00,"8,952.00",-0.02,"25,172.00",0.04,391.73,0.00
26/01/2016,"147,911.58",-0.19,393.12,0.00,"533,783.00",-0.01,"4,000.00",-0.03,"120,000,000,000.00",0.00,"1,114.70",0.01,31.45,0.03,1.09,0.00,"8,795.00",0.17,"26,057.00",0.09,392.15,0.01
27/01/2016,"120,363.44",0.27,394.01,-0.02,"529,075.00",-0.01,"3,875.00",-0.06,"120,000,000,000.00",0.00,"1,122.40",0.00,32.30,0.03,1.09,0.00,"10,330.00",0.05,"28,379.00",-0.08,394.97,-0.04
28/01/2016,"152,830.76",0.49,387.67,-0.03,"522,089.00",0.02,"3,650.00",0.16,"120,000,000,000.00",0.00,"1,120.95",-0.01,33.22,0.01,1.09,-0.01,"10,867.00",-0.09,"26,070.00",0.13,380.29,0.00
29/01/2016,"228,237.17",-0.65,377.35,0.00,"531,737.00",-0.06,"4,225.00",0.11,"120,000,000,000.00",0.00,"1,115.26",0.00,33.62,0.00,1.08,0.00,"9,933.00",-0.26,"29,331.00",-0.15,379.47,0.00
30/01/2016,"79,984.15",0.27,378.63,-0.01,"497,567.00",-0.04,"4,675.00",-0.03,"120,000,000,000.00",0.00,"1,115.26",0.01,33.62,0.00,1.08,0.01,"7,305.00",-0.06,"25,049.00",0.11,378.26,-0.03
31/01/2016,"101,373.16",0.37,373.81,0.00,"480,130.00",0.25,"4,525.00",-0.11,"120,000,000,000.00",0.00,"1,123.23",0.00,33.62,-0.11,1.09,0.00,"6,889.00",0.18,"27,728.00",0.06,368.77,0.01
01/02/2016,"138,821.05",-0.22,372.11,0.01,"600,635.00",0.15,"4,025.00",0.12,"120,000,000,000.00",0.00,"1,123.23",0.00,29.88,0.00,1.09,0.00,"8,159.00",0.05,"29,309.00",-0.10,373.06,0.00
02/02/2016,"107,952.89",0.14,374.04,-0.01,"688,829.00",-0.21,"4,500.00",-0.01,"120,000,000,000.00",0.00,"1,127.70",0.01,29.88,0.16,1.09,0.02,"8,575.00",-0.03,"26,458.00",0.02,374.45,-0.01
03/02/2016,"123,510.08",0.47,371.90,0.02,"543,129.00",-0.15,"4,475.00",-0.06,"120,000,000,000.00",0.00,"1,135.18",0.01,34.66,0.00,1.11,0.01,"8,334.00",0.01,"27,023.00",-0.03,369.95,0.05
04/02/2016,"182,167.28",-0.38,380.34,0.02,"463,870.00",0.09,"4,200.00",0.12,"120,000,000,000.00",0.00,"1,150.63",0.01,34.66,0.29,1.12,0.00,"8,405.00",-0.13,"26,103.00",0.02,389.59,-0.01
05/02/2016,"112,942.30",0.15,388.03,-0.02,"505,481.00",-0.04,"4,700.00",0.06,"120,000,000,000.00",0.00,"1,162.33",0.00,44.78,0.10,1.12,0.00,"7,286.00",-0.10,"26,621.00",-0.10,386.55,-0.03
06/02/2016,"129,422.91",-0.24,380.53,-0.01,"484,673.00",0.08,"5,000.00",-0.12,"120,000,000,000.00",0.20,"1,162.33",0.02,49.17,0.00,1.12,0.00,"6,576.00",0.10,"23,929.00",0.00,376.52,0.00
07/02/2016,"98,288.27",0.29,377.22,0.00,"525,262.00",-0.10,"4,400.00",-0.16,"144,000,000,000.00",0.00,"1,180.69",0.00,49.17,-0.20,1.12,0.00,"7,257.00",0.08,"24,021.00",0.14,376.62,-0.01
