,Date,Weighted_bitcoin_price,Volume,Num_bitcoin_address,bitcoin_transactions,Mining_Difficulty,mine_a_block_min,Block_size,Weighted_litecoin_price,Weighted_gold_price,Oil_price,usd/euro,Num_Wiki_view,Num_tweets,3d MA,9d MA,15d MA,WSJ daily sentiment
530,2016/12/17,788.34,78989800,507908,237986,310000000000.0,10.18,817034,3.66,1131.99,51.9,1.0451,8770,18364,783.22,778.28,774.1,0.0
531,2016/12/18,791.08,60524400,467400,235648,310000000000.0,10.36,861416,3.69,1139.95,52.12,1.0402,9127,18930,787.13,780.43,775.29,0.0
532,2016/12/19,791.83,74886400,569466,281978,310000000000.0,9.46,914775,3.67,1139.95,52.12,1.0402,11821,25718,790.42,782.36,776.62,0.0
533,2016/12/20,796.49,99629296,581498,296335,310000000000.0,10.46,970380,3.66,1134.12,52.23,1.0388,11646,22945,793.13,785.17,778.77,0.0
534,2016/12/21,817.15,155576000,620386,325518,310000000000.0,9.01,963966,3.66,1132.6,52.49,1.0424,12246,25531,801.82,789.8,782.46,0.0
535,2016/12/22,852.16,200027008,605495,314485,310000000000.0,9.12,919836,3.7,1130.59,52.95,1.0437,13374,27288,821.93,797.61,788.21,0.0
536,2016/12/23,894.17,275564000,561045,304845,310000000000.0,9.5,887990,4.19,1131.68,53.02,1.0456,14116,29448,854.49,810.28,796.49,0.38
537,2016/12/24,907.7,137727008,481373,240683,310000000000.0,10.47,854890,4.6,1131.68,53.02,1.0456,11547,22045,884.68,824.54,805.56,0.38
538,2016/12/25,889.48,143664992,411608,197199,310000000000.0,8.74,648126,4.42,1142.0,53.02,1.0455,10882,17925,897.12,836.49,813.23,0.38
539,2016/12/26,903.65,123771000,535596,244772,310000000000.0,10.12,855863,4.36,1142.0,53.9,1.0455,12433,19894,900.28,849.3,822.06,0.38
540,2016/12/27,921.47,167308000,575134,296390,310000000000.0,9.23,876639,4.44,1138.39,53.9,1.0457,13454,22525,904.87,863.79,831.79,0.38
541,2016/12/28,955.38,236630000,556252,305230,318000000000.0,8.73,868480,4.56,1140.54,54.06,1.0413,14314,24151,926.83,881.96,843.35,0.38
542,2016/12/29,970.63,199320000,574261,304455,318000000000.0,9.68,940398,4.57,1150.4,53.77,1.0490000000000002,15813,22502,949.16,901.31,856.06,0.38
543,2016/12/30,960.28,187474000,574927,286661,318000000000.0,9.14,871708,4.45,1150.94,53.72,1.0517,16270,18971,962.1,917.21,868.12,-0.01
544,2016/12/31,958.84,99135104,521814,250125,318000000000.0,9.67,803916,4.35,1150.94,53.72,1.0517,10295,18483,963.25,929.07,879.91,-0.01
545,2017/1/1,980.94,147775008,423375,180346,318000000000.0,9.29,698540,4.42,1133.75,53.88,1.0455,9554,21071,966.69,938.71,892.75,-0.01
546,2017/1/2,1012.12,222184992,600708,290792,318000000000.0,9.07,944878,4.6,1152.15,53.88,1.0455,22579,26461,983.97,950.31,907.49,-0.01
547,2017/1/3,1032.78,185168000,545102,301500,318000000000.0,8.77,906574,4.64,1155.07,53.83,1.0405,25183,27269,1008.61,966.23,923.55,0.67
548,2017/1/4,1100.74,344945984,584414,328489,318000000000.0,9.38,986063,4.73,1163.29,53.83,1.0489,22281,31611,1048.55,988.13,943.83,0.67
549,2017/1/5,1067.91,510199008,549210,288361,318000000000.0,10.33,984197,4.6,1172.88,48.84,1.0607,24655,33407,1067.14,1004.4,960.55,-0.19
550,2017/1/6,961.8,351876000,636009,346244,318000000000.0,8.96,984331,4.09,1175.22,48.36,1.0532,21964,29065,1043.48,1005.12,967.86,-0.19
551,2017/1/7,886.06,279550016,575818,281922,318000000000.0,10.33,987246,3.85,1175.22,48.36,1.0532,17362,22717,971.92,995.72,967.32,-0.19
552,2017/1/8,912.34,158715008,517117,259934,318000000000.0,8.7,810419,3.97,1188.75,49.16,1.0574,16490,19595,920.07,990.39,967.63,0.38
553,2017/1/9,902.39,141876992,513475,269811,318000000000.0,10.58,923003,4.15,1188.75,47.29,1.0574,17720,23277,900.26,984.12,968.49,0.38
554,2017/1/10,906.51,115808000,589739,323728,337000000000.0,8.97,959720,4.46,1185.5,47.29,1.0554,16258,22918,907.08,975.85,968.68,-0.88
555,2017/1/11,842.02,310928992,525287,302905,337000000000.0,9.46,923016,4.22,1185.52,54.3,1.0582,17559,29228,883.64,956.95,963.38,-0.38
556,2017/1/12,790.51,222326000,525778,294953,337000000000.0,8.34,801678,3.9,1185.52,58.36,1.0613,18224,30387,846.35,930.03,952.39,-0.38
557,2017/1/13,809.18,168968000,513655,272597,337000000000.0,9.65,840488,3.9,1195.18,52.37,1.0643,16546,28785,813.9,897.64,941.63,0.0
558,2017/1/14,822.78,93063296,487220,242097,337000000000.0,8.35,742767,3.9,1195.18,52.37,1.0643,15220,22367,807.49,870.4,932.46,0.0
559,2017/1/15,819.03,71013600,475729,235832,337000000000.0,8.63,677068,3.91,1205.65,52.64,1.0601,12144,22232,817.0,854.54,923.14,0.0
560,2017/1/16,827.03,82755200,513070,267471,337000000000.0,8.54,758335,3.91,1205.65,52.64,1.0601,13679,24103,822.95,847.98,912.88,0.0
561,2017/1/17,870.06,155095008,551064,292539,337000000000.0,9.12,900242,3.91,1210.41,52.48,1.0713,16112,25648,838.71,843.28,903.41,0.0
562,2017/1/18,892.95,225676992,574624,296950,337000000000.0,9.6,893843,3.88,1214.89,51.08,1.063,14637,26491,863.35,842.23,894.09,0.0
563,2017/1/19,894.09,105625000,620881,300431,337000000000.0,8.28,834369,3.86,1207.34,51.37,1.0664,14435,27848,885.7,840.85,880.31,-0.56
564,2017/1/20,894.9,86728400,587282,298188,337000000000.0,7.6,722273,3.88,1207.34,52.42,1.0703,11860,23365,893.98,846.73,868.78,0.51
565,2017/1/21,910.06,111158000,552658,263381,337000000000.0,7.97,693089,3.9,1193.35,52.42,1.0703,10255,20833,899.68,860.01,865.33,0.51
566,2017/1/22,920.49,116573000,495222,236712,393000000000.0,8.17,674560,3.87,1193.35,52.75,1.0765,11029,20816,908.48,872.38,867.62,0.51
567,2017/1/23,922.88,73588600,550007,235392,393000000000.0,10.48,908684,3.84,1214.91,52.75,1.0765,14272,24809,917.81,883.5,868.33,-0.3
568,2017/1/24,904.95,111349000,603034,278028,393000000000.0,9.73,973658,3.81,1215.28,53.18,1.0731,13062,28304,916.11,893.05,868.5,-0.3
569,2017/1/25,897.1,120831000,614252,304578,393000000000.0,9.58,987840,3.75,1204.14,52.75,1.0748,12050,27278,908.31,900.83,867.87,-0.3
570,2017/1/26,910.38,131958000,627055,313600,393000000000.0,9.36,993138,3.77,1191.22,53.78,1.0682,11932,24366,904.14,905.31,872.43,-0.3
571,2017/1/27,919.3,125594000,605182,263162,393000000000.0,8.34,837680,3.84,1188.33,53.17,1.0699,11747,23178,908.93,908.24,881.01,-0.3
572,2017/1/28,921.28,68979600,555265,246243,393000000000.0,9.59,877466,3.85,1188.33,53.17,1.0699,12571,21300,916.99,911.26,888.49,-0.3
573,2017/1/29,921.04,60851700,566127,241460,393000000000.0,8.68,862492,3.85,1191.18,52.63,1.0695,11690,20789,920.54,914.16,895.04,-0.3
574,2017/1/30,920.76,78227296,545227,247264,393000000000.0,9.94,955112,3.94,1194.58,52.63,1.0695,14073,27170,921.03,915.35,901.82,0.18
575,2017/1/31,946.08,164582000,569731,307538,393000000000.0,9.96,959546,4.06,1205.15,52.81,1.0798,13225,23711,929.29,918.2,909.75,0.18
576,2017/2/1,979.95,150110000,675244,350368,393000000000.0,7.49,962289,4.08,1209.69,52.81,1.0769,13278,22600,948.93,924.54,917.08,0.18
577,2017/2/2,999.64,145820992,583892,259402,393000000000.0,9.16,913957,4.07,1216.75,53.54,1.0759,13524,23547,975.22,935.06,924.19,0.18
578,2017/2/3,1021.01,201278000,606928,323414,393000000000.0,9.68,970819,4.08,1216.79,52.61,1.0783,12876,26694,1000.2,948.83,932.65,0.18
579,2017/2/4,1033.82,155064000,592108,284634,422000000000.0,10.03,952156,4.06,1216.79,52.61,1.0783,11078,27112,1018.16,962.54,941.92,0.18
580,2017/2/5,1034.21,114208000,571232,291942,422000000000.0,9.04,957945,4.05,1220.2,47.66,1.075,12070,23530,1029.68,975.31,950.19,0.1
581,2017/2/6,1034.84,111762000,556820,229902,422000000000.0,11.48,979201,4.06,1228.48,47.66,1.075,13166,29026,1034.29,987.93,957.82,0.1
582,2017/2/7,1050.89,146007008,629062,325117,422000000000.0,9.4,945681,4.05,1233.03,47.66,1.0683,13554,30138,1039.98,1002.36,966.35,0.1
583,2017/2/8,1060.46,201855008,594709,308170,422000000000.0,9.98,961129,4.03,1237.83,49.59,1.0698,13313,26445,1048.73,1017.88,976.72,0.38
584,2017/2/9,1025.35,407220000,641833,346375,422000000000.0,8.59,956030,3.9,1234.52,49.59,1.0655,13381,27886,1045.57,1026.69,985.27,-0.49
585,2017/2/10,982.48,190452000,574235,301642,422000000000.0,9.73,967545,3.77,1230.27,50.58,1.0643,12212,26096,1022.76,1026.97,990.07,-0.49
586,2017/2/11,996.37,102261000,546267,262547,422000000000.0,10.35,963661,3.78,1230.27,54.54,1.0643,10009,26759,1001.4,1026.6,995.21,-0.49
587,2017/2/12,1001.1,67530000,476601,237604,422000000000.0,10.31,872459,3.78,1233.58,54.54,1.0598,10944,27211,993.32,1024.39,1000.53,-0.49
588,2017/2/13,991.91,100607000,557770,288127,422000000000.0,8.76,910462,3.74,1227.44,52.93,1.0598,12472,24621,996.46,1019.73,1005.26,-0.49
589,2017/2/14,998.56,137946000,591792,314915,422000000000.0,8.54,884733,3.74,1227.78,53.2,1.0578,11624,27568,997.19,1015.77,1010.44,-0.49
590,2017/2/15,1006.03,89759400,564627,294647,422000000000.0,10.16,940088,3.79,1227.78,53.11,1.0601,12330,26945,998.83,1012.57,1014.44,-0.49
591,2017/2/16,1019.03,122277000,556662,283052,422000000000.0,9.82,973948,3.8,1236.94,53.36,1.0674,12923,24357,1007.87,1009.03,1017.05,-0.49
592,2017/2/17,1037.79,136474000,605463,319616,422000000000.0,9.53,969075,3.8,1238.04,53.4,1.0616,14331,26355,1020.95,1006.51,1019.59,-0.49
593,2017/2/18,1052.92,99073504,611856,285992,441000000000.0,9.54,961979,3.81,1238.04,53.4,1.0616,12842,21344,1036.58,1009.58,1021.72,-0.49
594,2017/2/19,1050.72,77423296,516961,251587,441000000000.0,10.69,930882,3.77,1232.64,53.69,1.0614,10644,19946,1047.14,1017.16,1022.84,-0.49
595,2017/2/20,1062.71,109478000,569795,282580,441000000000.0,9.69,951329,3.77,1242.08,53.69,1.0614,12193,26113,1055.45,1024.53,1024.74,-0.49
596,2017/2/21,1097.19,186868992,588449,278952,441000000000.0,10.47,949667,3.78,1234.72,54.06,1.0536,13870,25187,1070.21,1035.21,1028.9,-0.49
597,2017/2/22,1114.54,136100000,557307,282056,441000000000.0,10.29,977160,3.8,1236.57,53.59,1.0558,13371,26751,1091.48,1048.83,1033.14,-0.49
598,2017/2/23,1144.39,189454000,599019,325763,441000000000.0,9.64,960712,3.82,1243.3,54.45,1.0582,14046,27929,1118.71,1065.04,1038.74,-0.49
599,2017/2/24,1169.69,330759008,667890,343642,441000000000.0,8.94,971179,3.84,1253.57,53.99,1.0563,15834,37286,1142.87,1083.22,1048.36,0.71
600,2017/2/25,1153.42,139960992,610532,326354,441000000000.0,8.66,966332,3.84,1253.57,53.99,1.0563,17751,24005,1155.83,1098.15,1059.76,0.71
601,2017/2/26,1151.79,116486000,592232,265025,441000000000.0,7.97,921751,3.82,1256.98,54.05,1.0587,16385,27326,1158.3,1110.82,1070.12,0.71
602,2017/2/27,1172.28,131570000,556794,284411,441000000000.0,10.09,945149,3.81,1253.57,54.05,1.0587,15063,24703,1159.16,1124.08,1081.53,0.71
603,2017/2/28,1181.44,184956000,604428,325261,441000000000.0,9.42,968234,3.79,1251.84,54.01,1.0576,15679,23501,1168.5,1138.61,1094.17,-0.52
604,2017/3/1,1201.18,229056992,590693,315739,441000000000.0,9.89,979146,3.78,1246.24,52.33,1.0547,17507,25248,1184.97,1153.99,1107.67,-0.52
605,2017/3/2,1238.36,368275008,610153,329271,441000000000.0,9.19,955612,3.9,1240.87,53.83,1.0507,18929,28277,1206.99,1169.68,1123.16,-0.52
606,2017/3/3,1264.18,315739008,641410,337159,461000000000.0,9.67,985290,3.94,1232.2,53.33,1.0622,40347,31848,1234.57,1186.3,1139.51,-0.52
607,2017/3/4,1260.62,183270000,529068,265648,461000000000.0,10.89,985904,3.89,1232.2,50.24,1.0622,25835,24535,1254.39,1199.22,1154.36,-0.52
608,2017/3/5,1256.69,134127000,612220,280592,461000000000.0,9.51,983301,3.88,1234.78,47.82,1.0582,17862,22507,1260.5,1208.88,1167.95,-0.52
609,2017/3/6,1270.22,153656992,563092,287589,461000000000.0,10.38,965533,3.9,1230.91,47.82,1.0582,20274,29476,1262.51,1221.86,1182.58,0.61
610,2017/3/7,1244.28,291256000,651489,327749,461000000000.0,9.48,974862,3.86,1219.27,47.07,1.0566,17149,31214,1257.06,1232.14,1194.68,0.61
611,2017/3/8,1188.37,332603008,626813,296966,461000000000.0,10.03,979427,3.79,1211.25,49.03,1.0541,15721,28463,1234.29,1233.93,1200.76,0.48
612,2017/3/9,1169.38,212283008,622875,303484,461000000000.0,9.59,991798,3.8,1204.47,49.03,1.0577,15556,29362,1200.68,1232.59,1204.42,0.48
613,2017/3/10,1163.45,563795968,649333,308326,461000000000.0,9.45,991821,3.8,1201.8,50.42,1.0673,19093,36952,1173.73,1228.39,1205.69,-0.85
614,2017/3/11,1150.57,283320000,603874,280532,461000000000.0,9.64,997576,3.79,1201.8,55.64,1.0673,15958,30193,1161.13,1218.64,1204.42,-0.85
615,2017/3/12,1200.08,227176000,507337,220955,461000000000.0,9.32,960146,3.82,1205.75,55.64,1.0653,14093,26226,1171.37,1211.52,1207.53,-0.85
616,2017/3/13,1227.02,380276992,582164,272934,461000000000.0,9.9,982872,4.03,1203.24,48.4,1.0653,16417,27414,1192.56,1207.78,1212.54,-0.85
617,2017/3/14,1234.42,245306000,669199,310239,461000000000.0,9.25,962449,4.1,1201.57,47.72,1.0604,19528,27110,1220.51,1205.31,1216.68,-0.85
618,2017/3/15,1245.28,297804992,620597,292292,461000000000.0,10.1,983984,4.1,1209.56,48.86,1.0734,17689,25560,1235.57,1202.54,1220.94,-0.42
619,2017/3/16,1212.39,638568000,410410,326881,461000000000.0,9.43,988260,4.22,1224.48,48.75,1.0766,16895,26412,1230.7,1199.0,1221.69,-0.42
620,2017/3/17,1140.03,706598976,662121,292042,476000000000.0,9.39,995549,4.14,1228.12,48.78,1.0738,15663,28612,1199.23,1193.62,1215.13,0.0
621,2017/3/18,1036.31,621302016,647693,263373,476000000000.0,9.15,942046,4.01,1228.12,48.78,1.0738,15288,25964,1129.58,1178.84,1199.94,0.0
622,2017/3/19,1015.03,406648000,617858,269171,476000000000.0,8.75,889056,3.96,1230.4,48.22,1.0739,14669,26859,1063.79,1162.35,1183.57,-0.74
623,2017/3/20,1047.8,286529984,250634,276897,476000000000.0,10.57,977387,3.98,1232.54,48.22,1.0739,17922,30480,1033.05,1150.93,1169.64,-0.74
624,2017/3/21,1088.42,337391008,617255,287913,476000000000.0,10.11,982004,4.02,1238.8,47.34,1.0811,16453,29659,1050.42,1138.52,1157.52,-0.74
625,2017/3/22,1076.16,380840992,676136,316434,476000000000.0,9.07,982097,3.96,1247.18,48.04,1.0797,14885,32507,1070.79,1121.76,1146.31,-0.54
626,2017/3/23,1043.9,248540000,598006,287723,476000000000.0,9.7,965089,3.96,1247.19,47.7,1.0783,14546,39969,1069.49,1100.59,1136.68,-0.54
627,2017/3/24,987.7,491038016,645206,289345,476000000000.0,8.21,869938,4.03,1249.04,47.97,1.0798,13225,30279,1035.92,1071.97,1124.57,-0.54
628,2017/3/25,947.2,435803008,558708,242842,476000000000.0,10.66,939925,4.06,1249.04,47.97,1.0798,11334,29728,992.93,1042.51,1110.15,-0.54
629,2017/3/26,975.72,303668000,533165,219338,476000000000.0,8.83,676743,4.06,1254.98,47.73,1.0864,12736,23985,970.21,1024.25,1098.5,-0.54
630,2017/3/27,1009.05,372535008,513215,232159,476000000000.0,10.9,900950,4.08,1253.87,47.73,1.0864,13370,25216,977.32,1021.22,1085.76,-0.54
631,2017/3/28,1046.03,326332000,688370,293846,476000000000.0,9.28,985684,4.12,1254.18,48.37,1.0814,13970,26462,1010.27,1024.66,1073.7,-0.18
632,2017/3/29,1039.27,298457984,599767,283793,476000000000.0,10.42,973170,4.16,1251.5,49.51,1.0766,13533,24593,1031.45,1023.72,1060.69,-0.18
633,2017/3/30,1034.49,352968992,643514,288624,500000000000.0,8.56,962550,5.59,1252.15,50.35,1.0674,13812,25723,1039.93,1017.72,1046.63,-0.18
634,2017/3/31,1050.0,447287008,564448,259268,500000000000.0,10.93,960528,6.65,1246.02,50.6,1.0652,12980,24542,1041.25,1014.82,1035.81,-0.18
635,2017/4/1,1076.26,289633984,605586,255739,500000000000.0,10.94,967155,6.7,1246.02,53.26,1.0652,11815,21680,1053.58,1018.41,1031.56,-0.18
636,2017/4/2,1091.46,514187008,599975,244045,500000000000.0,9.07,824274,7.3,1249.13,53.26,1.067,11420,21011,1072.57,1029.94,1035.23,-0.18
637,2017/4/3,1125.36,580444032,669406,287965,500000000000.0,8.16,878287,7.92,1252.68,51.03,1.067,14614,25315,1097.69,1049.74,1042.59,-0.18
638,2017/4/4,1138.93,436310016,587885,255890,500000000000.0,11.62,977861,8.22,1255.77,51.03,1.0674,14537,26979,1118.58,1067.87,1048.66,-0.23
639,2017/4/5,1126.91,414784000,668462,316393,500000000000.0,8.87,966858,9.68,1253.24,45.52,1.0663,13465,28967,1130.4,1080.97,1051.23,-0.23
640,2017/4/6,1155.67,511222016,635050,290318,500000000000.0,9.76,977745,10.62,1254.7,45.52,1.0644,13169,28251,1140.5,1093.15,1056.53,-0.23
641,2017/4/7,1176.45,317022016,643828,295301,500000000000.0,8.94,977586,9.83,1256.64,47.08,1.0591,13208,29445,1153.01,1108.39,1065.37,-0.23
642,2017/4/8,1174.04,209312000,557779,226822,500000000000.0,10.17,974429,9.74,631.02,49.58,1.0591,11200,23272,1168.72,1123.9,1077.79,-0.23
643,2017/4/9,1183.38,242343008,587557,238127,500000000000.0,9.34,925462,9.26,1254.05,47.37,1.0596,10873,22661,1177.96,1138.72,1093.53,0.36
644,2017/4/10,1185.95,215883008,597574,273237,500000000000.0,9.81,917566,8.76,1253.64,49.98,1.0596,13166,26562,1181.12,1150.91,1107.55,0.0
645,2017/4/11,1197.0,216182000,675469,307726,500000000000.0,8.6,962832,8.93,1265.6,49.98,1.0605,16999,28441,1188.78,1162.63,1120.08,0.0
646,2017/4/12,1202.27,288702016,613209,277951,500000000000.0,10.08,982567,9.88,1279.97,57.47,1.0665,13871,29250,1195.07,1171.18,1130.5,0.23
647,2017/4/13,1183.16,351968992,550895,228552,521000000000.0,11.2,972980,10.4,1291.85,53.18,1.0613,13786,27278,1194.14,1176.09,1140.09,0.23
648,2017/4/14,1172.12,254827008,637706,290069,521000000000.0,10.55,995109,10.18,1285.98,53.18,1.0618,12174,25953,1185.85,1181.12,1149.26,0.23
649,2017/4/15,1173.2,203559008,616837,270555,521000000000.0,9.54,991701,10.58,1285.98,53.18,1.0618,10065,22135,1176.16,1183.06,1157.48,0.23
650,2017/4/16,1178.84,183231008,528726,211683,521000000000.0,9.88,927419,10.76,1288.31,52.65,1.0643,11044,23562,1174.72,1183.33,1164.32,0.23
651,2017/4/17,1186.18,253206000,534542,245046,521000000000.0,10.41,930786,10.65,1288.31,52.65,1.0643,18666,28015,1179.41,1184.68,1170.63,0.66
652,2017/4/18,1204.2,270524000,305264,302945,521000000000.0,9.94,955540,10.41,1286.64,52.41,1.073,22995,28770,1189.74,1186.99,1175.89,-0.82
653,2017/4/19,1210.75,288060992,305264,309961,521000000000.0,9.98,984213,9.98,1284.68,50.44,1.0711,15773,26629,1200.38,1189.75,1180.67,-0.82
654,2017/4/20,1222.34,315108000,305264,267777,521000000000.0,10.37,973990,10.05,1282.56,50.27,1.0717,14703,29974,1212.43,1192.56,1187.04,-0.82
655,2017/4/21,1225.74,272167008,597061,330187,521000000000.0,8.75,975939,10.8,1283.47,49.62,1.0728,14230,28206,1219.61,1195.17,1191.71,-0.82
656,2017/4/22,1224.61,249320000,597061,268567,521000000000.0,9.91,973033,12.1,1283.47,49.62,1.0728,11143,27203,1224.23,1199.78,1194.92,-0.82
657,2017/4/23,1218.82,258951008,552828,244886,521000000000.0,9.4,947631,13.59,1273.42,49.23,1.0868,12071,25203,1223.06,1204.96,1197.9,-0.82
658,2017/4/24,1230.09,235806000,535749,222547,521000000000.0,11.6,963090,14.31,1273.42,49.23,1.0868,16047,29644,1224.51,1211.29,1201.02,-0.82
659,2017/4/25,1258.37,242556000,617338,325239,521000000000.0,9.75,966010,14.97,1270.08,49.56,1.0926,16503,33008,1235.76,1220.12,1205.85,-0.82
660,2017/4/26,1276.96,329631008,657283,334318,521000000000.0,9.43,971855,15.1,1267.17,49.62,1.0904,14681,29463,1255.14,1230.21,1211.18,-0.2
661,2017/4/27,1300.15,449196992,586559,297737,522000000000.0,9.78,967618,14.48,1267.13,48.97,1.0873,14889,32051,1278.49,1240.87,1217.7,-0.2
662,2017/4/28,1314.47,527488992,582496,305135,522000000000.0,10.59,996675,14.44,1266.08,49.33,1.0895,13791,28213,1297.19,1252.39,1226.46,-0.2
663,2017/4/29,1320.51,422705984,711671,341146,522000000000.0,8.28,971570,15.07,1266.08,49.33,1.0895,11038,25838,1311.71,1263.3,1236.35,-0.2
664,2017/4/30,1333.15,413115008,600660,281338,522000000000.0,9.58,971894,15.74,1268.15,53.76,1.0899,16195,27459,1322.71,1275.24,1247.01,-0.2
665,2017/5/1,1388.13,713624000,576293,294636,522000000000.0,9.54,977421,15.72,1262.99,53.76,1.0899,14544,34936,1347.26,1293.41,1260.96,-0.2
666,2017/5/2,1440.86,477337984,680926,333003,522000000000.0,9.12,980238,15.8,1255.18,53.76,1.093,17143,35501,1387.38,1318.08,1277.94,-0.2
667,2017/5/3,1471.03,583795968,588869,295017,522000000000.0,10.96,995291,18.6,1247.24,51.15,1.0886,17277,31179,1433.34,1344.85,1295.73,-0.2
668,2017/5/4,1532.0,933548992,753229,354569,522000000000.0,8.58,971047,22.74,1233.31,51.15,1.0985,19238,34255,1481.3,1375.25,1317.15,-0.2
669,2017/5/5,1561.16,946035968,564794,267064,522000000000.0,11.19,961246,25.25,1226.75,46.22,1.0998,16900,29857,1521.4,1406.83,1339.74,-0.2
670,2017/5/6,1564.23,582529984,784841,362854,522000000000.0,8.47,964933,27.18,1226.75,47.4,1.0998,17793,25032,1552.46,1436.17,1362.3,-0.2
671,2017/5/7,1583.17,1080029952,674255,315844,522000000000.0,8.7,964836,29.52,1226.58,45.13,1.0924,17777,26713,1569.52,1466.03,1386.21,-0.2
672,2017/5/8,1660.14,1340320000,758420,364916,522000000000.0,7.93,968144,29.35,1226.58,45.13,1.0924,19666,29244,1602.51,1503.76,1415.63,-0.68
673,2017/5/9,1757.26,1167920000,672124,332724,522000000000.0,9.34,987787,30.2,1219.25,48.66,1.0874,23935,44121,1666.86,1550.89,1450.77,-0.68
674,2017/5/10,1762.8,915723008,619011,311243,560000000000.0,9.65,960166,33.45,1216.5,50.79,1.0868,24385,40934,1726.73,1592.52,1484.4,-0.68
675,2017/5/11,1814.55,799489984,615560,294608,560000000000.0,10.8,961243,31.08,1218.14,50.79,1.0861,25185,35505,1778.2,1634.04,1520.24,-0.68
676,2017/5/12,1780.04,740984000,662980,317544,560000000000.0,9.32,954581,29.36,1229.12,57.62,1.0931,39626,35985,1785.8,1668.37,1552.23,-0.68
677,2017/5/13,1748.02,579635008,700155,329108,560000000000.0,9.17,955090,27.64,1229.12,57.62,1.0931,47817,33174,1780.87,1692.37,1581.14,-0.68
678,2017/5/14,1804.45,437196000,799756,368934,560000000000.0,8.64,975086,29.06,1229.75,48.85,1.0975,43113,40474,1777.5,1719.41,1613.4,-0.68
679,2017/5/15,1767.05,731529024,701202,329059,560000000000.0,8.59,970712,27.1,1231.3,48.85,1.0975,91099,32997,1773.17,1741.94,1642.33,-0.68
680,2017/5/16,1737.16,959044992,543062,233845,560000000000.0,10.74,973961,24.2,1236.34,48.66,1.1083,88685,35688,1769.55,1759.05,1665.59,0.42
681,2017/5/17,1772.94,1064729984,688862,317372,560000000000.0,9.46,981882,23.85,1248.79,49.07,1.1159,59979,33543,1759.05,1771.59,1687.73,0.0
